long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
250,-150,-24,-250,-250,-250,-250,1326,1
250,-150,50,-250,-250,-250,-250,1327,1
-250,-150,25,-250,-250,-250,-250,1328,1
250,50,-99,-250,-250,-250,-250,1329,1
250,-50,-199,-250,-250,-250,-250,1330,1
250,50,-49,250,-250,-250,-250,1331,1
250,-150,50,250,250,-250,-250,1332,1
250,-150,75,-250,-250,250,-250,1337,1
250,-150,-174,-250,-250,-250,-250,1338,1
250,50,-49,-250,-250,250,-250,1339,1
250,-150,-174,-250,-250,-250,-250,1341,1
250,-150,0,-250,-250,-250,-250,1342,1
250,-50,0,-250,-250,-250,-250,1345,1
250,50,-74,-250,-250,-250,-250,1346,1
250,50,25,-250,-250,-250,-250,1349,1
250,-150,-74,250,-250,-250,-250,1350,1
250,-150,-99,-250,-250,-250,-250,1351,1
250,-150,0,-250,-250,-250,-250,1352,1
-250,-150,-149,-250,-250,-250,-250,1353,1
-250,-150,0,-250,-250,-250,250,1355,1
250,-50,-174,-250,-250,-250,-250,1356,1
250,-150,-24,-250,-250,-250,-250,1358,1
-250,-150,25,-250,-250,-250,-250,1359,1
-250,50,-99,-250,250,-250,-250,1360,1
-250,-150,75,-250,-250,-250,-250,1363,1
-250,-50,-74,-250,-250,-250,-250,1364,1
250,50,100,-250,-250,-250,-250,1365,1
250,-150,100,-250,250,-250,-250,1366,1
250,50,-199,-250,-250,-250,-250,1367,1
250,-150,-149,-250,-250,-250,-250,1369,1
250,50,-124,-250,-250,-250,-250,1370,1
250,-50,-49,-250,-250,250,-250,1371,1
250,-150,-249,-250,-250,-250,-250,1372,1
250,-150,-49,-250,-250,-250,250,1375,1
250,-150,50,-250,250,-250,-250,1379,1
250,50,0,-250,-250,-250,-250,1383,1
250,-150,-149,-250,-250,-250,-250,1384,1
250,-50,100,-250,-250,250,-250,1386,1
250,-50,-124,-250,-250,-250,-250,1387,1
-250,-50,100,-250,-250,-250,250,1390,1
250,-150,-149,-250,-250,250,-250,1392,1
250,-50,-124,250,-250,-250,-250,1395,1
250,50,50,-250,-250,-250,-250,1396,1
250,-250,-149,-250,-250,-250,-250,1397,1
250,-150,-249,-250,-250,-250,-250,1398,1
250,-150,50,-250,-250,250,-250,1399,1
250,-150,-199,-250,-250,-250,-250,1400,1
250,50,-74,250,-250,-250,-250,1401,1
250,50,-24,-250,-250,-250,250,1402,1
250,-50,75,-250,-250,-250,-250,1405,1
250,50,-49,250,-250,-250,-250,1407,1
250,-150,-24,-250,-250,-250,-250,1410,1
250,50,25,250,-250,250,250,1414,1
250,50,0,-250,-250,-250,-250,1419,1
250,50,-24,250,250,-250,250,1420,1
250,-50,-24,-250,-250,-250,-250,1425,1
-250,-150,-224,-250,250,-250,-250,1426,1
-250,50,0,-250,-250,-250,-250,1427,1
250,-50,-99,-250,-250,-250,-250,1428,1
250,-50,-49,-250,-250,-250,-250,1432,1
250,-50,-249,-250,-250,-250,-250,1433,1
-250,-250,0,-250,-250,-250,-250,1434,1
250,50,25,-250,250,-250,-250,1435,1
250,-150,25,-250,-250,-250,250,1436,1
250,50,-149,-250,-250,-250,-250,1440,1
250,-150,-174,250,-250,250,-250,1442,1
-250,-150,-74,-250,-250,-250,-250,1443,1
250,-150,-199,-250,-250,-250,-250,1444,1
250,-150,100,-250,-250,-250,-250,1445,1
250,-150,-99,-250,-250,-250,-250,1446,1
250,-150,0,-250,250,-250,-250,1448,1
250,-150,-224,-250,-250,-250,-250,1449,1
250,50,-49,-250,-250,-250,-250,1454,1
250,-150,-174,-250,-250,-250,-250,1455,1
250,-50,-174,-250,-250,250,-250,1458,1
250,-150,-149,-250,-250,-250,-250,1459,1
250,50,-49,-250,250,-250,-250,1460,1
250,-50,-149,250,-250,-250,-250,1462,1
250,-150,100,-250,-250,-250,-250,1466,1
250,50,0,-250,-250,-250,-250,1468,1
250,-50,-99,250,-250,-250,-250,1470,1
250,50,0,250,-250,-250,-250,1472,1
250,-150,-149,-250,-250,-250,-250,1473,1
-250,-250,25,-250,250,-250,-250,1476,1
250,50,100,-250,-250,250,-250,1479,1
250,-50,25,-250,250,-250,-250,1480,1
-250,-250,100,-250,-250,-250,-250,1483,1
250,-50,-49,-250,-250,-250,-250,1484,1
250,-50,-199,-250,-250,-250,-250,1486,1
-250,-50,25,250,-250,-250,250,1488,1
250,-150,-99,-250,-250,-250,-250,1493,1
250,-150,0,-250,-250,-250,-250,1494,1
250,50,-149,-250,250,250,-250,1498,1
250,-50,50,-250,-250,-250,-250,1499,1
250,-50,-249,-250,-250,250,-250,1500,1
250,-50,-24,-250,-250,-250,-250,1502,1
-250,50,-149,-250,-250,-250,-250,1503,1
250,50,-24,-250,250,-250,-250,1506,1
250,-50,-49,-250,-250,-250,-250,1507,1
-250,50,-49,-250,-250,-250,-250,1509,1
250,-150,-99,-250,-250,-250,-250,1514,1
-250,50,-24,-250,-250,-250,-250,1516,1
250,-150,100,250,-250,-250,-250,1517,1
250,-150,0,-250,-250,-250,-250,1518,1
250,50,25,-250,-250,-250,-250,1521,1
250,-150,-149,-250,-250,-250,250,1522,1
-250,-150,25,-250,-250,-250,-250,1523,1
-250,-150,-74,-250,-250,-250,-250,1526,1
250,50,-249,-250,-250,-250,-250,1527,1
250,-150,50,-250,-250,-250,-250,1529,1
250,-50,-199,250,-250,-250,-250,1530,1
250,-150,-199,-250,-250,-250,-250,1531,1
250,-50,0,-250,-250,-250,-250,1534,1
250,50,100,-250,-250,-250,-250,1535,1
250,50,75,-250,-250,-250,-250,1537,1
250,50,-24,-250,-250,-250,-250,1541,1
250,-150,-224,250,-250,-250,-250,1542,1
250,-150,-124,250,-250,-250,-250,1543,1
250,-150,-249,-250,250,-250,-250,1544,1
250,-50,-74,-250,250,-250,-250,1547,1
250,50,0,-250,-250,-250,250,1552,1
250,50,-99,-250,-250,-250,-250,1553,1
250,50,-149,-250,-250,-250,250,1555,1
250,-150,-249,-250,-250,-250,-250,1556,1
250,-150,-149,250,-250,-250,-250,1558,1
250,-150,-124,-250,-250,-250,-250,1565,1
250,-50,75,-250,-250,-250,250,1567,1
250,-50,-124,250,-250,-250,-250,1569,1
250,-50,100,-250,-250,-250,-250,1570,1
250,50,-199,-250,-250,-250,-250,1571,1
250,-150,100,-250,-250,250,-250,1573,1
250,-150,-174,-250,-250,-250,-250,1574,1
250,-50,-199,-250,-250,-250,250,1575,1
-250,50,-99,-250,-250,-250,-250,1576,1
250,-150,-24,250,-250,-250,-250,1577,1
250,50,75,-250,-250,-250,-250,1579,1
250,50,-224,250,-250,-250,-250,1580,1
250,-150,-249,-250,-250,-250,-250,1586,1
250,50,75,250,-250,250,-250,1587,1
250,-50,50,250,-250,-250,-250,1589,1
250,-150,-124,-250,-250,-250,-250,1593,1
250,-150,-174,-250,250,-250,-250,1595,1
250,-150,-174,-250,-250,-250,-250,1597,1
250,-150,100,-250,-250,-250,-250,1599,1
250,-150,25,-250,-250,-250,-250,1600,1
250,-150,-224,-250,-250,-250,-250,1611,1
250,-150,-174,-250,-250,-250,-250,1612,1
250,-150,-174,250,250,-250,-250,1614,1
250,-150,-249,-250,-250,-250,250,1618,1
250,-150,-149,-250,-250,-250,-250,1619,1
250,-150,-74,-250,-250,-250,-250,1620,1
250,-150,100,-250,-250,-250,-250,1622,1
250,-150,0,250,-250,-250,-250,1626,1
250,50,-24,-250,250,-250,250,1627,1
250,50,-24,-250,-250,-250,250,1628,1
250,-150,0,-250,-250,-250,-250,1629,1
250,-150,-224,-250,-250,-250,250,1632,1
250,50,25,-250,-250,-250,-250,1633,1
250,-150,75,-250,-250,-250,-250,1638,1
250,-150,-249,-250,-250,250,-250,1639,1
250,50,-174,-250,-250,-250,-250,1642,1
250,-50,-124,-250,-250,250,-250,1644,1
250,-50,25,-250,-250,-250,-250,1645,1
250,-50,-249,-250,-250,-250,250,1647,1
-250,50,-24,-250,-250,-250,-250,1649,1
250,-50,-199,250,-250,-250,-250,1650,1
250,-50,50,-250,-250,-250,-250,1652,1
250,50,25,-250,250,-250,-250,1653,1
250,50,-74,250,-250,-250,-250,1654,1
-250,-150,-124,250,-250,-250,-250,1657,1
250,-150,100,-250,-250,-250,-250,1659,1
250,50,-99,-250,-250,-250,-250,1660,1
250,-150,-24,-250,-250,250,-250,1661,1
250,-150,50,-250,-250,-250,-250,1662,1
250,-50,100,250,-250,250,-250,1668,1
250,50,-49,-250,-250,-250,-250,1669,1
250,-50,-199,-250,-250,-250,-250,1670,1
250,50,-24,-250,-250,-250,-250,1675,1
250,-150,-149,250,-250,250,-250,1677,1
250,-150,75,-250,250,-250,-250,1682,1
250,-50,-224,-250,-250,-250,-250,1685,1
-250,-50,-149,-250,-250,-250,-250,1686,1
250,-50,-249,-250,-250,-250,-250,1687,1
250,50,-174,-250,250,250,-250,1688,1
250,-150,-49,-250,-250,-250,-250,1690,1
250,-50,-199,-250,-250,-250,-250,1693,1
250,-150,-99,-250,-250,-250,250,1694,1
250,50,50,-250,-250,250,-250,1695,1
-250,50,100,-250,-250,-250,-250,1697,1
250,-150,-24,-250,250,-250,-250,1700,1
250,-50,50,-250,-250,-250,-250,1701,1
250,-150,-24,-250,-250,-250,-250,1705,1
250,-50,-74,-250,-250,-250,250,1708,1
250,50,-249,-250,-250,-250,-250,1709,1
250,50,-199,-250,250,250,-250,1710,1
250,-150,-249,-250,250,-250,-250,1711,1
250,-50,0,-250,250,-250,-250,1712,1
250,-50,-249,-250,-250,-250,-250,1715,1
250,-150,0,-250,-250,-250,-250,1716,1
250,-50,-199,-250,250,-250,-250,1717,1
250,50,-49,-250,-250,-250,-250,1721,1
250,-50,100,-250,250,250,-250,1723,1
250,-150,-99,-250,-250,-250,-250,1725,1
250,50,0,-250,-250,250,-250,1726,1
250,-150,-49,-250,-250,-250,-250,1727,1
250,-50,25,-250,-250,-250,-250,1730,1
250,-150,25,-250,250,-250,-250,1731,1
250,-150,75,-250,250,-250,-250,1732,1
-250,-150,100,-250,250,-250,250,1736,1
250,50,-124,-250,250,250,-250,1737,1
250,50,75,-250,-250,-250,-250,1740,1
250,-150,100,-250,-250,-250,-250,1741,1
250,-150,0,-250,-250,-250,-250,1743,1
-250,-50,-49,-250,-250,-250,-250,1744,1
250,50,-24,-250,-250,-250,-250,1750,1
250,-150,75,-250,-250,-250,-250,1753,1
250,-150,-224,250,-250,250,-250,1755,1
250,-150,-249,-250,-250,-250,-250,1758,1
250,-150,-224,-250,-250,-250,-250,1762,1
250,50,100,-250,-250,-250,-250,1767,1
-250,-150,-99,-250,-250,250,250,1768,1
250,-50,-49,250,-250,-250,-250,1770,1
250,-150,50,-250,-250,-250,-250,1774,1
250,50,25,250,-250,-250,-250,1775,1
250,50,-24,-250,250,-250,-250,1776,1
250,-150,-199,-250,250,250,-250,1777,1
250,50,100,-250,-250,-250,-250,1778,1
250,-150,0,-250,250,-250,-250,1779,1
250,-50,-149,-250,-250,-250,-250,1780,1
250,-150,-99,250,250,250,-250,1781,1
250,-50,-174,-250,-250,-250,-250,1782,1
250,-50,-149,-250,-250,-250,-250,1783,1
250,-50,-249,-250,-250,-250,-250,1784,1
250,-50,-149,-250,-250,-250,-250,1785,1
250,-150,-149,-250,250,-250,-250,1788,1
250,-50,-174,-250,-250,-250,-250,1791,1
250,-150,50,-250,-250,-250,250,1792,1
250,50,0,-250,-250,-250,-250,1793,1
250,-50,-174,-250,-250,-250,-250,1794,1
250,50,-174,-250,250,-250,-250,1795,1
250,50,-49,-250,-250,250,-250,1796,1
250,50,-249,-250,-250,-250,-250,1797,1
250,50,-174,250,-250,-250,-250,1801,1
250,-50,-74,-250,-250,-250,-250,1805,1
250,-150,-24,-250,-250,-250,-250,1806,1
250,-150,-199,-250,-250,-250,-250,1812,1
250,50,-199,250,-250,-250,-250,1813,1
250,-150,25,-250,-250,-250,-250,1815,1
-250,50,50,-250,-250,-250,-250,1816,1
250,-150,50,-250,-250,-250,-250,1818,1
250,50,75,-250,-250,-250,-250,1821,1
250,-150,-174,250,-250,-250,-250,1823,1
250,-150,-49,250,-250,250,-250,1825,1
250,-150,25,-250,-250,-250,-250,1828,1
250,-250,-249,-250,250,-250,-250,1829,1
250,-50,0,250,-250,-250,-250,1832,1
250,-150,50,-250,-250,-250,-250,1835,1
250,-250,100,-250,-250,-250,-250,1836,1
250,-150,-24,-250,-250,-250,-250,1837,1
250,50,0,-250,-250,-250,-250,1839,1
-250,-50,-199,-250,-250,-250,-250,1841,1
250,-50,100,-250,-250,-250,-250,1842,1
250,-150,-249,-250,-250,-250,-250,1845,1
-250,50,-174,-250,-250,-250,-250,1851,1
250,50,-74,-250,-250,-250,-250,1860,1
250,50,50,-250,-250,-250,-250,1862,1
250,-50,-74,-250,-250,-250,-250,1863,1
250,50,25,-250,-250,-250,-250,1865,1
250,-50,-199,-250,250,-250,-250,1866,1
250,-150,-224,-250,-250,-250,-250,1868,1
250,-50,-249,-250,-250,-250,-250,1870,1
250,-150,-124,250,-250,-250,-250,1871,1
250,-150,50,-250,250,250,-250,1873,1
250,-150,0,-250,-250,-250,-250,1875,1
250,-50,50,-250,-250,-250,-250,1876,1
250,50,25,-250,-250,-250,-250,1877,1
250,-50,-249,-250,-250,-250,-250,1879,1
-250,-50,-249,-250,-250,-250,-250,1882,1
250,50,-99,-250,-250,-250,250,1883,1
250,50,-224,-250,-250,-250,-250,1884,1
250,-50,-149,-250,-250,-250,-250,1887,1
250,-150,-174,-250,-250,-250,-250,1889,1
250,-50,75,-250,-250,-250,-250,1893,1
250,-150,-149,-250,-250,-250,-250,1894,1
250,-150,-199,-250,-250,-250,250,1895,1
250,50,-249,-250,-250,250,-250,1897,1
250,-150,25,-250,-250,-250,-250,1898,1
250,-150,-124,250,-250,-250,250,1903,1
250,50,-74,250,-250,-250,-250,1905,1
-250,-50,-99,250,-250,-250,-250,1908,1
250,-50,-199,-250,250,250,-250,1909,1
250,-50,-149,-250,-250,-250,-250,1911,1
250,-250,-224,-250,-250,-250,-250,1914,1
250,50,-199,-250,-250,250,-250,1916,1
250,-150,-174,-250,-250,250,-250,1920,1
250,50,100,-250,-250,-250,-250,1922,1
250,50,75,-250,-250,250,-250,1923,1
250,-50,50,-250,-250,-250,-250,1924,1
250,-150,-199,-250,-250,-250,-250,1925,1
250,50,-124,-250,-250,250,-250,1928,1
250,-150,25,-250,-250,-250,-250,1929,1
250,-150,-74,-250,250,-250,250,1930,1
250,-50,75,-250,-250,250,-250,1932,1
250,-50,-74,-250,-250,-250,-250,1933,1
250,-250,-149,-250,-250,250,-250,1934,1
250,-150,-99,-250,-250,-250,-250,1936,1
250,-50,-224,-250,-250,-250,-250,1939,1
250,-250,-99,-250,-250,250,-250,1941,1
-250,-50,100,-250,-250,-250,-250,1943,1
250,-150,-224,-250,-250,-250,-250,1944,1
250,-50,75,-250,-250,-250,-250,1945,1
250,50,50,-250,-250,-250,-250,1946,1
250,-150,-49,-250,-250,-250,-250,1948,1
250,-150,-249,-250,-250,250,-250,1954,1
-250,-150,-49,-250,-250,-250,-250,1958,1
250,-150,-49,-250,-250,-250,250,1959,1
250,-50,-249,-250,-250,-250,-250,1960,1
250,-50,-49,-250,250,-250,-250,1963,1
250,-50,-149,-250,-250,-250,-250,1964,1
250,50,0,-250,-250,250,-250,1966,1
-250,-150,0,-250,-250,-250,-250,1968,1
250,50,-124,250,-250,-250,-250,1969,1
250,-150,75,-250,-250,-250,-250,1970,1
250,-50,75,-250,250,-250,250,1971,1
-250,-150,-24,-250,250,-250,-250,1972,1
250,-50,-74,-250,-250,-250,-250,1976,1
250,-150,-224,-250,-250,250,-250,1980,1
250,-50,-224,-250,-250,-250,-250,1982,1
250,-150,-199,250,-250,-250,-250,1983,1
250,50,-224,-250,-250,250,250,1984,1
-250,-50,75,-250,-250,-250,-250,1985,1
250,-250,0,-250,-250,-250,-250,1989,1
250,50,-199,-250,-250,-250,-250,1992,1
250,50,75,250,-250,-250,-250,1994,1
250,-50,-99,-250,-250,-250,-250,1996,1
250,-50,-249,-250,-250,-250,-250,1997,1
250,-150,-224,-250,-250,-250,-250,1998,1
250,-50,-149,-250,-250,-250,250,2000,1
250,-150,-174,-250,-250,-250,-250,2001,1
250,50,-224,250,250,-250,-250,2002,1
250,-150,-174,-250,-250,-250,-250,2004,1
250,-50,-249,250,-250,-250,-250,2005,1
250,-50,-174,-250,-250,-250,-250,2008,1
250,-50,50,250,-250,250,-250,2009,1
250,-150,75,-250,-250,-250,-250,2012,1
250,-150,100,-250,-250,-250,250,2014,1
250,50,75,-250,-250,-250,-250,2016,1
250,-50,-99,-250,-250,-250,-250,2017,1
-250,-150,-149,-250,-250,-250,-250,2018,1
250,-50,-99,-250,250,-250,-250,2019,1
-250,-150,-99,-250,250,-250,-250,2020,1
250,-150,-124,-250,-250,-250,-250,2024,1
250,50,-74,-250,-250,-250,-250,2034,1
250,-150,-99,-250,-250,-250,-250,2035,1
-250,-50,-149,250,-250,-250,-250,2037,1
-250,-50,25,-250,-250,-250,250,2038,1
250,-250,-99,-250,-250,-250,-250,2039,1
250,-50,-49,-250,-250,-250,-250,2040,1
250,-150,-249,-250,250,-250,-250,2043,1
250,-50,-24,-250,-250,-250,-250,2045,1
250,-50,-74,-250,-250,250,-250,2046,1
250,50,-249,-250,-250,250,-250,2047,1
-250,-150,-74,-250,-250,-250,-250,2049,1
250,-150,25,-250,250,250,250,2050,1
250,-50,-74,250,-250,-250,-250,2051,1
250,50,-249,-250,-250,250,-250,2053,1
250,50,-124,250,-250,-250,-250,2054,1
250,-50,50,-250,-250,250,-250,2058,1
250,-150,100,-250,-250,-250,-250,2059,1
250,-250,-124,-250,-250,-250,-250,2060,1
250,-150,25,250,-250,-250,-250,2061,1
250,-150,75,-250,-250,-250,-250,2066,1
-250,50,100,-250,-250,-250,250,2068,1
250,50,0,-250,-250,-250,-250,2070,1
250,-50,-74,-250,-250,-250,-250,2072,1
250,-50,0,-250,-250,-250,-250,2074,1
250,-150,-199,-250,-250,-250,-250,2076,1
250,50,-149,250,-250,-250,-250,2079,1
250,-50,50,-250,-250,-250,250,2081,1
250,-150,-224,-250,-250,-250,-250,2083,1
250,50,100,250,-250,-250,-250,2084,1
250,-50,-199,-250,250,-250,250,2086,1
250,-150,-24,-250,250,250,-250,2087,1
250,-150,-149,-250,-250,250,-250,2088,1
250,-150,-249,-250,250,-250,-250,2089,1
-250,-150,-149,-250,-250,-250,-250,2093,1
250,-50,75,250,-250,-250,-250,2095,1
-250,-50,75,-250,250,-250,-250,2096,1
250,-50,50,-250,-250,-250,-250,2097,1
250,-150,100,-250,-250,-250,250,2099,1
250,-150,0,-250,-250,-250,-250,2101,1
250,50,-24,250,-250,-250,-250,2104,1
250,50,50,-250,-250,-250,-250,2106,1
250,50,100,-250,-250,-250,-250,2108,1
250,50,50,-250,-250,-250,-250,2110,1
-250,-150,25,-250,-250,250,-250,2111,1
250,-150,50,-250,-250,-250,-250,2113,1
250,-50,100,250,-250,-250,250,2114,1
250,50,-24,-250,-250,-250,-250,2116,1
250,-150,-199,-250,-250,-250,-250,2118,1
250,50,100,-250,-250,-250,-250,2120,1
250,-150,-74,-250,-250,-250,250,2122,1
-250,-150,-249,250,250,-250,-250,2126,1
250,-50,-124,-250,-250,-250,-250,2127,1
250,50,-74,-250,-250,-250,-250,2128,1
250,-150,0,250,-250,-250,-250,2129,1
250,50,-174,-250,-250,-250,-250,2130,1
250,-50,-199,-250,-250,-250,-250,2133,1
250,-150,75,-250,-250,250,-250,2135,1
250,50,-224,-250,-250,-250,-250,2136,1
250,-150,-149,-250,-250,-250,-250,2141,1
250,50,0,-250,-250,-250,-250,2151,1
250,-150,0,-250,-250,-250,-250,2154,1
250,-150,-49,-250,-250,-250,-250,2157,1
250,-50,-99,-250,250,-250,-250,2161,1
250,-150,-249,250,-250,-250,-250,2163,1
250,-150,-199,-250,-250,-250,-250,2164,1
250,50,25,-250,250,250,-250,2166,1
250,50,50,-250,-250,-250,-250,2167,1
250,50,75,-250,-250,-250,-250,2170,1
250,-50,-249,-250,-250,-250,250,2172,1
250,-250,-249,250,-250,-250,250,2173,1
250,-150,-49,-250,-250,-250,250,2175,1
250,-50,-199,-250,-250,-250,-250,2176,1
250,-50,25,-250,-250,-250,-250,2177,1
250,-50,-174,250,-250,-250,-250,2178,1
250,-50,-74,-250,-250,-250,-250,2180,1
250,-50,0,250,-250,-250,-250,2181,1
250,-50,-174,-250,-250,-250,-250,2183,1
250,-150,-124,-250,-250,-250,250,2185,1
250,-50,-174,-250,-250,-250,-250,2188,1
250,-150,25,-250,-250,-250,-250,2190,1
250,-50,-249,-250,-250,-250,-250,2192,1
250,-50,100,-250,-250,-250,-250,2193,1
250,-150,-24,-250,250,-250,-250,2195,1
250,-150,-199,250,-250,250,-250,2196,1
250,-50,25,-250,-250,-250,-250,2198,1
-250,-50,-49,-250,-250,-250,250,2199,1
250,50,-24,-250,-250,250,-250,2200,1
250,-50,-99,-250,-250,-250,-250,2201,1
250,-50,-124,-250,-250,250,-250,2202,1
250,-150,100,-250,250,-250,250,2203,1
250,-50,-199,-250,250,-250,-250,2206,1
250,-150,-49,-250,-250,-250,-250,2207,1
250,-50,-174,-250,-250,-250,-250,2209,1
250,50,-174,-250,-250,250,250,2210,1
250,50,-249,-250,-250,-250,-250,2213,1
250,50,-149,-250,-250,-250,250,2217,1
250,50,100,-250,250,-250,-250,2220,1
250,50,-224,-250,-250,-250,250,2223,1
250,50,50,250,-250,250,-250,2224,1
250,-150,-99,-250,-250,-250,-250,2229,1
250,-150,50,-250,-250,-250,-250,2230,1
250,-50,-24,-250,-250,-250,-250,2231,1
250,-150,-124,-250,-250,-250,-250,2234,1
250,-50,75,-250,-250,-250,-250,2236,1
-250,-150,50,-250,-250,-250,-250,2238,1
250,-50,-174,-250,-250,250,-250,2240,1
-250,-50,-199,-250,250,-250,-250,2241,1
250,50,-249,-250,-250,-250,-250,2243,1
250,-150,-99,-250,-250,-250,-250,2244,1
250,-50,-124,-250,-250,-250,-250,2247,1
250,50,-149,-250,-250,-250,-250,2249,1
250,50,100,-250,-250,-250,-250,2250,1
250,-50,100,-250,-250,-250,-250,2251,1
250,-250,-149,-250,-250,-250,-250,2252,1
-250,-50,25,-250,250,-250,-250,2253,1
250,-50,-224,-250,-250,-250,-250,2254,1
250,-50,-149,-250,-250,-250,-250,2255,1
250,50,75,-250,-250,250,-250,2256,1
250,50,50,-250,250,-250,-250,2258,1
250,-50,-199,-250,-250,-250,-250,2259,1
-250,-50,25,-250,250,-250,-250,2260,1
250,-50,-99,-250,-250,-250,-250,2261,1
250,50,50,-250,-250,-250,-250,2262,1
250,-150,50,-250,-250,-250,-250,2267,1
-250,-150,-99,-250,-250,-250,250,2268,1
250,-50,100,-250,250,-250,-250,2271,1
250,-50,-199,-250,-250,-250,250,2273,1
250,-150,-199,250,-250,-250,-250,2275,1
250,-150,25,-250,-250,250,250,2276,1
250,-150,-174,-250,-250,-250,-250,2281,1
250,50,-49,-250,-250,-250,-250,2282,1
250,50,-124,-250,250,250,-250,2283,1
250,-150,-99,-250,-250,-250,-250,2284,1
250,-150,50,-250,-250,-250,-250,2285,1
250,50,50,-250,-250,-250,-250,2292,1
250,-250,25,-250,250,-250,-250,2293,1
250,-150,-249,-250,-250,-250,-250,2297,1
250,-150,75,-250,-250,-250,-250,2301,1
250,50,-174,-250,-250,-250,-250,2302,1
250,50,-24,-250,-250,-250,-250,2304,1
250,-50,-24,-250,-250,-250,-250,2305,1
-250,50,0,-250,-250,250,-250,2308,1
250,50,-24,-250,-250,-250,-250,2309,1
250,-150,0,250,-250,-250,250,2310,1
-250,-50,50,-250,-250,-250,-250,2311,1
250,50,-249,-250,-250,250,-250,2312,1
250,50,-74,-250,-250,-250,-250,2313,1
250,-150,-49,-250,-250,-250,-250,2320,1
250,-50,50,-250,-250,-250,250,2322,1
250,-50,-149,-250,-250,-250,-250,2323,1
250,50,-249,-250,-250,-250,-250,2324,1
250,-150,0,-250,-250,-250,-250,2326,1
250,-150,0,-250,-250,-250,250,2327,1
250,-150,0,-250,-250,-250,-250,2328,1
-250,-50,-149,-250,-250,-250,-250,2329,1
250,-150,-24,-250,-250,-250,-250,2330,1
250,-150,-149,-250,-250,-250,-250,2331,1
250,-150,-224,250,-250,-250,-250,2335,1
250,50,100,250,-250,-250,250,2336,1
250,50,50,-250,-250,-250,-250,2337,1
250,50,-249,-250,-250,-250,-250,2339,1
-250,-50,-49,-250,-250,-250,-250,2342,1
250,-150,-99,-250,-250,-250,-250,2345,1
-250,50,-249,-250,-250,-250,-250,2346,1
250,-250,75,250,-250,-250,-250,2347,1
250,-50,-149,-250,-250,250,250,2351,1
250,50,-49,-250,250,250,-250,2356,1
250,50,0,-250,-250,-250,-250,2359,1
250,-150,0,-250,250,-250,-250,2360,1
250,50,-99,-250,250,-250,-250,2362,1
250,-150,-49,-250,-250,-250,-250,2367,1
250,-50,-199,-250,-250,-250,-250,2369,1
-250,-150,75,-250,-250,-250,-250,2370,1
-250,-150,-249,-250,-250,-250,-250,2371,1
250,-150,-249,-250,-250,-250,-250,2373,1
250,50,-149,-250,-250,-250,-250,2374,1
250,-50,-174,-250,-250,-250,-250,2375,1
250,-50,-224,-250,-250,-250,-250,2376,1
250,50,-249,-250,250,-250,-250,2383,1
250,-150,-149,-250,-250,-250,-250,2386,1
250,-50,-199,-250,-250,-250,-250,2387,1
250,-150,-224,-250,-250,-250,-250,2388,1
250,50,50,-250,-250,-250,250,2389,1
250,50,-174,-250,250,-250,-250,2390,1
250,50,-49,-250,-250,-250,-250,2392,1
