long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
250,50,0,250,250,250,250,258,0
250,-50,25,250,250,250,250,261,0
-250,-50,225,250,250,250,250,262,0
250,150,249,250,250,250,250,263,0
250,-50,225,250,250,-250,250,265,0
250,-150,-174,-250,250,250,-250,266,0
250,150,175,250,250,250,250,267,0
-250,150,-99,250,250,250,250,268,0
250,-50,-99,250,250,250,-250,270,0
250,150,-24,250,250,250,250,273,0
250,-50,-24,250,250,250,250,274,0
250,-150,225,250,250,250,250,279,0
250,50,-124,250,250,250,250,280,0
250,-50,0,250,250,250,250,282,0
-250,-50,100,-250,-250,250,250,283,0
-250,150,75,250,250,250,250,286,0
250,-150,-124,250,250,250,250,287,0
250,150,-224,250,250,250,250,290,0
250,-150,225,250,250,250,250,292,0
-250,50,0,250,250,250,250,294,0
250,-50,50,250,250,250,250,296,0
250,-50,-49,250,250,-250,250,297,0
-250,50,-149,250,250,250,-250,298,0
250,50,-99,-250,250,250,250,299,0
250,-150,-99,250,250,250,250,300,0
250,-50,-149,250,250,250,250,301,0
250,150,175,250,250,250,250,305,0
250,50,249,250,250,250,250,306,0
250,50,249,250,250,250,250,307,0
250,50,25,250,250,-250,-250,308,0
250,150,-24,250,250,250,250,314,0
250,50,0,250,250,250,250,316,0
250,150,-49,250,250,-250,250,317,0
250,-150,-124,250,-250,250,250,321,0
250,-150,100,250,250,-250,250,330,0
250,150,-199,250,250,250,250,331,0
-250,250,175,250,250,250,-250,332,0
250,150,-24,250,-250,250,250,334,0
-250,150,25,-250,250,250,250,335,0
250,50,0,250,-250,250,250,336,0
250,150,150,250,250,250,250,337,0
250,50,100,-250,250,250,250,338,0
250,150,-74,250,-250,250,250,343,0
250,150,-49,250,250,250,250,344,0
250,-150,-49,250,250,250,250,348,0
250,150,-124,250,250,250,250,349,0
250,-150,150,250,250,250,250,351,0
250,-50,75,250,250,250,250,353,0
250,-50,-124,250,250,250,250,355,0
250,-50,125,250,250,250,250,357,0
250,50,249,250,250,250,250,359,0
250,50,-149,-250,-250,250,250,361,0
250,50,75,250,250,250,250,364,0
250,250,175,250,250,250,250,366,0
250,-150,175,250,250,250,250,368,0
250,50,0,250,250,250,-250,370,0
250,-50,-149,250,250,250,250,376,0
250,250,175,250,250,250,250,378,0
-250,50,125,-250,250,250,-250,379,0
250,-150,-149,250,250,250,-250,380,0
250,150,50,250,-250,250,250,381,0
250,50,125,-250,250,250,250,384,0
-250,-50,125,250,250,250,250,386,0
250,150,225,250,250,250,250,387,0
250,50,200,250,-250,250,250,388,0
250,-150,25,250,250,250,250,391,0
-250,-150,-99,250,250,250,250,392,0
250,250,-99,250,250,-250,250,395,0
250,150,75,250,250,250,250,396,0
250,-150,225,-250,250,250,250,397,0
-250,-50,225,250,250,250,250,402,0
250,250,200,250,-250,250,-250,403,0
250,150,-49,-250,-250,250,250,404,0
-250,150,225,250,250,250,250,406,0
250,50,-74,250,-250,250,250,407,0
250,50,-49,250,250,250,250,410,0
-250,-150,225,250,250,250,-250,414,0
250,-150,249,250,250,250,250,415,0
-250,150,200,250,250,250,250,416,0
250,-50,75,250,250,250,250,418,0
-250,-150,0,250,250,250,250,421,0
250,-50,125,-250,250,250,250,424,0
250,-150,200,250,250,250,250,425,0
250,-50,-99,250,250,-250,250,427,0
250,150,75,-250,250,250,250,431,0
250,-150,-224,250,250,250,250,433,0
250,150,100,250,250,250,250,436,0
250,-50,-224,-250,250,-250,250,438,0
250,150,100,250,250,250,250,441,0
-250,150,175,250,250,250,250,442,0
250,-50,-99,250,250,250,250,443,0
250,-150,-99,250,250,250,250,446,0
250,50,-74,250,250,250,250,449,0
250,-150,-199,250,250,250,-250,451,0
-250,-50,50,250,250,250,250,456,0
-250,-50,-49,250,250,250,-250,457,0
250,-150,200,250,250,250,250,459,0
250,-150,-199,250,250,-250,250,460,0
250,150,-149,-250,250,250,250,461,0
250,50,-249,-250,-250,250,250,463,0
250,-50,-49,250,250,250,250,465,0
250,50,-174,250,250,250,250,467,0
250,50,249,250,250,250,250,468,0
250,-50,75,250,250,250,250,470,0
250,150,25,250,250,250,250,471,0
250,-50,0,-250,250,250,250,475,0
250,-50,25,250,250,250,250,476,0
250,-50,75,250,250,250,250,479,0
250,-50,-74,250,-250,250,250,480,0
-250,50,-49,250,-250,250,250,485,0
250,50,50,250,250,250,250,487,0
250,-150,75,-250,250,250,250,489,0
250,-150,175,250,-250,-250,250,490,0
250,150,0,250,250,250,250,491,0
-250,-150,-224,250,250,250,250,493,0
250,-50,249,250,250,250,250,494,0
250,-150,25,250,250,250,-250,495,0
250,50,175,250,250,250,250,497,0
250,50,-74,250,250,250,250,498,0
250,150,-224,250,250,250,250,501,0
250,-150,175,-250,250,250,-250,502,0
-250,150,-99,250,250,250,250,504,0
250,150,-249,250,250,250,-250,509,0
250,150,-99,250,250,-250,250,510,0
250,150,-124,250,250,250,250,514,0
250,-50,-149,250,250,250,250,518,0
250,-150,25,-250,250,250,250,521,0
-250,50,25,250,-250,-250,250,523,0
250,50,-249,250,250,250,250,528,0
250,-50,200,250,250,-250,250,530,0
250,-50,225,250,250,-250,250,535,0
250,-50,-224,250,250,250,250,536,0
250,-50,-124,250,250,250,250,537,0
250,-50,125,-250,250,250,250,538,0
250,-150,-24,250,250,250,250,540,0
250,-50,-199,-250,250,250,-250,541,0
250,-150,-99,250,250,250,250,542,0
-250,-150,100,-250,250,250,250,543,0
-250,-50,-174,250,250,250,250,544,0
-250,-50,-174,250,250,-250,250,547,0
250,150,-149,250,250,-250,250,548,0
250,-150,249,250,250,250,250,549,0
250,-50,-74,250,250,250,250,550,0
-250,-150,175,-250,250,-250,250,551,0
250,-150,-149,-250,250,250,250,552,0
-250,50,-224,250,250,250,250,554,0
250,-150,-224,250,250,250,-250,555,0
250,-150,-99,250,250,250,250,556,0
250,50,-49,250,250,-250,250,557,0
250,-150,-174,250,250,-250,-250,559,0
-250,250,-124,-250,250,250,250,560,0
-250,-150,-224,250,250,250,-250,565,0
250,-50,-224,250,250,-250,250,566,0
250,-150,25,250,250,250,250,569,0
250,-150,-199,250,250,250,250,570,0
250,150,175,250,250,250,250,573,0
250,-150,225,250,250,250,-250,574,0
250,150,-74,250,-250,250,250,576,0
250,-150,225,250,250,250,250,577,0
250,-50,150,250,250,250,250,578,0
250,-50,225,250,250,-250,250,579,0
250,-50,249,250,250,250,250,582,0
250,50,125,-250,250,-250,250,583,0
