long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
250,-50,125,250,250,250,250,1747,0
250,50,-24,250,250,250,250,1748,0
-250,-50,249,250,-250,250,-250,1749,0
250,150,-224,250,250,250,250,1751,0
-250,-50,75,250,250,-250,250,1752,0
250,-50,-124,250,250,250,250,1754,0
250,150,-224,250,250,250,250,1756,0
-250,-150,225,250,250,250,-250,1757,0
250,-150,-249,250,-250,250,250,1759,0
250,-150,25,250,250,250,250,1760,0
250,-150,249,250,250,250,250,1761,0
250,-150,-24,-250,-250,250,250,1763,0
250,50,-24,250,250,250,250,1764,0
250,150,-99,250,250,250,250,1765,0
250,50,-74,-250,250,250,250,1766,0
250,50,-199,250,250,-250,250,1769,0
250,-50,75,250,250,250,250,1771,0
-250,50,0,250,250,250,250,1772,0
-250,-150,50,250,250,250,250,1773,0
250,-50,-49,250,250,250,250,1786,0
250,250,225,250,250,250,250,1787,0
250,150,125,250,250,250,250,1789,0
-250,-150,-124,250,-250,250,250,1790,0
250,-50,0,250,250,250,250,1798,0
250,150,-174,250,250,250,250,1799,0
250,50,75,250,250,250,250,1800,0
250,-50,0,250,250,250,250,1802,0
250,-50,50,250,250,250,-250,1803,0
250,50,100,-250,250,250,250,1804,0
250,50,125,250,250,250,250,1807,0
250,150,-149,-250,250,-250,250,1808,0
250,-50,-199,250,250,250,250,1809,0
250,-50,50,250,250,250,250,1810,0
250,-50,125,-250,250,250,250,1811,0
-250,150,-199,250,250,250,250,1814,0
250,250,-249,250,-250,250,250,1817,0
-250,50,125,250,-250,250,250,1819,0
250,-50,-124,250,250,250,250,1820,0
250,-50,200,250,250,250,250,1822,0
250,-150,-224,250,250,250,250,1824,0
250,50,175,250,250,250,250,1826,0
250,50,75,-250,250,-250,250,1827,0
-250,-50,-99,250,250,250,250,1830,0
250,50,175,250,250,250,250,1831,0
250,50,100,-250,250,250,250,1833,0
250,50,249,250,250,250,-250,1834,0
250,150,125,250,250,250,250,1838,0
250,150,150,250,250,-250,-250,1840,0
-250,50,50,250,250,250,250,1843,0
250,-50,-174,250,-250,250,-250,1844,0
250,-50,225,250,250,250,250,1846,0
250,50,100,-250,250,250,250,1847,0
250,-150,175,250,250,250,250,1848,0
250,150,-174,250,250,250,250,1849,0
250,150,-24,-250,250,250,250,1850,0
-250,-150,-74,250,250,250,250,1852,0
250,50,-174,250,250,-250,250,1853,0
250,-150,-249,250,250,250,250,1854,0
250,-50,-49,250,250,250,250,1855,0
250,-50,-149,250,250,250,250,1856,0
250,-150,-24,250,-250,250,250,1857,0
250,-150,175,250,-250,250,250,1858,0
250,50,175,250,250,250,250,1859,0
250,50,-224,250,250,-250,250,1861,0
250,-50,-74,250,250,250,250,1864,0
250,-150,-24,250,250,250,250,1867,0
250,150,-174,250,250,250,250,1869,0
250,-50,-149,250,250,-250,250,1872,0
250,-50,-24,250,250,250,250,1874,0
250,150,0,250,250,250,250,1878,0
250,-50,225,-250,250,250,250,1880,0
250,-50,200,250,250,250,-250,1881,0
250,50,-49,250,250,250,250,1885,0
250,50,-74,250,250,250,-250,1886,0
250,-150,-249,-250,250,250,-250,1888,0
250,50,-224,250,250,250,-250,1890,0
250,-150,249,250,250,250,250,1891,0
250,150,-124,250,-250,250,-250,1892,0
250,50,225,250,250,250,250,1896,0
250,-50,-224,250,250,250,250,1899,0
250,-150,-124,250,250,250,250,1900,0
250,150,25,250,250,250,-250,1901,0
250,50,-24,250,250,-250,250,1902,0
250,50,-99,250,250,250,-250,1904,0
-250,-150,-99,250,250,250,-250,1906,0
250,50,50,250,250,250,250,1907,0
-250,-50,100,250,250,250,250,1910,0
250,-150,-99,250,250,250,250,1912,0
250,-150,-149,250,250,250,250,1913,0
250,-150,200,250,-250,-250,250,1915,0
250,-150,-224,250,250,250,-250,1917,0
250,150,100,250,-250,250,250,1918,0
250,50,-249,250,250,250,250,1919,0
250,150,-199,250,250,250,250,1921,0
250,50,50,250,250,250,250,1926,0
250,150,200,250,250,250,250,1927,0
250,50,-124,250,250,250,250,1931,0
250,-150,-124,250,250,250,250,1935,0
-250,150,100,-250,-250,250,250,1937,0
250,50,50,250,250,250,250,1938,0
250,-150,-149,-250,250,250,250,1940,0
250,150,-99,250,-250,250,250,1942,0
-250,150,25,250,-250,-250,250,1947,0
250,-50,0,250,250,250,250,1949,0
250,150,-224,250,250,250,250,1950,0
250,150,249,250,-250,250,250,1951,0
250,50,-49,-250,250,-250,-250,1952,0
250,150,0,250,250,250,-250,1953,0
250,-50,-174,-250,250,-250,250,1955,0
250,-150,75,-250,250,250,-250,1956,0
250,50,-199,250,250,250,250,1957,0
250,-50,175,250,250,250,250,1961,0
-250,50,-24,250,250,250,250,1962,0
250,150,175,-250,250,250,250,1965,0
-250,-150,-199,250,250,250,250,1967,0
250,50,-174,250,250,250,250,1973,0
-250,150,25,-250,250,250,250,1974,0
250,-50,50,250,250,250,250,1975,0
250,50,25,250,250,250,250,1977,0
250,150,-149,250,250,250,250,1978,0
250,-150,100,250,250,-250,250,1979,0
250,-150,-99,-250,250,250,250,1981,0
250,-150,-149,250,250,250,250,1986,0
250,150,100,250,250,250,250,1987,0
250,50,225,250,250,250,250,1988,0
-250,-150,-149,250,250,250,250,1990,0
250,250,125,250,250,-250,250,1991,0
250,-150,249,-250,250,-250,250,1993,0
250,-50,-224,250,250,-250,250,1995,0
-250,-150,150,250,250,250,250,1999,0
250,50,125,250,250,250,250,2003,0
250,-150,-99,250,250,250,250,2006,0
250,-150,-124,250,250,250,-250,2007,0
250,-150,175,250,250,250,-250,2010,0
250,-50,-249,250,250,250,250,2011,0
250,250,225,250,-250,250,250,2013,0
-250,-50,249,250,250,-250,250,2015,0
250,-150,75,250,250,250,250,2021,0
250,-150,-24,250,250,250,250,2022,0
250,50,225,250,250,250,250,2023,0
250,-150,0,250,250,250,250,2025,0
-250,-150,-199,250,250,250,250,2026,0
250,-50,-99,250,250,250,-250,2027,0
250,-150,75,250,250,250,250,2028,0
250,50,-149,250,250,250,250,2029,0
250,150,-74,-250,250,250,-250,2030,0
250,150,75,-250,-250,250,-250,2031,0
-250,-150,100,-250,250,250,250,2032,0
250,-150,125,250,-250,250,250,2033,0
250,50,-74,250,250,250,250,2036,0
250,50,175,250,250,-250,-250,2041,0
250,-150,175,250,250,250,250,2042,0
250,-50,125,250,250,-250,250,2044,0
250,150,-224,250,250,250,250,2048,0
-250,250,249,250,250,250,250,2052,0
250,150,125,250,250,250,250,2055,0
250,50,200,250,250,250,250,2056,0
250,-150,-249,250,250,250,250,2057,0
250,-150,-249,250,250,250,250,2062,0
250,250,-199,250,250,250,250,2063,0
250,150,-24,250,250,250,250,2064,0
-250,-150,249,250,250,-250,250,2065,0
250,-50,100,250,250,250,250,2067,0
250,50,-199,250,-250,250,250,2069,0
250,150,150,250,250,250,250,2071,0
250,50,100,250,250,250,250,2073,0
250,-50,-124,250,250,250,250,2075,0
250,50,25,250,250,250,250,2077,0
250,50,-49,250,250,250,250,2078,0
250,-150,200,250,250,250,250,2080,0
250,-150,75,250,250,250,250,2082,0
250,150,-224,250,250,250,250,2085,0
250,-150,-74,250,250,250,250,2090,0
250,-150,175,-250,-250,250,250,2091,0
250,50,200,250,250,250,250,2092,0
250,-150,-99,250,250,250,250,2094,0
250,50,-224,250,250,250,250,2098,0
250,50,-124,-250,250,250,250,2100,0
250,150,249,250,250,250,250,2102,0
250,250,-24,250,250,250,-250,2103,0
250,50,-49,250,250,250,250,2105,0
250,-50,175,250,250,250,250,2107,0
250,150,225,250,250,250,250,2109,0
-250,50,-49,-250,250,250,250,2112,0
250,150,150,250,250,250,250,2115,0
250,-150,-24,250,250,250,250,2117,0
250,150,-124,250,250,250,250,2119,0
-250,-50,-249,-250,-250,250,250,2121,0
250,150,125,250,-250,250,250,2123,0
250,50,-224,250,250,250,250,2124,0
250,-150,-24,250,250,250,250,2125,0
250,50,-49,250,250,250,250,2131,0
-250,-150,125,250,250,250,250,2132,0
250,-150,100,250,250,250,250,2134,0
250,50,-49,250,250,250,250,2137,0
-250,50,225,250,250,-250,250,2138,0
250,50,100,250,250,250,250,2139,0
250,150,-174,250,250,250,250,2140,0
250,150,249,250,250,250,250,2142,0
-250,-50,-224,-250,250,250,-250,2143,0
-250,150,-24,-250,250,250,250,2144,0
250,-50,-224,250,250,-250,250,2145,0
250,50,-149,250,-250,250,250,2146,0
-250,150,50,250,250,-250,250,2147,0
250,-150,-49,250,250,-250,250,2148,0
250,50,75,250,-250,250,250,2149,0
250,-150,150,250,-250,-250,250,2150,0
250,150,-124,250,250,250,250,2152,0
250,-150,-74,250,250,-250,250,2153,0
-250,-150,225,250,250,250,-250,2155,0
250,150,-124,-250,250,250,250,2156,0
-250,50,75,250,250,-250,250,2158,0
250,-50,-24,250,250,250,250,2159,0
250,150,25,250,250,250,250,2160,0
250,-150,100,250,250,250,250,2162,0
250,-50,175,250,250,250,250,2165,0
250,50,-74,250,250,250,250,2168,0
-250,-150,100,250,250,250,250,2169,0
-250,-150,225,250,250,250,250,2171,0
-250,-50,50,250,250,250,250,2174,0
250,-150,-224,250,250,250,250,2179,0
250,50,0,250,250,250,250,2182,0
-250,-150,249,250,250,250,250,2184,0
250,-50,125,250,-250,250,250,2186,0
250,-50,125,250,250,250,250,2187,0
250,-150,-249,250,250,250,250,2189,0
250,-150,-224,250,250,250,250,2191,0
250,-150,125,250,250,250,250,2194,0
250,-50,-49,250,250,250,250,2197,0
250,-50,-49,-250,250,250,250,2204,0
-250,150,-249,250,250,250,250,2205,0
250,-50,-224,250,250,250,250,2208,0
-250,-150,150,250,250,-250,250,2211,0
250,150,-99,250,250,250,250,2212,0
-250,50,-124,250,250,250,250,2214,0
250,50,0,250,250,250,250,2215,0
250,-150,125,250,250,250,250,2216,0
250,-150,-74,250,250,250,250,2218,0
250,50,-199,250,250,250,250,2219,0
250,50,0,250,250,250,250,2221,0
250,150,200,250,250,250,250,2222,0
250,50,-74,250,250,250,250,2225,0
250,-150,-49,250,250,250,250,2226,0
250,150,-24,250,250,250,250,2227,0
250,-150,-49,250,250,250,250,2228,0
250,-150,-199,-250,250,250,250,2232,0
250,-150,-174,250,250,250,250,2233,0
250,-150,150,250,-250,250,250,2235,0
250,150,75,250,250,-250,250,2237,0
250,-50,-174,250,250,250,250,2239,0
250,-50,-199,250,250,250,250,2242,0
250,150,-199,250,250,-250,250,2245,0
250,150,-249,250,250,250,250,2246,0
250,150,25,250,250,250,250,2248,0
250,150,-74,250,250,250,250,2257,0
250,-50,200,250,250,250,250,2263,0
-250,50,-224,250,250,250,250,2264,0
250,-50,-149,-250,250,250,250,2265,0
250,50,100,250,250,250,250,2266,0
250,150,-224,250,250,250,250,2269,0
-250,-50,25,250,250,250,250,2270,0
250,50,-99,250,250,250,250,2272,0
250,150,225,250,250,250,250,2274,0
250,-150,-199,250,250,250,250,2277,0
-250,-150,50,250,-250,250,250,2278,0
250,250,-24,250,250,250,250,2279,0
250,250,-149,250,250,250,250,2280,0
250,-50,100,250,250,250,250,2286,0
250,50,225,250,-250,-250,250,2287,0
250,150,-124,-250,250,250,250,2288,0
250,-150,200,250,250,250,250,2289,0
250,-50,75,250,250,250,-250,2290,0
250,-150,225,250,250,250,250,2291,0
250,-150,-199,250,250,250,-250,2294,0
250,150,50,250,250,250,-250,2295,0
250,50,-249,-250,250,250,250,2296,0
-250,150,-174,250,250,250,250,2298,0
250,50,175,250,250,250,250,2299,0
250,50,75,250,-250,250,250,2300,0
250,-50,-49,250,250,250,250,2303,0
250,50,100,250,250,250,-250,2306,0
250,150,-249,250,250,250,-250,2307,0
250,-150,0,250,250,250,250,2314,0
250,-150,249,250,250,250,-250,2315,0
250,50,150,250,250,250,250,2316,0
250,-150,50,250,250,250,-250,2317,0
250,-150,-149,250,250,-250,250,2318,0
250,50,249,250,250,250,250,2319,0
250,-50,249,250,250,-250,-250,2321,0
250,250,100,250,250,250,250,2325,0
250,-50,-49,250,250,-250,250,2332,0
250,150,200,250,250,250,250,2333,0
-250,-150,-149,250,-250,250,250,2334,0
250,-150,200,250,250,250,250,2338,0
250,50,-24,250,250,250,250,2340,0
250,50,225,250,-250,250,250,2341,0
250,-50,-224,250,250,250,-250,2343,0
250,-50,100,250,250,250,250,2344,0
250,150,-199,250,250,250,250,2348,0
250,-150,-124,250,250,250,250,2349,0
250,-50,-74,250,250,250,250,2350,0
250,150,200,-250,250,250,250,2352,0
250,150,-124,250,250,-250,-250,2353,0
-250,-150,249,250,-250,250,250,2354,0
250,-150,200,250,250,250,250,2355,0
250,-150,-174,250,-250,250,250,2357,0
250,150,-74,250,250,250,250,2358,0
250,50,150,250,250,250,250,2361,0
250,-150,-99,250,250,250,250,2363,0
-250,150,50,250,250,250,250,2364,0
250,50,-124,250,250,-250,250,2365,0
250,50,-74,250,250,250,250,2366,0
250,-50,-124,250,250,250,250,2368,0
250,50,-24,250,250,250,250,2372,0
250,-150,75,250,250,250,250,2377,0
250,250,-149,250,250,250,250,2378,0
250,150,-124,250,250,250,250,2379,0
-250,-150,125,250,250,-250,250,2380,0
-250,150,-199,250,250,250,-250,2381,0
250,-50,50,250,250,250,250,2382,0
250,50,-124,250,250,-250,250,2384,0
250,-150,-124,-250,250,250,250,2385,0
250,50,-249,250,250,250,250,2391,0
250,50,125,250,250,250,250,2393,0
250,-150,-224,250,250,-250,250,2395,0
250,50,-149,-250,250,250,250,2397,0
250,50,-249,250,250,250,250,2398,0
-250,-150,75,250,250,250,-250,2399,0
250,50,-174,250,250,250,-250,2400,0
250,-50,0,250,-250,250,250,2402,0
250,-150,-99,250,250,250,250,2404,0
250,50,-199,-250,-250,250,-250,2406,0
250,-50,-249,250,250,250,250,2407,0
250,-150,225,250,250,250,250,2408,0
250,-50,-149,250,250,250,250,2409,0
-250,50,75,250,250,250,250,2410,0
250,-150,0,250,250,250,-250,2413,0
250,150,-99,250,250,250,250,2419,0
250,50,-49,250,250,250,250,2421,0
250,50,100,250,250,250,250,2423,0
250,-150,-74,250,250,-250,-250,2425,0
250,150,200,250,250,250,250,2427,0
250,50,249,250,250,250,250,2428,0
250,50,-149,250,250,-250,250,2431,0
250,50,-74,250,250,250,250,2432,0
250,150,-199,250,250,250,250,2433,0
250,150,-124,250,250,250,250,2434,0
250,-150,0,250,250,250,250,2435,0
250,-150,150,250,250,250,250,2439,0
250,50,200,250,250,250,250,2443,0
250,-150,-224,250,250,250,250,2444,0
250,-50,25,250,250,250,250,2447,0
250,150,100,250,-250,250,250,2449,0
250,50,-49,250,-250,250,250,2453,0
250,-150,-249,250,250,250,250,2454,0
250,150,0,-250,250,250,250,2455,0
250,150,225,250,250,250,250,2456,0
250,150,-49,-250,250,250,-250,2457,0
-250,50,150,250,250,250,250,2458,0
250,150,0,250,250,-250,250,2460,0
250,50,50,250,250,250,250,2461,0
-250,-50,200,250,250,250,250,2462,0
250,-50,249,250,250,250,250,2463,0
250,-150,150,250,250,250,250,2467,0
-250,-50,-224,250,-250,250,250,2468,0
250,-50,75,250,250,250,250,2469,0
250,-150,-99,250,250,250,250,2471,0
250,-50,-199,250,250,250,250,2473,0
250,-50,-74,250,-250,250,250,2474,0
250,-50,249,250,250,-250,250,2478,0
250,50,200,-250,250,250,250,2482,0
250,50,-24,-250,250,250,250,2484,0
250,150,125,250,250,250,250,2485,0
250,50,-99,250,250,250,250,2486,0
-250,-50,225,250,250,250,250,2488,0
250,50,-149,250,250,250,250,2489,0
250,50,-174,250,250,250,250,2490,0
250,-150,225,250,250,250,250,2491,0
-250,50,175,250,250,250,250,2492,0
250,-150,-24,250,250,250,250,2493,0
250,50,225,-250,250,250,250,2494,0
250,-50,125,250,250,250,250,2501,0
250,50,-49,-250,250,250,250,2503,0
