long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
250,50,0,-250,-250,-250,-250,117,1
250,50,150,250,250,250,250,118,0
250,-150,-249,250,250,250,250,119,0
250,-150,50,-250,250,250,-250,120,1
250,-50,-174,-250,250,-250,-250,121,1
250,-50,-224,-250,-250,-250,-250,122,1
250,-150,249,250,250,250,250,123,0
250,-50,75,-250,250,-250,250,124,0
250,50,-24,-250,-250,-250,-250,125,1
250,50,25,250,250,250,250,126,0
250,-150,25,250,250,250,250,127,0
250,-150,100,-250,-250,-250,-250,128,1
250,-150,-174,-250,-250,-250,250,129,1
250,-50,175,250,250,250,250,130,0
250,-150,-74,-250,250,-250,-250,131,1
250,-150,-174,-250,250,250,250,132,0
250,-150,-49,-250,-250,-250,-250,133,1
250,-150,50,250,-250,-250,-250,134,0
250,-150,-199,-250,-250,-250,-250,135,1
250,-50,-149,250,-250,250,250,136,0
250,50,-224,250,250,-250,-250,137,1
250,-150,-49,250,250,250,250,138,0
250,-50,-124,250,-250,250,250,139,0
250,-50,100,-250,-250,-250,-250,140,1
250,-50,25,250,250,250,250,141,0
250,-50,-24,-250,250,250,-250,142,1
250,-50,-124,-250,-250,-250,-250,143,1
250,50,100,250,250,250,250,144,0
250,-150,50,-250,-250,-250,-250,145,1
250,50,-249,250,250,250,250,146,0
250,-150,175,250,250,250,250,147,0
250,-50,50,-250,-250,250,-250,148,1
250,150,125,250,250,250,250,149,0
250,-150,-224,250,-250,250,250,150,0
250,-150,-149,-250,-250,-250,-250,151,1
250,-50,75,250,250,250,250,152,0
-250,-150,175,250,250,-250,250,153,0
250,-50,75,-250,-250,-250,-250,154,1
250,-50,25,-250,-250,-250,-250,155,1
250,-50,-49,250,250,250,250,156,0
250,-150,-149,-250,-250,-250,-250,157,1
250,150,-149,250,250,250,-250,158,0
250,-150,0,-250,250,250,250,159,0
-250,50,-74,-250,-250,-250,-250,160,1
250,50,125,250,250,250,250,161,0
250,50,-224,250,250,250,250,162,0
250,-150,249,-250,250,250,250,163,0
250,150,25,250,250,250,250,164,0
-250,-50,25,-250,-250,250,-250,165,1
250,-50,-99,250,250,250,250,166,0
250,-150,-174,250,250,250,250,167,0
250,50,-24,-250,-250,-250,-250,168,1
250,-50,125,250,250,250,250,169,0
250,-150,-174,-250,-250,-250,-250,170,1
-250,-150,-174,-250,-250,-250,250,171,1
250,-50,0,250,-250,250,250,172,0
250,50,249,-250,-250,250,250,173,0
250,-150,0,-250,-250,-250,-250,174,1
250,-50,-99,250,250,250,250,175,0
250,-150,75,-250,-250,-250,-250,176,1
250,-150,-149,250,250,250,250,177,0
-250,-150,-24,250,250,-250,250,178,0
250,-150,-124,-250,-250,-250,-250,179,1
250,50,25,-250,-250,-250,-250,180,1
-250,-50,-74,250,250,250,-250,181,0
250,-150,-74,250,250,250,250,182,0
250,-150,-174,-250,-250,-250,-250,183,1
250,50,249,250,250,250,250,184,0
250,-150,-24,-250,-250,250,-250,185,1
250,150,-124,250,250,250,250,186,0
250,-150,-49,250,250,250,250,187,0
250,50,25,-250,-250,250,-250,188,1
250,150,25,250,-250,-250,250,189,0
250,50,-149,-250,-250,-250,-250,190,1
-250,50,75,-250,-250,250,250,191,0
250,-50,25,250,250,250,250,192,0
250,50,-74,-250,-250,-250,-250,193,1
-250,-150,-174,250,-250,250,250,194,0
250,50,-124,-250,-250,-250,-250,195,1
250,-150,50,250,250,250,250,196,0
250,-150,-49,-250,-250,250,-250,197,1
250,50,-199,-250,-250,-250,-250,198,1
250,-150,-199,-250,-250,-250,-250,199,1
250,-50,-199,250,250,250,250,200,0
250,-150,-74,-250,-250,-250,-250,201,1
-250,-50,-174,-250,250,-250,-250,202,1
-250,-150,25,250,-250,250,-250,203,0
-250,-150,-99,-250,-250,-250,250,204,1
250,-50,75,250,250,250,250,205,0
250,50,75,250,250,250,250,206,0
250,150,-249,250,250,250,250,207,0
250,-50,-249,-250,250,250,-250,208,1
250,-150,-149,-250,-250,250,-250,209,1
250,-150,-174,250,-250,-250,-250,210,1
250,50,-199,-250,250,-250,-250,211,1
-250,50,100,-250,-250,250,250,212,1
250,50,249,250,-250,250,250,213,0
250,-50,-99,250,250,250,250,214,0
250,50,150,250,250,250,250,215,0
-250,-150,50,-250,-250,250,-250,216,1
250,-150,-149,-250,-250,-250,-250,217,1
250,-150,150,250,250,-250,250,218,0
250,-150,50,-250,-250,-250,-250,219,1
250,50,-24,-250,250,-250,-250,220,1
250,150,150,-250,250,250,250,221,0
-250,-50,25,-250,-250,-250,250,222,1
250,50,-99,-250,-250,-250,-250,223,1
-250,50,-124,250,250,-250,250,224,0
250,150,-74,250,-250,250,250,225,0
250,-50,-224,250,250,250,250,226,0
250,150,150,250,250,250,250,227,0
250,50,-24,250,-250,-250,-250,228,1
250,-50,-174,250,250,250,250,229,0
250,-50,-249,-250,-250,-250,-250,230,1
250,-150,225,250,250,250,250,231,0
250,-50,25,-250,-250,250,-250,232,1
250,50,75,-250,-250,250,-250,233,1
250,250,-124,250,250,250,250,234,0
250,150,-174,250,250,250,250,235,0
250,50,-49,250,250,250,250,236,0
250,-50,-99,250,250,-250,250,237,0
250,50,75,-250,250,250,250,238,0
250,-50,-199,-250,250,-250,-250,239,1
250,150,225,250,250,250,250,240,0
-250,150,75,250,250,250,250,241,0
250,50,25,-250,-250,-250,250,242,1
250,-150,25,250,-250,250,250,243,0
250,150,-249,250,-250,250,250,244,0
250,-150,-124,-250,-250,250,-250,245,1
250,-50,0,-250,-250,250,-250,246,1
250,-150,-224,-250,-250,-250,-250,247,1
250,50,-49,250,250,250,250,248,0
-250,-50,200,250,250,250,250,249,0
250,-50,50,-250,-250,250,250,250,1
250,-150,-74,250,-250,-250,250,251,0
250,-150,-74,250,250,250,250,252,0
-250,-50,200,250,-250,250,250,253,0
250,50,75,-250,-250,-250,-250,254,1
250,50,-174,250,250,250,250,255,0
250,-50,-99,250,-250,-250,-250,256,1
250,-150,-99,-250,-250,-250,-250,257,1
250,50,0,250,250,250,250,258,0
250,50,25,-250,-250,-250,-250,259,1
250,-150,-199,250,-250,-250,-250,260,1
250,-50,25,250,250,250,250,261,0
-250,-50,225,250,250,250,250,262,0
250,150,249,250,250,250,250,263,0
-250,-150,-124,-250,-250,-250,250,264,1
250,-50,225,250,250,-250,250,265,0
250,-150,-174,-250,250,250,-250,266,0
250,150,175,250,250,250,250,267,0
-250,150,-99,250,250,250,250,268,0
250,-150,-199,-250,-250,-250,-250,269,1
250,-50,-99,250,250,250,-250,270,0
250,-150,-124,-250,-250,-250,-250,271,1
250,50,100,-250,-250,-250,250,272,1
250,150,-24,250,250,250,250,273,0
250,-50,-24,250,250,250,250,274,0
250,50,0,-250,-250,-250,-250,275,1
250,50,-49,-250,250,-250,250,276,1
250,50,100,-250,-250,250,-250,277,1
250,50,-24,-250,-250,-250,-250,278,1
250,-150,225,250,250,250,250,279,0
250,50,-124,250,250,250,250,280,0
250,-50,-49,-250,-250,-250,250,281,1
250,-50,0,250,250,250,250,282,0
-250,-50,100,-250,-250,250,250,283,0
250,-150,50,-250,-250,-250,250,284,1
250,50,0,-250,-250,-250,-250,285,1
-250,150,75,250,250,250,250,286,0
250,-150,-124,250,250,250,250,287,0
250,50,-224,-250,-250,-250,-250,288,1
250,50,-199,-250,-250,-250,250,289,1
250,150,-224,250,250,250,250,290,0
250,50,-74,-250,-250,-250,-250,291,1
250,-150,225,250,250,250,250,292,0
-250,-150,-99,-250,-250,-250,-250,293,1
-250,50,0,250,250,250,250,294,0
250,-50,25,-250,-250,-250,-250,295,1
250,-50,50,250,250,250,250,296,0
250,-50,-49,250,250,-250,250,297,0
-250,50,-149,250,250,250,-250,298,0
250,50,-99,-250,250,250,250,299,0
250,-150,-99,250,250,250,250,300,0
250,-50,-149,250,250,250,250,301,0
250,-50,-199,250,250,250,-250,302,1
250,-150,-124,-250,-250,-250,250,303,1
250,50,-74,-250,-250,250,250,304,1
250,150,175,250,250,250,250,305,0
250,50,249,250,250,250,250,306,0
250,50,249,250,250,250,250,307,0
250,50,25,250,250,-250,-250,308,0
250,-150,-249,-250,-250,-250,-250,309,1
-250,-150,-224,-250,-250,-250,-250,310,1
250,-150,-149,-250,-250,-250,250,311,1
-250,-50,100,-250,250,-250,-250,312,1
250,-250,-149,-250,-250,-250,-250,313,1
250,150,-24,250,250,250,250,314,0
250,50,-124,-250,250,-250,-250,315,1
250,50,0,250,250,250,250,316,0
250,150,-49,250,250,-250,250,317,0
250,-150,-24,-250,-250,-250,-250,318,1
250,50,0,-250,250,250,-250,319,1
250,50,0,-250,-250,-250,-250,320,1
250,-150,-124,250,-250,250,250,321,0
250,-150,-49,-250,-250,-250,-250,322,1
250,-150,-99,-250,-250,-250,-250,323,1
250,-50,100,-250,-250,-250,-250,324,1
250,50,-249,-250,-250,-250,-250,325,1
250,-150,-149,-250,-250,-250,-250,326,1
250,-150,-199,-250,-250,-250,-250,327,1
250,-50,-99,-250,-250,250,-250,328,1
250,-150,-49,250,-250,-250,-250,329,1
250,-150,100,250,250,-250,250,330,0
250,150,-199,250,250,250,250,331,0
-250,250,175,250,250,250,-250,332,0
250,-150,-224,-250,-250,-250,-250,333,1
250,150,-24,250,-250,250,250,334,0
-250,150,25,-250,250,250,250,335,0
250,50,0,250,-250,250,250,336,0
250,150,150,250,250,250,250,337,0
250,50,100,-250,250,250,250,338,0
250,50,25,-250,-250,-250,-250,339,1
-250,50,-199,250,-250,-250,250,340,1
250,-250,-24,-250,-250,-250,-250,341,1
250,50,100,-250,-250,-250,-250,342,1
250,150,-74,250,-250,250,250,343,0
250,150,-49,250,250,250,250,344,0
250,50,-199,-250,-250,-250,-250,345,1
250,-150,-224,-250,-250,-250,-250,346,1
250,-150,100,-250,-250,-250,-250,347,1
250,-150,-49,250,250,250,250,348,0
250,150,-124,250,250,250,250,349,0
250,-150,-174,-250,-250,-250,250,350,1
250,-150,150,250,250,250,250,351,0
-250,-50,25,250,-250,-250,-250,352,1
250,-50,75,250,250,250,250,353,0
250,-150,-24,-250,-250,-250,250,354,1
250,-50,-124,250,250,250,250,355,0
-250,-150,25,-250,-250,-250,-250,356,1
250,-50,125,250,250,250,250,357,0
250,50,25,-250,-250,-250,-250,358,1
250,50,249,250,250,250,250,359,0
250,-150,-49,-250,-250,-250,250,360,1
250,50,-149,-250,-250,250,250,361,0
250,50,100,-250,-250,-250,-250,362,1
250,-50,75,-250,-250,-250,-250,363,1
250,50,75,250,250,250,250,364,0
250,-150,-249,-250,-250,250,-250,365,1
250,250,175,250,250,250,250,366,0
250,50,-149,-250,250,-250,-250,367,1
250,-150,175,250,250,250,250,368,0
250,50,-149,-250,-250,-250,-250,369,1
250,50,0,250,250,250,-250,370,0
250,50,-24,-250,-250,-250,-250,371,1
250,-150,-49,-250,-250,-250,-250,372,1
250,-150,75,-250,-250,-250,-250,373,1
-250,-250,-174,-250,-250,-250,-250,374,1
250,-50,-24,-250,-250,-250,-250,375,1
250,-50,-149,250,250,250,250,376,0
250,-150,-174,-250,-250,-250,250,377,1
250,250,175,250,250,250,250,378,0
-250,50,125,-250,250,250,-250,379,0
250,-150,-149,250,250,250,-250,380,0
250,150,50,250,-250,250,250,381,0
250,50,25,-250,-250,-250,-250,382,1
250,-50,50,-250,-250,-250,250,383,1
250,50,125,-250,250,250,250,384,0
-250,-50,50,-250,-250,250,-250,385,1
-250,-50,125,250,250,250,250,386,0
250,150,225,250,250,250,250,387,0
250,50,200,250,-250,250,250,388,0
250,-50,-149,-250,-250,250,-250,389,1
250,-50,-49,250,-250,250,-250,390,1
250,-150,25,250,250,250,250,391,0
-250,-150,-99,250,250,250,250,392,0
250,-50,0,-250,-250,-250,-250,393,1
250,-50,-149,-250,-250,-250,-250,394,1
250,250,-99,250,250,-250,250,395,0
250,150,75,250,250,250,250,396,0
250,-150,225,-250,250,250,250,397,0
250,-150,100,-250,-250,-250,-250,398,1
-250,-50,25,-250,-250,-250,-250,399,1
-250,-150,-249,-250,-250,-250,-250,400,1
250,50,-174,-250,-250,-250,-250,401,1
-250,-50,225,250,250,250,250,402,0
250,250,200,250,-250,250,-250,403,0
250,150,-49,-250,-250,250,250,404,0
250,-50,-49,-250,-250,-250,-250,405,1
-250,150,225,250,250,250,250,406,0
250,50,-74,250,-250,250,250,407,0
250,50,-174,-250,-250,-250,-250,408,1
250,-150,75,-250,-250,250,-250,409,1
250,50,-49,250,250,250,250,410,0
-250,50,50,-250,-250,-250,-250,411,1
250,-50,0,-250,250,-250,-250,412,1
250,50,-149,-250,-250,-250,-250,413,1
-250,-150,225,250,250,250,-250,414,0
250,-150,249,250,250,250,250,415,0
-250,150,200,250,250,250,250,416,0
250,50,25,-250,-250,250,250,417,1
250,-50,75,250,250,250,250,418,0
-250,50,-174,-250,-250,-250,-250,419,1
250,50,-224,-250,250,250,-250,420,1
-250,-150,0,250,250,250,250,421,0
250,-150,-49,250,-250,-250,-250,422,1
-250,-150,-249,250,-250,-250,-250,423,1
250,-50,125,-250,250,250,250,424,0
250,-150,200,250,250,250,250,425,0
250,-150,-124,-250,-250,-250,-250,426,1
250,-50,-99,250,250,-250,250,427,0
250,50,0,-250,-250,-250,-250,428,1
250,50,75,-250,250,-250,-250,429,1
250,-150,-174,-250,-250,-250,-250,430,1
250,150,75,-250,250,250,250,431,0
250,-150,-49,-250,-250,-250,-250,432,1
250,-150,-224,250,250,250,250,433,0
250,50,-249,-250,-250,-250,-250,434,1
250,-50,25,-250,-250,-250,-250,435,1
250,150,100,250,250,250,250,436,0
-250,-50,-249,-250,-250,-250,250,437,1
250,-50,-224,-250,250,-250,250,438,0
250,50,-149,250,250,-250,-250,439,1
250,-150,0,250,-250,-250,-250,440,1
250,150,100,250,250,250,250,441,0
-250,150,175,250,250,250,250,442,0
250,-50,-99,250,250,250,250,443,0
250,50,-224,-250,-250,-250,-250,444,1
250,50,0,-250,-250,250,-250,445,1
250,-150,-99,250,250,250,250,446,0
250,-150,-49,250,-250,-250,-250,447,1
250,50,0,-250,-250,-250,-250,448,1
250,50,-74,250,250,250,250,449,0
-250,-150,-74,-250,250,-250,-250,450,1
250,-150,-199,250,250,250,-250,451,0
250,-150,75,-250,-250,-250,-250,452,1
250,-50,25,-250,-250,-250,-250,453,1
250,-150,0,-250,-250,-250,-250,454,1
250,-150,100,-250,-250,-250,-250,455,1
-250,-50,50,250,250,250,250,456,0
-250,-50,-49,250,250,250,-250,457,0
-250,50,-74,-250,-250,-250,-250,458,1
250,-150,200,250,250,250,250,459,0
250,-150,-199,250,250,-250,250,460,0
250,150,-149,-250,250,250,250,461,0
250,-150,100,-250,-250,-250,-250,462,1
250,50,-249,-250,-250,250,250,463,0
250,-250,0,-250,-250,-250,-250,464,1
250,-50,-49,250,250,250,250,465,0
250,-50,-149,-250,-250,-250,-250,466,1
250,50,-174,250,250,250,250,467,0
250,50,249,250,250,250,250,468,0
250,-50,0,-250,250,-250,-250,469,1
250,-50,75,250,250,250,250,470,0
250,150,25,250,250,250,250,471,0
250,-50,-149,250,250,-250,250,472,1
250,-150,100,-250,-250,-250,250,473,1
250,-150,-24,-250,-250,-250,-250,474,1
250,-50,0,-250,250,250,250,475,0
250,-50,25,250,250,250,250,476,0
250,-150,-24,-250,-250,-250,-250,477,1
250,-50,-24,-250,-250,-250,-250,478,1
250,-50,75,250,250,250,250,479,0
250,-50,-74,250,-250,250,250,480,0
250,-250,-49,-250,250,250,-250,481,1
250,50,75,-250,-250,-250,-250,482,1
250,-50,-199,250,250,-250,-250,483,1
250,-150,-149,-250,-250,-250,-250,484,1
-250,50,-49,250,-250,250,250,485,0
250,-50,-149,-250,-250,-250,-250,486,1
250,50,50,250,250,250,250,487,0
250,-150,-199,-250,-250,-250,-250,488,1
250,-150,75,-250,250,250,250,489,0
250,-150,175,250,-250,-250,250,490,0
250,150,0,250,250,250,250,491,0
250,-150,75,-250,-250,-250,-250,492,1
-250,-150,-224,250,250,250,250,493,0
250,-50,249,250,250,250,250,494,0
250,-150,25,250,250,250,-250,495,0
250,-150,-199,-250,250,-250,-250,496,1
250,50,175,250,250,250,250,497,0
250,50,-74,250,250,250,250,498,0
250,-150,-249,-250,250,-250,-250,499,1
-250,-150,-74,-250,-250,250,-250,500,1
250,150,-224,250,250,250,250,501,0
250,-150,175,-250,250,250,-250,502,0
250,-50,50,-250,-250,-250,-250,503,1
-250,150,-99,250,250,250,250,504,0
250,-150,-224,-250,-250,-250,-250,505,1
250,50,75,-250,-250,-250,-250,506,1
250,-150,25,-250,-250,250,-250,507,1
-250,50,-224,250,-250,-250,-250,508,1
250,150,-249,250,250,250,-250,509,0
250,150,-99,250,250,-250,250,510,0
250,50,-99,-250,-250,-250,250,511,1
250,-150,-124,-250,-250,-250,-250,512,1
250,50,-99,-250,-250,-250,-250,513,1
250,150,-124,250,250,250,250,514,0
250,-50,-124,-250,-250,-250,250,515,1
250,50,-149,-250,-250,-250,-250,516,1
250,50,-149,-250,-250,250,-250,517,1
250,-50,-149,250,250,250,250,518,0
250,-50,50,-250,-250,-250,-250,519,1
250,-50,75,-250,-250,-250,-250,520,1
250,-150,25,-250,250,250,250,521,0
250,-150,-99,-250,250,-250,-250,522,1
-250,50,25,250,-250,-250,250,523,0
250,-50,-49,-250,-250,-250,-250,524,1
250,50,-199,-250,-250,-250,-250,525,1
250,-50,-249,-250,-250,-250,-250,526,1
250,50,-199,-250,-250,-250,250,527,1
250,50,-249,250,250,250,250,528,0
250,50,-124,-250,-250,-250,-250,529,1
250,-50,200,250,250,-250,250,530,0
250,-50,-249,-250,-250,-250,-250,531,1
250,-50,-149,-250,-250,-250,-250,532,1
250,-150,-124,-250,-250,-250,-250,533,1
-250,-150,75,-250,-250,-250,250,534,1
250,-50,225,250,250,-250,250,535,0
250,-50,-224,250,250,250,250,536,0
250,-50,-124,250,250,250,250,537,0
250,-50,125,-250,250,250,250,538,0
250,50,-124,-250,-250,-250,-250,539,1
250,-150,-24,250,250,250,250,540,0
250,-50,-199,-250,250,250,-250,541,0
250,-150,-99,250,250,250,250,542,0
-250,-150,100,-250,250,250,250,543,0
-250,-50,-174,250,250,250,250,544,0
250,-50,-124,-250,-250,-250,-250,545,1
250,50,-24,-250,-250,-250,-250,546,1
-250,-50,-174,250,250,-250,250,547,0
250,150,-149,250,250,-250,250,548,0
250,-150,249,250,250,250,250,549,0
250,-50,-74,250,250,250,250,550,0
-250,-150,175,-250,250,-250,250,551,0
250,-150,-149,-250,250,250,250,552,0
250,50,-199,-250,-250,-250,-250,553,1
-250,50,-224,250,250,250,250,554,0
250,-150,-224,250,250,250,-250,555,0
250,-150,-99,250,250,250,250,556,0
250,50,-49,250,250,-250,250,557,0
250,50,-49,-250,-250,-250,-250,558,1
250,-150,-174,250,250,-250,-250,559,0
-250,250,-124,-250,250,250,250,560,0
-250,-150,-74,-250,-250,-250,-250,561,1
250,50,-249,250,-250,-250,-250,562,1
250,-50,-74,-250,-250,-250,-250,563,1
250,-150,25,250,250,-250,-250,564,1
-250,-150,-224,250,250,250,-250,565,0
250,-50,-224,250,250,-250,250,566,0
250,50,0,-250,-250,-250,-250,567,1
250,-50,-124,-250,-250,-250,250,568,1
250,-150,25,250,250,250,250,569,0
250,-150,-199,250,250,250,250,570,0
250,50,-124,-250,-250,-250,250,571,1
250,50,-99,-250,-250,250,-250,572,1
250,150,175,250,250,250,250,573,0
250,-150,225,250,250,250,-250,574,0
250,-50,-124,-250,-250,-250,-250,575,1
250,150,-74,250,-250,250,250,576,0
250,-150,225,250,250,250,250,577,0
250,-50,150,250,250,250,250,578,0
250,-50,225,250,250,-250,250,579,0
250,-50,75,-250,-250,-250,-250,580,1
250,-150,-249,-250,-250,-250,-250,581,1
250,-50,249,250,250,250,250,582,0
250,50,125,-250,250,-250,250,583,0
250,-150,-224,-250,-250,-250,-250,584,1
250,-150,0,-250,-250,-250,-250,585,1
250,50,-74,250,-250,250,-250,586,0
250,50,-224,-250,-250,-250,-250,587,1
250,-150,75,-250,-250,250,250,588,1
250,150,175,250,250,250,250,589,0
250,50,50,250,250,250,250,590,0
250,-50,100,-250,-250,-250,-250,591,1
250,-50,0,250,250,250,250,592,0
250,-150,-124,-250,-250,-250,-250,593,1
250,150,25,250,250,250,250,594,0
250,50,-24,-250,-250,-250,-250,595,1
250,-150,-74,-250,-250,-250,-250,596,1
250,-50,-99,250,250,250,250,597,0
250,-150,100,-250,-250,-250,-250,598,1
-250,-250,-174,-250,-250,-250,250,599,1
250,50,-149,-250,-250,250,-250,600,1
250,50,0,-250,-250,-250,-250,601,1
250,-150,-199,-250,-250,-250,-250,602,1
250,-150,-224,250,-250,250,250,603,0
250,-150,75,-250,250,-250,-250,604,1
250,-50,-174,-250,-250,-250,-250,605,1
250,150,-99,-250,250,250,250,606,0
250,50,125,250,250,250,250,607,0
250,50,-49,-250,-250,-250,-250,608,1
250,50,200,250,250,250,250,609,0
250,50,-24,-250,250,250,-250,610,1
250,-50,-24,250,250,-250,250,611,0
250,50,-74,-250,-250,-250,-250,612,1
250,-50,-99,-250,-250,-250,-250,613,1
250,150,249,250,250,250,250,614,0
250,50,25,-250,-250,-250,250,615,1
250,50,-74,-250,250,250,250,616,0
250,-150,-49,250,250,250,250,617,0
250,150,-49,250,-250,250,250,618,0
250,50,-99,-250,-250,-250,-250,619,1
250,-50,-224,-250,-250,-250,-250,620,1
250,-50,-174,-250,250,-250,250,621,1
250,50,-24,-250,-250,-250,-250,622,1
250,-150,-74,250,-250,-250,-250,623,1
250,-50,50,-250,-250,-250,-250,624,1
250,-150,-49,250,250,250,-250,625,0
250,-50,100,250,250,250,250,626,0
250,150,200,250,250,250,250,627,0
250,-50,75,-250,-250,-250,250,628,1
250,150,175,250,250,250,250,629,0
250,50,-124,250,250,250,250,630,0
250,50,-199,250,250,250,250,631,0
250,50,75,250,-250,-250,-250,632,1
250,-150,25,250,250,-250,-250,633,0
250,50,50,250,-250,-250,250,634,0
250,50,-149,250,250,250,250,635,0
250,-50,-174,-250,-250,-250,-250,636,1
-250,150,-199,250,-250,-250,250,637,0
250,-150,-24,-250,-250,-250,-250,638,1
250,-50,50,-250,-250,-250,-250,639,1
250,50,75,250,-250,-250,-250,640,1
250,-150,100,250,250,250,250,641,0
250,-50,-124,250,250,250,250,642,0
250,-150,125,250,250,250,250,643,0
-250,50,-49,250,250,250,250,644,0
250,-150,-224,250,-250,-250,-250,645,1
250,150,-174,250,250,250,250,646,0
250,-50,-74,-250,250,-250,-250,647,1
250,50,-49,250,-250,-250,-250,648,1
250,-250,-249,-250,-250,-250,-250,649,1
-250,-150,-99,250,250,250,250,650,0
250,150,100,250,250,250,-250,651,0
