Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
24447,0,-16200,-11571,-27000,-27000,-27000,0,-12006,27000,12272,16200,-13500,-27000,-27000,-27000,-6840,-27000,1
24448,0,-21600,-19285,-23823,-27000,-27000,-27000,-3230,27000,7363,-5400,-13500,-27000,-27000,-27000,-13950,-16200,1
24451,0,-27000,-27000,-17470,-27000,-27000,-27000,-22611,27000,7363,3600,-13500,-27000,-27000,-27000,-13410,-27000,1
24454,0,-10800,-27000,-20647,-27000,-27000,18000,-5302,27000,2454,7200,-13500,-27000,-27000,-27000,-4900,-5400,1
24457,0,-27000,-11571,-14294,-27000,-27000,-27000,-7496,27000,-12272,19800,-27000,-27000,-27000,-27000,-18000,-27000,1
24461,-13500,-27000,-11571,-17470,-27000,-27000,-27000,12616,27000,22090,-18000,-13500,-27000,-27000,-27000,-8045,-16200,1
24463,0,-27000,-27000,-20647,-9000,-27000,-27000,2255,27000,12272,-3600,-13500,-27000,-27000,-27000,-17460,-27000,1
24467,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4083,27000,-2454,-1800,-27000,-27000,-27000,-27000,-14000,-27000,1
24468,0,-27000,-19285,-20647,-27000,-27000,-27000,9812,27000,12272,0,-27000,-27000,-27000,-27000,-17000,-27000,1
24474,0,-27000,-19285,-11117,-27000,-27000,-18000,-11275,27000,17181,-10800,-13500,-27000,-27000,-27000,-13769,-27000,1
24477,0,-27000,-19285,-17470,-27000,-27000,-27000,-12372,27000,-7363,-12600,-13500,-27000,-27000,-27000,-17055,-27000,1
24479,0,-27000,-11571,-17470,-27000,-27000,-18000,-17979,27000,-7363,-1800,-13500,-27000,-27000,-27000,-13740,-27000,1
24480,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-13957,-27000,2454,1800,-13500,-27000,-27000,-27000,-21764,-27000,1
24482,0,-16200,-19285,-23823,-27000,-27000,0,-18589,27000,-17181,-7200,-13500,-27000,-27000,-27000,-11969,-16200,1
24483,0,-27000,-19285,-20647,-27000,-27000,-27000,-3717,27000,-2454,-23400,-27000,-27000,-27000,-27000,-13800,-27000,1
24484,0,-27000,-27000,-14294,-27000,-27000,-27000,3839,27000,-7363,-21600,-27000,-27000,-27000,-27000,-18000,-27000,1
24485,0,-16200,-27000,-23823,-27000,-27000,0,-1889,27000,7363,-19800,-13500,-27000,-27000,-27000,-10170,-16200,1
24488,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-7130,27000,17181,-1800,-27000,-27000,-27000,-27000,-15500,-27000,1
24489,0,-27000,-27000,-20647,-27000,-27000,-27000,-4814,27000,12272,25200,-13500,-27000,-27000,-27000,-15210,-5400,1
24494,13500,-27000,-27000,-23823,-27000,-27000,-18000,-19930,27000,-7363,3600,-13500,-27000,-27000,-27000,-11069,-27000,1
24496,0,-27000,-27000,-23823,-9000,-27000,-27000,-17004,27000,-2454,-3600,-13500,-27000,-27000,-27000,-12690,-27000,1
24497,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25902,27000,-17181,27000,0,-27000,-27000,-27000,-17500,-27000,1
24503,0,-27000,-11571,-11117,-27000,-27000,-27000,-1889,27000,7363,21600,-13500,-27000,-27000,-27000,-17079,-16200,1
24506,0,-27000,-3857,-7941,-27000,27000,-27000,2376,27000,-2454,7200,-13500,-27000,-27000,-27000,-16380,-16200,1
24508,0,-27000,-19285,-23823,9000,-27000,-27000,9690,27000,2454,25200,-27000,-27000,-27000,-27000,-15500,-16200,1
24509,0,-21600,-19285,-23823,-27000,-27000,-27000,-182,27000,12272,-23400,-13500,-27000,-27000,-27000,-12690,-16200,1
24511,13500,-27000,-19285,-14294,-27000,-27000,-18000,-20173,27000,7363,23400,-13500,-27000,-27000,-27000,-12780,-27000,1
24515,0,-27000,-19285,-20647,-27000,-27000,-27000,-11641,27000,12272,-7200,-27000,-27000,-27000,-27000,-18925,-16200,1
24517,0,-27000,-27000,-23823,-9000,-27000,-27000,-18101,27000,12272,-1800,0,-27000,-27000,-27000,-17000,-16200,1
24524,13500,-27000,-27000,-14294,-27000,-27000,-18000,-6033,27000,7363,-10800,-27000,-27000,-27000,-27000,-15559,-16200,1
24526,27000,-27000,-19285,-27000,-27000,-27000,18000,-22611,27000,7363,9000,-13500,-27000,-27000,-27000,-5525,-27000,1
24527,0,-27000,-27000,-17470,-27000,-27000,-27000,-12616,27000,-2454,21600,-13500,-27000,-27000,-27000,-17370,-27000,1
24528,0,-27000,-19285,-20647,-27000,-27000,-18000,-19930,27000,-2454,7200,-13500,-27000,-27000,-27000,-15660,-27000,1
24529,-13500,-27000,-27000,-23823,-27000,-27000,-18000,-22489,27000,-7363,19800,-13500,-27000,-27000,-27000,-12960,-27000,1
24531,0,-27000,-11571,-11117,-9000,-27000,-27000,-26634,27000,-17181,25200,-13500,-27000,-27000,-27000,-17671,-27000,1
24532,0,-27000,-27000,-20647,9000,-27000,-27000,4327,-27000,2454,-27000,-27000,-27000,-27000,-27000,-16850,-27000,1
24534,0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-15500,-16200,1
24535,0,-27000,-27000,-17470,-27000,-27000,-27000,-17735,27000,-17181,14400,-13500,-27000,-27000,-27000,-16470,-27000,1
24536,0,-27000,-11571,-20647,-27000,-27000,-18000,-15663,27000,17181,10800,-13500,-27000,-27000,-27000,-14467,-27000,1
24546,0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,1
24548,0,-27000,-19285,-20647,-27000,-27000,-18000,-20173,27000,-12272,10800,-13500,-27000,-27000,-27000,-15120,-27000,1
24550,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-20900,-27000,1
24556,0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,1
24558,0,-27000,-27000,-11117,-27000,-27000,-27000,-12738,27000,27000,-5400,-13500,-27000,-27000,-27000,-18500,-16200,1
24559,13500,-27000,-11571,-17470,-27000,-27000,-18000,-3352,27000,7363,18000,-13500,-27000,-27000,-27000,-14505,-27000,1
24561,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-12494,-27000,2454,7200,-13500,-27000,-27000,-27000,-20200,-16200,1
24564,13500,-27000,-27000,-20647,-27000,-27000,-18000,-10422,27000,22090,10800,-13500,-27000,-27000,-27000,-14760,-16200,1
24567,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-27000,27000,12272,23400,0,-27000,-27000,-27000,-13900,-27000,1
24569,0,-27000,-27000,-23823,-27000,-27000,-27000,-12738,-27000,7363,10800,-13500,-27000,-27000,-27000,-19350,-27000,1
24572,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-15000,-27000,1
24573,0,-27000,-19285,-20647,9000,-27000,-27000,-7374,27000,-17181,16200,-27000,-27000,-27000,-27000,-14000,-27000,1
24577,0,-27000,-11571,-23823,-27000,-27000,-27000,-19808,27000,-12272,14400,-13500,-27000,-27000,-27000,-16470,-27000,1
24578,0,-27000,-27000,-20647,-27000,-27000,-27000,-4814,27000,12272,25200,-13500,-27000,-27000,-27000,-15210,-5400,1
24580,0,-27000,-19285,-20647,-9000,-27000,-27000,2742,27000,27000,25200,-13500,-27000,-27000,-27000,-18930,-27000,1
24581,0,-21600,-27000,-23823,-27000,-27000,-27000,-23830,27000,17181,18000,-13500,-27000,-27000,-27000,-15150,-27000,1
24583,0,-27000,-11571,-20647,-9000,-27000,-27000,-19198,27000,-2454,5400,-13500,-27000,-27000,-27000,-15390,-27000,1
24584,-13500,-16200,-11571,-14294,-27000,-27000,0,-17126,27000,17181,-1800,-13500,-27000,-27000,-27000,-7920,-27000,1
24585,0,-27000,-19285,-17470,-27000,-27000,-27000,-17004,27000,12272,10800,-27000,-27000,-27000,-27000,-17500,-27000,1
24588,0,-21600,-19285,-17470,9000,-27000,-27000,-20417,27000,-12272,21600,-13500,-27000,-27000,-27000,-8932,-27000,1
24592,0,-27000,-19285,-27000,-27000,-27000,-27000,-25537,27000,-22090,-16200,-13500,-27000,-27000,-27000,-17700,-16200,1
24593,0,-27000,-27000,-17470,-27000,-27000,-27000,6033,27000,12272,9000,-27000,-27000,-27000,-27000,-16867,-16200,1
24596,0,-27000,-19285,-23823,-9000,-27000,-27000,-4449,27000,2454,12600,-13500,-27000,-27000,-27000,-17550,-16200,1
24608,0,-27000,-19285,-23823,-27000,-27000,-9000,-5058,27000,2454,12600,-13500,-27000,-27000,-27000,-17370,-27000,1
24609,0,-27000,-27000,-14294,-27000,-27000,-18000,-13347,27000,-12272,19800,-13500,-27000,-27000,-27000,-17055,-27000,1
24612,0,-27000,-11571,-20647,-27000,-27000,-27000,-11762,27000,-17181,19800,-27000,-27000,-27000,-27000,-21500,-27000,1
24613,0,-27000,-27000,-11117,-27000,-27000,-27000,-12372,-27000,2454,-3600,-13500,-27000,-27000,-27000,-19350,-16200,1
24615,0,-27000,-27000,-20647,-27000,-27000,-27000,-5424,27000,-2454,-23400,-27000,-27000,-27000,-27000,-17000,-27000,1
24621,0,-27000,-19285,-20647,-27000,-27000,-27000,10178,27000,22090,-21600,-27000,-27000,-27000,-27000,-18100,-27000,1
24625,0,-27000,-27000,-14294,-27000,-27000,-27000,-5668,27000,7363,27000,-13500,-27000,-27000,-27000,-15737,-27000,1
24627,0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19500,-27000,1
24630,0,-27000,-27000,-23823,-9000,-27000,-27000,-21392,27000,7363,18000,-13500,-27000,-27000,-27000,-14490,-27000,1
24631,0,-27000,-27000,-14294,-27000,-27000,-27000,7130,27000,22090,0,-13500,-27000,-27000,-27000,-19605,-16200,1
24632,0,-27000,-27000,-17470,-9000,-27000,-27000,-11641,27000,12272,-14400,-13500,-27000,-27000,-27000,-15120,-27000,1
24639,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,12272,23400,-13500,-27000,-27000,-27000,-15191,-27000,1
24642,0,-27000,-11571,-20647,-27000,-27000,-27000,-6765,27000,-2454,5400,-13500,-27000,-27000,-27000,-16970,-16200,1
24646,0,-27000,-19285,-11117,-27000,-27000,-18000,-9934,27000,2454,-21600,-13500,-27000,-27000,-27000,-15355,-16200,1
24647,13500,-27000,-19285,-17470,-27000,-27000,-27000,-15054,27000,27000,18000,-13500,-27000,-27000,-27000,-17860,-27000,1
24650,0,-27000,-27000,-17470,-27000,-27000,-18000,-25659,27000,-2454,-3600,0,-27000,-27000,-27000,-18000,-27000,1
24655,0,-27000,-11571,-23823,-27000,-27000,-27000,-22246,27000,2454,-25200,-13500,-27000,-27000,-27000,-15210,-27000,1
24661,0,-27000,-11571,-11117,-27000,-27000,-27000,-4449,27000,12272,-23400,-13500,-27000,-27000,-27000,-14554,-16200,1
24663,0,-27000,-27000,-20647,-9000,-27000,-27000,-24318,27000,12272,-18000,-13500,-27000,-27000,-27000,-15200,-16200,1
24664,13500,-27000,-19285,-11117,-27000,-27000,-18000,-8593,27000,2454,-19800,-13500,-27000,-27000,-27000,-13287,-16200,1
24671,0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,1
24672,0,-27000,-19285,-17470,9000,-27000,-18000,-21027,27000,12272,5400,-13500,-27000,-27000,-27000,-7740,-16200,1
24681,13500,-27000,-27000,-23823,-27000,-27000,-18000,-22489,27000,-17181,16200,-13500,-27000,-27000,-27000,-11069,-16200,1
24686,0,-27000,-27000,-20647,-9000,-27000,-27000,-17370,27000,22090,16200,-13500,-27000,-27000,-27000,-18200,-16200,1
24687,13500,-27000,-27000,-17470,-27000,-27000,-27000,-17979,27000,-12272,-18000,-13500,-27000,-27000,-27000,-14130,-27000,1
24688,0,-21600,-19285,-23823,-27000,-27000,-27000,-22367,27000,-7363,25200,-13500,-27000,-27000,-27000,-9990,-27000,1
24690,0,-27000,-11571,-20647,-27000,-27000,-27000,-19198,27000,2454,12600,-13500,-27000,-27000,-27000,-16470,-27000,1
24695,13500,-27000,-11571,-17470,9000,-27000,-18000,-6887,27000,7363,5400,-13500,-27000,-27000,-27000,-8980,-27000,1
24698,0,-27000,-11571,-23823,-9000,-27000,-27000,-3230,27000,7363,-16200,-13500,-27000,-27000,-27000,-17100,-16200,1
24701,0,-21600,-27000,-23823,-27000,-27000,-27000,-2011,27000,12272,-18000,-13500,-27000,-27000,-27000,-12690,-27000,1
24704,0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-16100,-27000,1
24705,0,-27000,-27000,-14294,-27000,-27000,-27000,5911,27000,-12272,7200,-27000,-27000,-27000,-27000,-20720,-27000,1
24708,0,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-27000,-27000,-27000,-27000,-15500,-16200,1
24711,13500,-27000,-27000,-23823,-9000,-27000,-27000,-24683,27000,-17181,-23400,-13500,-27000,-27000,-27000,-15500,-27000,1
24716,-13500,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-18000,-27000,1
24717,0,-27000,-19285,-20647,9000,-27000,-27000,-14079,27000,22090,-21600,-13500,-27000,-27000,-27000,-14580,-27000,1
24719,0,-27000,-11571,-14294,-27000,-27000,-27000,-9690,27000,27000,1800,-13500,-27000,-27000,-27000,-18500,-27000,1
24721,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14444,27000,-12272,5400,-27000,-27000,-27000,-27000,-15500,-27000,1
24724,0,-27000,-27000,-20647,-27000,-27000,-27000,-23586,27000,12272,-27000,-13500,-27000,-27000,-27000,-14800,-16200,1
24727,0,-27000,-27000,-23823,-27000,-27000,-27000,-14200,27000,-12272,-18000,-27000,-27000,-27000,-27000,-19500,-27000,1
24728,0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,2454,23400,-13500,-27000,-27000,-27000,-16100,-27000,1
24731,13500,-27000,-19285,-20647,-27000,-27000,-18000,-17004,27000,2454,16200,-13500,-27000,-27000,-27000,-13050,-27000,1
24736,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-15000,-27000,1
24737,0,-27000,-27000,-17470,-27000,-27000,-9000,-12494,27000,-22090,-10800,-13500,-27000,-27000,-27000,-18900,-16200,1
24740,0,-27000,-11571,-20647,-27000,-27000,-27000,-6155,27000,7363,-19800,-13500,-27000,-27000,-27000,-17055,-27000,1
24741,0,-27000,-27000,-17470,-27000,-27000,-27000,-2986,27000,7363,3600,-27000,-27000,-27000,-27000,-15800,-16200,1
24743,0,-27000,-27000,-23823,-27000,-27000,-27000,-5058,-27000,17181,0,-27000,-27000,-27000,-27000,-20000,-27000,1
24744,0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,1
24747,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,1
24750,-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,1
24751,0,-27000,-19285,-14294,-27000,-27000,-27000,-8227,27000,2454,-5400,-27000,-27000,-27000,-27000,-15800,-27000,1
24753,0,-27000,-11571,-27000,-9000,-27000,-27000,-16273,27000,-12272,-23400,-13500,-27000,-27000,-27000,-18450,-16200,1
24760,0,-27000,-11571,-23823,9000,-27000,-27000,-12738,-27000,7363,-27000,-27000,-27000,-27000,-27000,-17550,-27000,1
24762,0,-27000,-27000,-14294,-27000,-27000,-27000,-6521,27000,17181,-21600,-27000,-27000,-27000,-27000,-17320,-27000,1
24765,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,1
24770,0,-27000,-27000,-20647,-9000,-27000,-27000,-15054,27000,17181,18000,-13500,-27000,-27000,-27000,-18990,-27000,1
24776,0,-27000,-11571,-20647,-9000,-27000,-27000,-8471,27000,17181,12600,-13500,-27000,-27000,-27000,-17595,-27000,1
24777,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24805,27000,-7363,-5400,-13500,-27000,-27000,-27000,-13500,-27000,1
24778,0,-27000,-11571,-14294,-27000,-27000,-27000,-23586,27000,7363,21600,-13500,-27000,-27000,-27000,-15463,-16200,1
24779,0,-16200,-11571,-11117,-27000,-27000,0,-10178,27000,7363,-27000,-13500,-27000,-27000,-27000,-10012,-27000,1
24782,0,-27000,-19285,-17470,-27000,-27000,-27000,-14810,27000,-7363,5400,-13500,-27000,-27000,-27000,-13400,-27000,1
24783,0,-21600,-19285,-17470,-27000,-27000,0,-22367,27000,-12272,9000,-13500,-27000,-27000,-27000,-9270,-27000,1
24784,0,-27000,-27000,-20647,-27000,-27000,-27000,6765,27000,17181,9000,-13500,-27000,-27000,-27000,-17370,-5400,1
24787,0,-27000,-19285,-20647,-27000,-27000,-27000,-12006,27000,-12272,23400,-13500,-27000,-27000,-27000,-16170,-27000,1
24791,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-6033,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,1
24793,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,1
24794,0,-27000,-27000,-14294,-27000,-27000,-27000,-22855,27000,17181,18000,-13500,-27000,-27000,-27000,-14100,-16200,1
24796,0,-27000,-27000,-14294,-27000,-27000,-27000,-4814,27000,12272,7200,-13500,-27000,-27000,-27000,-14310,-27000,1
24802,0,-27000,-27000,-20647,-27000,-27000,-27000,-20417,27000,-17181,-25200,-13500,-27000,-27000,-27000,-18270,-27000,1
24804,0,-27000,-19285,-14294,-9000,-27000,-27000,-14566,27000,-7363,-25200,-13500,-27000,-27000,-27000,-17497,-27000,1
24807,13500,-27000,-11571,-14294,-27000,-27000,-27000,-7496,27000,2454,-25200,-13500,-27000,-27000,-27000,-14420,-27000,1
24811,0,-21600,-19285,-17470,-27000,-27000,-27000,-20905,27000,-17181,21600,-13500,-27000,-27000,-27000,-16885,-27000,1
24812,0,-16200,-11571,-17470,-27000,-27000,0,-22367,27000,12272,-9000,-13500,-27000,-27000,-27000,-6210,-16200,1
24814,13500,-21600,-27000,-14294,-27000,-27000,18000,-25171,27000,2454,5400,-13500,-27000,-27000,-27000,-6742,-16200,1
24815,0,-27000,-27000,-20647,9000,-27000,-27000,2133,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15780,-27000,1
24816,0,-27000,-11571,-20647,-9000,-27000,-27000,-548,27000,7363,-5400,-13500,-27000,-27000,-27000,-18925,-27000,1
24819,0,-27000,-19285,-20647,-27000,-27000,-18000,-3961,27000,17181,21600,-13500,-27000,-27000,-27000,-16020,-27000,1
24820,0,-27000,-27000,-20647,-27000,-27000,-18000,-4205,27000,2454,5400,-13500,-27000,-27000,-27000,-16470,-27000,1
24821,0,-21600,-27000,-14294,-27000,-27000,-27000,-21636,27000,22090,-27000,-13500,-27000,-27000,-27000,-16290,-27000,1
24822,0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,1
24824,0,-16200,-11571,-20647,-27000,-27000,0,-5668,27000,17181,21600,-13500,-27000,-27000,-27000,-10710,-27000,1
24826,-13500,-27000,-27000,-17470,-27000,-27000,-27000,10544,27000,22090,12600,-13500,-27000,-27000,-27000,-19170,-5400,1
24828,0,-27000,-11571,-17470,-27000,-27000,-27000,-5302,27000,-2454,-21600,-13500,-27000,-27000,-27000,-16970,-27000,1
24837,0,-27000,-27000,-23823,-9000,-27000,-27000,-1767,27000,17181,-21600,-13500,-27000,-27000,-27000,-17190,-27000,1
24844,0,-27000,-27000,-23823,-27000,-27000,-27000,-60,27000,7363,-7200,-27000,-27000,-27000,-27000,-19000,-27000,1
24846,0,-27000,-11571,-27000,-27000,-27000,-27000,-15419,27000,22090,7200,-13500,-27000,-27000,-27000,-18000,-5400,1
24847,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-13225,27000,-7363,27000,0,-27000,-27000,-27000,-17000,-27000,1
24848,0,-27000,-27000,-20647,-9000,-27000,-27000,-21636,27000,-7363,27000,-13500,-27000,-27000,-27000,-17640,-27000,1
24852,0,-27000,-11571,-17470,-27000,-27000,-27000,4205,27000,17181,0,-13500,-27000,-27000,-27000,-16925,-27000,1
24853,0,-27000,-19285,-20647,9000,-27000,-27000,11397,27000,12272,25200,-27000,-27000,-27000,-27000,-11000,-27000,1
24854,0,-27000,-19285,-17470,-27000,-27000,-18000,5911,27000,12272,23400,-13500,-27000,-27000,-27000,-16120,-16200,1
24857,0,-27000,-11571,-11117,-27000,-27000,-27000,6887,27000,27000,12600,-13500,-27000,-27000,-27000,-19605,-27000,1
24858,0,-21600,-11571,-17470,-27000,-27000,-27000,-26146,27000,7363,-18000,-13500,-27000,-27000,-27000,-9900,-27000,1
24862,0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,1
24863,0,-16200,-27000,-20647,-27000,-27000,0,-21270,27000,-7363,-18000,-13500,-27000,-27000,-27000,-7110,-27000,1
