Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-95,-485,58,278,-71,-412,-39,1420,0
74,228,-416,120,-290,-39,-380,1421,0
190,168,51,-110,128,-236,76,1425,0
-137,70,94,78,182,-138,-370,1426,0
-38,251,-55,-58,-20,-30,44,1431,0
99,70,-92,89,-179,-147,110,1432,0
-127,13,189,-194,-119,93,-140,1437,0
328,-173,-113,-18,107,-70,90,1438,0
169,-318,-135,120,408,-302,160,1442,0
158,541,-156,-28,-505,21,30,1446,0
-180,160,178,-17,118,-203,-500,1447,0
-63,-61,-49,152,26,71,-77,1449,0
275,228,-189,-25,236,-125,160,1451,0
328,-228,-146,57,85,-78,19,1452,0
105,36,-124,89,6,82,-190,1454,0
119,8,-8,-215,161,-137,210,1456,0
243,-485,535,22,-128,346,14,1458,0
222,-161,-211,131,85,-92,210,1459,0
50,-262,-81,131,-26,-175,280,1461,0
94,67,167,-12,-112,71,-240,1462,0
148,-340,-460,520,107,-181,-81,1463,0
-16,195,109,-104,-104,-29,-450,1464,0
391,-30,32,257,42,-214,420,1466,0
-15,171,20,383,-23,-511,140,1467,0
222,-273,211,131,53,82,-310,1468,0
423,-94,-156,-137,419,-20,330,1470,0
158,-217,286,-72,-236,269,-106,1472,0
-307,178,89,36,128,-203,-130,1473,0
232,14,-373,194,-343,18,-270,1476,0
264,-284,-92,-79,139,-82,120,1477,0
307,152,107,24,354,-324,410,1478,0
-105,41,109,110,64,-27,-41,1479,0
-48,173,51,-720,236,-63,110,1480,0
-105,340,-113,-11,-29,-313,11,1481,0
69,-139,427,-383,161,-324,240,1485,0
-243,-13,276,-162,19,-5,0,1488,0
-137,284,-156,362,-419,-335,-112,1491,0
138,-173,9,247,-157,-258,80,1492,0
222,112,-56,-178,53,-86,230,1494,0
-42,-39,62,183,85,-445,140,1495,0
201,217,-167,22,-94,104,-26,1498,0
115,56,-113,257,-204,-214,80,1501,0
129,-217,-221,162,182,-181,170,1502,0
76,-161,-2,78,161,-346,-46,1503,0
79,-23,77,204,-18,-434,-65,1506,0
87,-340,-102,89,19,-162,41,1507,0
169,-351,-113,4,290,-174,200,1510,0
74,82,-254,625,-644,-181,-107,1511,0
62,240,-156,341,-236,-225,180,1514,0
-667,474,44,-64,204,-324,-220,1516,0
49,-83,167,247,-105,49,78,1519,0
180,-94,-265,4,268,-94,160,1522,0
222,-664,416,68,96,291,-190,1523,0
455,385,-254,341,-279,-23,110,1525,0
9,-195,-32,173,85,-379,-160,1530,0
81,-83,-46,-225,139,-137,14,1531,0
63,-284,146,-119,-214,390,-108,1533,0
349,-396,-308,-31,408,-5,60,1534,0
158,-94,98,22,42,93,-200,1535,0
57,-195,189,278,236,-555,250,1541,0
74,-407,297,310,279,49,100,1543,0
38,54,-70,-5,27,-302,-310,1544,0
-158,429,-221,78,247,-236,-410,1546,0
8,284,-102,-194,-290,137,-200,1547,0
317,-407,-200,-278,193,115,55,1548,0
-36,-50,120,-6,-110,71,-240,1549,0
328,-61,-18,-72,64,-86,190,1550,0
423,-284,70,-299,257,-13,290,1551,0
21,-94,116,99,15,82,44,1552,0
169,41,25,10,386,-412,49,1553,0
-105,-262,406,36,193,3,-140,1556,0
518,74,-189,-66,96,49,150,1557,0
80,94,126,-194,333,-346,270,1559,0
275,-106,123,120,64,82,-250,1560,0
110,-351,-243,-236,107,32,-23,1561,0
275,30,-92,-215,32,17,190,1562,0
243,-6,156,-289,225,-151,460,1564,0
147,-39,211,-4,311,-412,380,1566,0
-275,43,146,110,1,-566,58,1568,0
-190,24,-18,204,171,-58,-109,1570,0
180,25,-71,236,8,-291,70,1572,0
129,-161,-211,204,75,-225,23,1574,0
391,-106,-189,173,-13,-24,220,1575,0
138,-39,68,78,42,-280,240,1576,0
24,318,-156,19,-204,-178,-13,1577,0
-11,-228,156,15,42,137,-69,1578,0
-127,-139,125,152,128,20,32,1579,0
180,100,84,-54,225,-280,300,1580,0
190,-150,-21,225,16,181,-46,1582,0
264,-61,-319,131,139,-101,-115,1586,0
101,240,-9,152,-68,-302,140,1588,0
-137,-195,395,-53,128,4,-91,1589,0
113,-429,351,204,204,170,120,1590,0
-328,195,-47,-215,-80,31,-170,1592,0
57,-3,286,89,-51,-401,450,1594,0
-296,113,96,-145,32,-36,-250,1595,0
-105,58,200,36,-55,18,-71,1596,0
296,140,-221,-247,193,29,220,1597,0
96,97,63,110,-108,-313,47,1600,0
20,-429,449,78,96,82,-99,1601,0
169,-139,-330,68,-20,-40,-220,1602,0
145,-117,-135,-467,118,38,-150,1603,0
25,-117,45,-79,-47,159,-360,1604,0
-18,240,-178,120,139,-58,-240,1606,0
-84,-184,156,204,-73,93,130,1608,0
136,-83,-10,120,333,-390,120,1609,0
84,96,81,-225,-204,-101,110,1612,0
-61,-16,1,-14,-268,-225,-120,1616,0
190,158,200,-225,376,-324,360,1622,0
51,74,-17,278,8,-1,-140,1626,0
-8,-14,95,-23,-124,214,-24,1628,0
74,-552,-460,362,-322,49,-140,1629,0
56,81,-156,-51,-159,170,-190,1630,0
-21,149,-102,131,107,-24,-180,1633,0
34,68,-178,-8,-17,115,-190,1634,0
-190,150,-61,-45,161,-137,-520,1636,0
-105,109,-92,89,64,-41,-44,1638,0
-127,117,127,194,-37,-500,220,1639,0
1,-50,85,-23,-27,181,-16,1640,0
144,-94,48,141,4,93,60,1641,0
-57,54,80,-90,-79,93,-230,1642,0
82,15,200,-177,-42,-225,310,1645,0
76,-385,449,-105,-19,247,-103,1646,0
-264,52,135,-155,-74,38,-320,1649,0
29,120,-254,-23,-169,148,39,1653,0
-137,-83,276,-22,13,20,200,1659,0
-158,262,-330,89,-214,-164,-130,1660,0
-74,385,118,-383,75,-269,210,1661,0
-180,35,62,78,96,60,280,1666,0
124,-273,-70,-37,279,-225,170,1669,0
-116,-2,119,120,-26,-16,-150,1671,0
-222,-26,200,-70,128,-35,-350,1673,0
285,-318,-53,-100,365,-162,90,1675,0
23,-184,135,9,-137,192,57,1681,0
-264,-61,297,289,440,-368,-230,1682,0
201,-139,-200,-110,225,-59,140,1684,0
101,-139,-36,183,-182,-258,-120,1685,0
-48,-217,112,120,7,104,-140,1687,0
169,-318,-178,110,-134,-84,-150,1688,0
-148,158,-113,-2,161,-74,-490,1689,0
-264,152,-135,68,257,-51,-180,1690,0
-264,-27,362,47,204,-192,-210,1691,0
-63,351,-297,-22,-132,-90,160,1692,0
349,-11,-146,9,-135,7,62,1693,0
-328,102,276,-247,247,-107,-190,1694,0
-190,131,49,68,193,-112,-210,1699,0
-285,-4,167,-116,42,71,51,1700,0
12,-83,54,194,128,32,-49,1701,0
-95,-284,351,183,257,-144,-230,1703,0
91,-262,-124,-15,75,-161,-65,1705,0
97,145,-308,236,-257,-151,-220,1707,0
-116,-240,254,173,193,20,180,1710,0
391,-106,-427,152,-134,93,-300,1711,0
328,-106,-319,-96,-125,170,62,1713,0
232,-195,-81,18,-36,-76,61,1720,0
51,128,69,8,354,-434,230,1723,0
5,-6,-51,-310,107,-97,170,1724,0
423,-240,-102,-33,204,-34,190,1726,0
158,-94,131,57,10,3,-290,1727,0
169,-83,-135,173,-78,-125,250,1728,0
-95,133,-102,225,-268,-280,-14,1729,0
508,206,-211,-80,225,7,140,1732,0
109,-94,-12,236,-236,-258,44,1734,0
169,-429,-265,-33,42,-7,-150,1739,0
77,-228,4,173,-45,-302,-35,1740,0
128,-150,-49,-110,-103,-60,150,1742,0
101,178,-167,78,128,49,-160,1743,0
-148,-4,-21,131,-1,104,220,1744,0
23,162,47,-299,-178,-81,160,1745,0
-39,-39,-156,-89,-80,-141,-49,1748,0
-180,-284,622,110,96,-87,-34,1749,0
-116,62,82,99,19,-16,33,1750,0
-158,-295,503,-34,182,9,-160,1752,0
133,-407,64,-204,483,-258,190,1754,0
-36,-39,276,131,225,-39,-120,1755,0
114,91,-68,17,257,-324,-19,1759,0
124,-106,-41,194,-50,181,-44,1762,0
307,-161,51,-56,311,-192,320,1763,0
158,173,-200,110,-279,-58,49,1765,0
106,-295,384,120,-77,203,290,1767,0
-105,-94,114,-16,75,38,-210,1771,0
370,4,-81,131,193,-192,110,1773,0
-201,40,416,-194,-7,-123,-160,1774,0
-254,206,97,-131,-75,34,-22,1775,0
-105,-251,362,78,193,9,-240,1779,0
317,-150,178,-111,64,-144,360,1781,0
434,151,-232,-75,107,71,260,1782,0
-137,30,178,-24,96,-146,-450,1784,0
180,-150,16,173,31,181,-70,1785,0
201,-195,-286,257,-311,-26,-26,1788,0
-180,113,111,204,247,-203,-100,1789,0
48,-50,120,-170,-300,258,-140,1790,0
-24,-83,21,-121,343,-368,11,1791,0
-148,11,17,162,-75,-423,57,1793,0
13,155,-135,15,15,15,-74,1795,0
-48,113,-167,247,193,-87,-290,1798,0
-232,104,211,57,225,-165,-79,1804,0
-328,-50,46,141,268,-105,-28,1805,0
104,-150,254,162,53,30,-71,1807,0
-296,162,93,-72,139,-175,-380,1808,0
40,-50,-211,-24,42,-133,61,1809,0
-180,-139,395,-225,-52,49,-280,1810,0
0,18,-30,68,161,49,-57,1811,0
-20,-23,-81,194,139,-53,-190,1812,0
-211,65,211,-362,-33,15,-470,1813,0
-169,22,-80,36,236,-401,120,1815,0
-518,130,109,-21,322,-258,-160,1818,0
0,111,-36,131,-279,-291,-91,1819,0
-169,306,93,162,193,-225,-190,1820,0
201,-61,58,-111,-290,258,-58,1821,0
-39,-351,146,-89,354,-412,90,1823,0
-19,-351,232,78,-60,247,59,1826,0
275,228,-146,268,150,-236,340,1827,0
-391,273,-33,-65,-82,-412,27,1829,0
-116,75,-113,57,96,49,-160,1834,0
4,-61,-29,236,171,-423,270,1836,0
-158,-184,-265,204,-95,-269,-240,1837,0
-349,-61,460,-95,150,-146,-290,1838,0
93,-139,156,120,-35,126,130,1839,0
129,-128,12,57,204,-313,72,1841,0
-148,56,-14,173,107,-82,-250,1842,0
-169,-72,221,57,182,-192,-500,1843,0
180,-7,-62,-129,236,-181,190,1844,0
-232,-72,74,215,-44,-500,100,1845,0
-105,155,189,120,225,-247,-300,1846,0
307,206,-211,-103,3,-13,14,1847,0
86,-83,-43,-179,-116,302,-200,1849,0
-63,87,-81,-116,-78,-178,6,1851,0
-84,340,406,-236,-376,-346,270,1853,0
-328,-36,308,68,150,-192,-250,1854,0
-137,284,3,131,-214,-357,120,1855,0
-158,-83,265,141,139,-52,-103,1857,0
10,-262,-10,36,32,-214,230,1858,0
391,-184,38,110,182,-180,390,1859,0
45,1,221,-236,-397,148,-51,1861,0
-63,284,-49,162,20,-102,-200,1863,0
91,-452,276,68,53,236,50,1864,0
-137,-72,373,-46,-130,93,310,1868,0
285,144,-211,204,118,-113,440,1870,0
-275,51,373,-38,139,-280,-470,1871,0
-34,-50,319,-26,-131,115,90,1875,0
158,10,-102,-122,53,-77,140,1877,0
-10,-50,82,57,-12,-346,80,1881,0
1,120,-232,215,333,-162,-310,1882,0
-137,129,127,-278,-182,82,-280,1885,0
-43,-117,75,-373,171,-165,120,1887,0
-116,114,-146,68,96,60,-120,1889,0
104,58,-189,236,-247,-153,16,1891,0
-95,-318,406,-44,16,137,-88,1892,0
201,-50,-50,-289,214,-97,90,1893,0
-16,-106,129,-139,-15,192,-240,1894,0
434,-385,-319,-37,311,13,-210,1899,0
190,-295,-254,247,-52,-119,-52,1900,0
254,-474,146,-26,343,-247,300,1901,0
-285,-128,373,-13,182,-74,-130,1903,0
99,-217,-12,194,107,247,-170,1906,0
190,58,-460,257,-225,38,-16,1909,0
402,169,-254,16,-322,148,38,1910,0
-84,45,36,78,11,-50,-280,1911,0
307,-429,-81,194,462,-291,110,1914,0
32,88,97,-116,-132,137,90,1916,0
-10,-94,83,-157,139,-313,33,1917,0
-20,-29,156,-99,300,-390,340,1918,0
-30,-519,665,47,171,104,70,1919,0
-43,-161,-178,78,-193,-118,26,1920,0
-317,-217,373,131,257,-111,37,1921,0
-180,30,351,47,-22,-77,120,1923,0
134,91,6,-64,236,-269,180,1924,0
139,-273,10,183,5,-280,18,1926,0
-222,15,2,-278,-3,-280,-160,1927,0
136,-228,121,2,96,-247,320,1930,0
-74,-128,86,-310,440,-324,190,1932,0
-105,-128,319,-172,-44,82,-64,1933,0
-31,-72,362,-310,-26,115,-170,1935,0
11,251,18,-139,-1,-269,-36,1937,0
180,-61,58,6,-119,-181,130,1942,0
-54,67,56,99,-65,-13,4,1944,0
275,120,-211,89,-137,-32,38,1946,0
434,-273,-308,120,128,38,120,1947,0
211,284,-146,57,-193,-115,22,1948,0
46,228,1,78,-386,-225,-55,1952,0
101,-407,373,99,128,27,-160,1957,0
-95,-139,200,78,-144,126,-21,1960,0
-232,151,89,78,171,-192,-170,1961,0
-63,127,-135,120,182,-3,-200,1962,0
-20,-23,286,162,-7,-6,-32,1963,0
5,-139,106,9,-133,225,-6,1964,0
-412,162,243,-1,42,-173,-210,1966,0
180,-351,-243,-128,150,-43,-210,1967,0
-243,-195,470,-13,-10,-20,-114,1969,0
-7,167,-308,-85,-322,346,-34,1970,0
-84,-150,286,57,-9,18,230,1972,0
-27,-61,135,141,236,4,-250,1978,0
-338,195,189,-257,64,-37,-230,1979,0
69,-195,108,268,268,-45,-47,1980,0
-137,-440,557,-158,85,170,110,1981,0
18,-329,118,194,182,93,-340,1983,0
-158,-184,319,57,-63,93,130,1985,0
169,-139,286,-48,-19,71,-170,1986,0
-370,-5,362,131,279,-236,20,1987,0
99,-251,-43,-7,-85,-174,-65,1989,0
-105,-61,-28,194,193,-26,16,1990,0
-254,71,114,-236,85,35,-290,1991,0
-232,67,121,-93,-79,49,130,1992,0
158,146,-19,57,300,-357,170,1993,0
-317,262,36,99,311,-313,-230,1994,0
-34,98,10,-352,4,-124,120,1995,0
-47,-340,557,57,128,-3,40,1996,0
-307,228,66,-145,16,-119,-130,1997,0
-95,51,70,152,53,-52,46,1998,0
-688,5,416,-163,257,-280,-230,2001,0
614,-373,-406,89,150,280,470,2002,0
87,362,77,19,64,-368,240,2003,0
90,-83,167,12,107,-379,160,2004,0
-349,135,-8,152,462,-291,-220,2006,0
-11,-106,178,89,-2,36,80,2010,0
201,-306,-254,204,139,-130,160,2011,0
-19,-418,-1,-247,472,-258,130,2014,0
169,-184,-25,225,17,225,-40,2020,0
211,-139,103,22,-173,291,66,2021,0
285,-362,-102,320,25,-181,230,2023,0
-328,127,-3,-73,-408,-302,-190,2025,0
360,-13,-297,-109,128,93,23,2027,0
-127,206,134,-105,-135,-54,-65,2029,0
-465,329,109,-159,85,-192,-260,2030,0
381,147,-156,394,75,-181,460,2031,0
