Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-30,-195,-71,173,-49,181,110,92,1
-180,-184,438,-132,-4,1,-190,93,0
52,-161,-514,-60,85,511,-190,94,1
190,-18,-92,120,-98,-133,150,95,0
-23,-161,-146,-99,311,291,-180,96,1
232,-36,-135,18,257,-146,320,97,0
21,137,-200,247,-548,-131,-240,98,0
-84,152,22,-157,-2,71,-230,99,0
-127,-12,42,120,139,8,9,100,0
-74,-161,297,17,75,31,-109,101,0
-158,-318,74,110,-105,18,-370,102,1
-169,159,56,-5,161,-79,-170,103,0
-127,71,243,120,30,-144,190,104,1
-3,-83,-44,-137,-279,71,-200,105,1
-34,-83,221,247,161,-9,280,106,0
180,-195,-135,-183,118,-59,-25,107,0
57,-262,-20,68,-483,21,-180,108,1
211,-262,54,23,-247,159,-67,109,1
190,-61,-9,-119,-193,269,-190,110,0
-84,44,26,183,85,12,-56,111,0
158,-407,-124,-373,386,-16,140,112,0
-169,-106,-33,-28,53,-80,520,113,1
-137,-206,-200,-32,300,38,500,114,1
52,-106,-58,162,171,-13,160,115,1
-74,-273,-286,-144,322,280,44,116,1
-105,-50,-63,120,-236,16,250,117,1
-275,240,-34,-56,171,-203,-290,118,0
-20,-217,-92,36,-343,126,-190,119,1
-360,-21,178,162,-111,32,150,120,1
-40,59,-167,47,-137,71,2,121,1
-296,-22,-92,-29,-77,192,-180,122,1
116,-117,-124,152,-376,12,-32,123,1
51,-173,-265,215,-71,-170,-170,124,0
-190,-50,416,-64,96,-89,-150,125,0
-190,67,54,2,161,-147,320,126,1
-349,72,211,-68,268,-181,420,127,1
-222,29,-92,16,128,192,14,128,1
-84,-83,74,204,-85,-175,290,129,1
-317,-128,112,-137,419,-51,360,130,1
222,251,-113,215,-333,-94,190,131,0
-201,-39,276,-144,-157,71,-52,132,0
508,-206,-167,15,-119,148,140,133,0
56,-262,-243,89,-42,159,-360,134,1
201,60,-54,-137,247,-171,210,135,0
44,6,-156,-78,0,-73,110,136,1
69,-251,9,-97,-376,-27,-320,137,1
-44,176,-113,152,-7,82,220,138,0
45,135,68,57,-40,-23,-250,139,0
158,-206,-319,131,-236,247,-115,140,1
-222,-273,-92,26,-311,126,-390,141,1
180,10,-254,-130,204,-96,29,142,1
-74,58,37,152,-134,-38,44,143,1
-74,-83,-113,-28,85,82,150,144,1
-338,-106,70,-48,386,38,400,145,1
180,-217,101,404,333,-51,-61,146,0
-116,-173,276,57,311,-104,-260,147,0
201,284,-124,-122,-20,-46,320,148,0
82,-83,-102,194,225,115,140,149,0
169,-318,24,36,161,-225,100,150,0
-222,10,-200,141,-505,-1,-47,151,1
62,228,16,-236,-146,225,-39,152,0
-360,97,189,-80,257,-47,290,153,1
-137,-173,83,-5,-279,-12,-240,154,1
-370,40,319,-215,7,-31,-240,155,0
243,-14,-308,-66,-30,-258,120,156,1
-158,-50,38,215,-311,126,-10,157,1
92,-139,-395,-30,118,247,-5,158,1
43,43,-36,152,171,-119,-500,159,0
-275,-22,-395,-12,-440,368,-96,160,1
391,181,-16,583,-537,-720,330,161,1
105,-72,112,110,42,82,210,162,0
190,-35,-286,16,-89,-56,140,163,1
-95,26,-81,152,-38,159,-44,164,1
5,273,6,289,-166,-478,150,165,1
-55,-161,-50,131,-247,203,-230,166,1
111,5,-10,47,-1,148,-240,167,0
275,69,-146,278,-108,-151,80,168,0
-190,-173,276,-136,-171,236,-220,169,0
136,-217,101,152,-110,-269,120,170,0
-232,-161,-102,-75,-125,71,210,171,1
28,75,27,78,-94,159,-33,172,0
-40,-217,-276,89,-166,533,-240,173,1
70,-61,308,-113,-204,170,280,174,0
-275,17,265,-178,128,-98,-250,175,1
222,-173,265,68,-214,-258,-116,176,1
-74,206,156,-163,-81,-102,-220,177,0
-285,-94,-156,-60,42,302,-20,178,1
88,-217,61,194,204,60,-120,179,0
275,-184,77,236,-181,214,240,180,0
-127,-251,384,68,75,27,-4,181,0
-232,14,-73,-194,-6,291,-130,182,1
-222,-72,232,-113,-6,-35,-280,183,0
-487,-17,-24,110,64,346,180,184,1
9,-106,-492,-247,440,214,240,185,1
-127,262,-81,-96,-322,28,190,186,1
-243,-61,-189,-147,-128,346,-210,187,1
-243,-106,308,-57,182,-92,-410,188,0
-243,-83,135,-87,107,236,-97,189,1
-3,-94,146,25,-51,159,72,190,0
349,-31,-481,-136,214,137,-44,191,0
-137,141,-51,-115,-193,126,66,192,1
-180,-10,-54,-29,118,71,6,193,1
-264,-6,146,-5,31,-28,65,194,1
180,-72,74,47,-31,-456,400,195,1
-44,39,26,-118,-193,181,-69,196,0
-137,117,146,36,75,-93,-60,197,1
-148,-139,-48,-105,193,-62,480,198,1
-381,-139,16,78,-120,126,250,199,1
-84,-94,-156,-106,128,82,140,200,1
-423,93,276,21,161,-39,360,201,1
158,-262,243,99,225,-434,270,202,0
-254,112,-308,-97,-80,379,-36,203,1
67,-10,232,68,64,38,90,204,0
52,-150,-146,131,-236,23,-190,205,1
-412,-24,0,-40,279,203,160,206,1
518,35,-113,257,408,-302,7,207,0
141,-295,351,-70,-179,214,-70,208,0
-59,-72,-319,-157,-101,390,-240,209,1
-27,-16,29,289,118,38,74,210,0
35,-72,-167,-115,-176,23,-300,211,1
296,-373,-92,-341,96,126,190,212,0
-20,65,-29,141,257,-109,-320,213,0
-74,-117,395,152,118,-291,-170,214,1
317,-30,-211,289,-174,-73,140,215,0
-6,-32,-59,89,-56,137,-55,216,0
211,169,22,-154,118,-167,250,217,0
52,-94,-16,257,-60,-346,8,218,0
13,-206,276,-5,-36,137,-190,219,0
75,18,15,152,343,-478,160,220,0
232,262,-135,-278,-162,82,64,221,0
100,-27,-81,183,-13,-247,170,222,0
-11,-106,254,-404,290,-335,100,223,0
108,-15,125,-115,-5,-236,240,224,0
-169,-217,-71,-268,53,335,-460,225,1
104,-94,-135,89,-51,-76,130,226,1
-74,-295,-416,-153,-462,159,-670,227,1
-148,-50,102,362,247,-69,90,228,0
-84,100,2,99,-376,-291,-45,229,1
-95,195,-319,131,-51,82,61,230,1
-232,-173,373,257,354,-167,-83,231,0
37,73,-33,78,182,-346,120,232,0
180,35,-178,-84,322,-192,-69,233,1
-116,4,-135,110,-182,159,33,234,1
-487,51,406,-158,107,-80,-210,235,0
-201,3,-21,47,42,247,48,236,1
55,-61,-55,120,-204,0,-45,237,1
370,53,-135,257,-204,-269,90,238,1
-52,71,-178,120,-214,-97,-84,239,1
-201,-161,-92,78,85,225,250,240,1
-190,-117,351,57,75,-313,360,241,1
39,-16,-341,257,-214,-38,-102,242,1
-444,83,200,-136,-148,82,-6,243,1
-254,159,384,-54,279,-588,720,244,1
307,-273,-276,152,-214,49,-120,245,0
100,43,-34,-131,-247,258,-7,246,0
-116,641,-15,310,-247,-500,72,247,0
54,-94,-200,-34,64,137,-130,248,1
-169,-50,84,183,225,-35,-63,249,0
-423,-139,6,-204,85,192,-490,250,1
592,30,99,204,376,-302,350,251,0
52,3,178,-247,-236,137,-290,252,0
-285,94,276,383,-591,60,-160,253,1
-47,251,-124,-56,-376,-94,0,254,0
169,122,-71,215,-214,-214,14,255,0
-423,-72,-42,26,4,258,-180,256,1
-211,474,-406,-120,11,17,-190,257,0
-127,50,-200,-76,118,-258,-119,258,0
-84,154,81,19,107,-225,67,259,1
243,136,-102,-127,-472,313,-28,260,0
-243,-50,167,25,-39,-135,300,261,1
370,3,-178,-320,139,170,320,262,0
-51,74,-92,-72,-22,71,-73,263,1
61,-50,-2,268,-440,-192,50,264,1
124,156,-200,-52,53,-104,110,265,1
-137,-31,14,110,-47,-3,230,266,1
83,-173,-438,-105,85,225,4,267,1
-127,-83,59,-96,13,291,-35,268,1
92,104,167,415,-408,-577,200,269,1
85,-50,50,36,-225,170,53,270,0
-63,36,221,47,-51,-368,190,271,1
-296,-25,111,-90,333,-25,200,272,1
12,-128,156,162,64,60,20,273,0
307,-83,-124,36,-225,31,130,274,0
328,-452,178,57,-214,434,49,275,0
-603,597,54,-225,139,-445,-520,276,0
-232,43,92,-115,214,-148,230,277,1
-201,306,-146,-257,-72,137,56,278,1
-16,54,-156,-31,85,-32,160,279,1
190,-72,-373,-11,42,104,-26,280,1
-4,-195,-135,36,-176,104,-260,281,1
-508,-20,438,-194,64,-140,-160,282,0
434,-184,-265,299,-34,346,-17,283,0
108,-351,-146,47,-118,-57,18,284,0
-4,-173,-265,3,-54,302,21,285,1
-540,-128,-42,-35,-247,148,-330,286,1
-412,-83,146,89,-322,192,-24,287,1
-169,-83,416,-37,-165,137,340,288,0
94,114,-286,-25,-93,181,23,289,1
-296,114,200,78,32,-313,380,290,1
-51,-50,-4,194,64,71,13,291,0
-95,-50,297,141,118,-73,61,292,0
-232,8,200,26,-40,-203,200,293,1
95,-429,-50,257,193,-291,320,294,0
104,72,156,110,-108,-108,210,295,1
-105,-33,-42,78,96,-56,310,296,1
-370,-139,178,89,-81,192,160,297,1
158,37,-124,-23,-137,-368,250,298,1
-275,20,211,78,96,-131,-14,299,0
-243,-72,100,-83,-83,93,-200,300,0
112,146,-77,141,-15,-258,110,301,0
145,-362,178,173,-36,280,220,302,0
328,-362,18,-153,53,-61,-53,303,0
-307,-72,319,47,42,-151,430,304,1
-148,122,-135,131,311,-120,-380,305,0
-201,52,-12,-146,279,-192,350,306,1
-243,-240,-189,-55,107,357,250,307,1
211,46,-221,89,-193,-92,-37,308,1
2,-83,-67,57,-97,37,-160,309,1
211,284,156,2,290,-346,580,310,0
-275,45,167,-93,161,-51,-130,311,0
-465,-195,568,-268,42,-49,-240,312,0
-127,217,15,12,247,-20,39,313,1
-180,184,265,162,-225,-313,110,314,1
370,-273,-438,162,171,49,-18,315,0
-3,206,-113,120,139,-60,-210,316,0
-402,139,514,120,-225,-478,410,317,1
-158,-206,-66,6,-322,93,-320,318,1
-190,-39,126,-95,214,-159,210,319,1
-30,-262,-16,225,204,-445,27,320,0
34,39,-211,99,-236,-53,-98,321,1
317,22,-470,-83,333,49,-69,322,1
-307,206,-189,-18,150,302,73,323,1
518,14,-395,247,-68,38,-140,324,0
20,-206,330,204,32,71,270,325,0
-105,217,94,299,-247,-49,-69,326,1
465,-106,-189,-42,128,71,260,327,0
360,-228,-135,215,268,-203,150,328,0
190,-106,-514,-94,-93,225,-75,329,1
-45,-72,167,-13,85,25,-130,330,0
328,128,-113,-373,-204,225,290,331,0
105,81,15,5,75,-335,330,332,1
-158,-150,129,89,-311,-140,-200,333,1
-381,-61,308,-94,64,3,-115,334,0
190,54,42,-12,-236,-280,-89,335,1
-285,-273,579,141,150,-203,-220,336,0
-63,329,211,247,75,-643,240,337,0
-49,-240,100,204,-386,-214,-230,338,1
-127,-206,0,26,23,-122,470,339,1
23,-50,-81,-94,30,247,-87,340,1
349,146,-492,183,-494,203,-290,341,0
158,-94,-135,-54,-87,-76,-11,342,0
222,-94,-189,14,182,-104,190,343,0
103,-117,156,-35,236,-368,200,344,0
104,-184,10,36,193,-280,240,345,0
232,-217,-341,57,-165,93,79,346,0
-74,119,-57,-27,365,181,-200,347,1
232,158,97,-8,-157,-169,240,348,0
169,-161,87,-257,-163,280,-420,349,0
-232,-72,286,68,236,-164,-130,350,0
444,-496,189,57,-322,544,250,351,0
180,-206,68,204,-106,181,130,352,0
-47,-61,56,-17,171,-128,190,353,1
116,-161,16,-373,333,-129,130,354,0
-476,-2,319,99,64,49,140,355,1
158,-262,76,236,-144,-19,-76,356,1
148,228,178,194,-225,-357,320,357,1
-275,15,-43,-153,-204,368,14,358,1
-201,-251,-40,-58,-354,71,-420,359,1
-211,-318,-232,-215,397,302,200,360,1
423,-72,-200,-26,193,-16,160,361,0
-127,20,50,120,193,-73,-260,362,0
141,-25,-167,289,-102,-225,110,363,0
69,-117,63,36,-182,-170,350,364,1
-465,44,-178,-91,139,148,-390,365,1
12,97,-406,14,-16,-67,-90,366,0
391,-396,-221,-62,-167,203,120,367,0
-317,195,75,-80,225,-133,-340,368,0
169,-206,-395,152,-141,20,-180,369,0
201,-72,189,99,182,-412,200,370,0
-222,-39,-481,-28,-214,390,-230,371,1
-180,-217,-59,-45,-132,269,-270,372,1
-60,284,-79,-194,-20,-225,-30,373,0
-222,-128,243,47,139,-19,-80,374,0
264,-50,7,21,225,-203,350,375,0
-84,-6,-16,131,-18,49,13,376,1
232,-262,-17,257,96,236,39,377,0
243,-83,-124,204,-5,225,-69,378,0
-137,-262,-178,-131,279,137,240,379,1
-127,206,-146,-174,-114,225,90,380,1
-254,-83,45,7,-128,-159,480,381,1
-105,-106,87,194,290,-66,-280,382,0
148,-429,-28,78,161,-236,-89,383,0
31,-61,-92,204,-225,-280,-250,384,0
285,-128,-308,-173,64,115,-116,385,0
-127,-33,-2,-103,139,-138,190,386,1
-24,100,-135,47,96,93,-140,387,1
201,18,-243,204,-257,-62,-104,388,0
-137,-128,232,-16,-80,-236,360,389,1
26,-206,-211,-140,311,126,1,390,1
-243,-36,-200,78,-236,-38,-280,391,1
94,40,276,-89,-78,-313,190,392,0
-444,306,-330,-194,236,379,-81,393,1
-201,-139,221,-73,-429,-157,-260,394,1
36,135,-27,57,-162,-84,-170,395,1
338,-50,-146,22,-27,-1,140,396,0
93,56,-286,299,-451,170,-106,397,1
124,-106,121,268,257,21,-32,398,0
-63,362,-297,-35,-137,324,420,399,1
-116,62,-167,-12,150,-324,-180,400,0
180,55,-276,194,53,-153,-9,401,0
180,262,-77,-194,-126,-45,-5,402,0
-74,-12,-74,-30,118,21,110,403,1
-370,-31,-10,5,182,269,67,404,1
123,-39,-34,-9,-137,-145,5,405,0
158,76,135,-92,247,-302,320,406,0
128,30,-5,99,-365,-291,-45,407,1
243,-273,-16,152,32,313,-52,408,0
-116,262,-167,-13,-101,-52,62,409,1
-1,-61,-297,9,-322,203,-130,410,1
-95,-128,341,-127,150,181,-49,411,1
-31,-507,503,257,53,203,290,412,0
-44,-117,-124,-29,118,93,-330,413,1
75,98,-232,89,-268,-15,19,414,1
-317,100,-30,68,-26,247,-180,415,1
72,295,-36,-12,-81,-214,110,416,0
455,318,200,0,75,-214,480,417,0
48,-50,106,131,-300,-30,130,418,1
119,-474,-73,-67,483,-236,120,419,0
-19,-217,178,36,-22,104,-99,420,1
-232,176,-221,-278,-5,423,-1,421,1
349,-50,-167,362,31,148,73,422,0
24,116,-92,-29,-39,36,-240,423,0
-338,12,341,-194,32,-79,-230,424,0
-32,130,97,341,-247,19,-38,425,1
-4,92,56,22,64,-38,-210,426,0
32,-39,94,110,53,-445,-92,427,0
338,-340,-42,352,85,236,200,428,0
-254,195,36,-52,96,-142,-450,429,0
59,119,-525,204,-462,181,180,430,1
-63,178,79,0,-257,-157,-200,431,1
-180,3,-3,-51,171,-4,-72,432,1
264,-407,221,204,64,247,250,433,0
169,106,-189,23,12,-225,-35,434,1
49,-262,-232,194,-397,-130,-410,435,1
190,154,-22,89,247,-324,340,436,0
9,6,48,57,-74,-119,-82,437,1
118,-251,41,24,-472,-181,-310,438,1
-105,83,-221,183,-419,-119,-20,439,1
-95,42,-30,110,32,-48,-93,440,0
-49,-217,-63,215,-601,-89,-150,441,1
-148,34,115,-125,300,-153,-460,442,0
65,114,-21,162,139,-62,-16,443,0
94,295,178,-124,26,-291,330,444,0
-50,109,0,110,7,-390,18,445,0
-116,-150,6,141,-47,38,300,446,1
-190,-150,114,141,279,-94,-220,447,0
-232,-83,-449,12,-90,379,-300,448,1
275,-251,49,194,-268,-247,-220,449,1
-285,-139,276,120,247,-15,190,450,0
-211,-240,156,-151,-32,225,-310,451,1
-45,55,23,-112,53,71,-190,452,0
201,45,-178,7,42,-71,240,453,0
-95,-217,351,-28,-42,71,-18,454,0
69,-385,416,-157,-193,335,100,455,0
27,306,-232,78,-193,181,90,456,0
-84,-184,-68,68,-601,49,-104,457,1
-243,217,9,78,236,-247,-250,458,0
-18,-117,-221,-18,322,126,180,459,1
-5,54,-16,141,-204,-115,30,460,1
30,228,-1,68,150,-379,180,461,0
-360,155,178,-183,150,-107,-150,462,0
56,-83,40,110,-74,225,230,463,0
-137,97,-15,-75,-104,-141,-200,464,1
133,-217,11,373,-160,-335,-27,465,0
-63,-251,-27,89,182,-346,120,466,0
-41,-72,211,-31,-225,104,-160,467,0
35,118,189,78,-376,-203,240,468,1
-296,-128,189,-63,193,16,150,469,1
-19,-117,-156,99,-96,-192,3,470,0
109,2,-189,57,-322,60,21,471,1
88,251,-146,57,-419,-107,-200,472,0
90,-139,-28,78,-526,-112,-100,473,1
222,273,-124,-62,-54,-72,210,474,0
-31,-452,-5,-39,-311,181,-440,475,1
296,-150,-81,25,-24,280,-120,476,0
-222,-23,-72,21,75,247,20,477,1
317,46,-146,-158,128,-38,25,478,0
211,-83,-37,9,-157,269,79,479,0
232,-117,-33,183,128,93,-130,480,0
254,-6,35,47,-225,258,230,481,0
-3,206,-286,99,23,115,120,482,0
93,-262,-102,204,-75,-236,54,483,0
-508,440,-28,78,322,-379,-250,484,0
50,43,-265,-68,-279,71,-120,485,1
-137,-83,-47,22,247,247,-64,486,1
-444,94,438,78,225,-346,-200,487,0
-254,165,146,99,-16,-145,210,488,1
123,240,-265,68,-45,24,180,489,1
-137,-61,-211,-99,-343,170,-230,490,1
20,169,-297,247,-139,-203,-51,491,0
147,-373,178,352,279,49,55,492,0
62,85,-135,-1,-21,-214,-118,493,0
-169,141,-232,-21,96,203,-36,494,1
-232,240,43,47,85,-175,-310,495,0
-307,-128,395,36,225,-203,-210,496,0
-264,-23,232,-114,214,-76,-330,497,0
-158,251,-47,-111,-174,93,-120,498,0
65,12,-18,152,53,-335,58,499,0
222,373,64,-67,150,-258,340,500,0
-37,106,319,-268,-225,82,-220,501,0
-307,84,406,194,-300,-467,510,502,1
-201,139,-113,99,8,32,-103,503,0
100,-161,211,78,20,49,64,504,0
12,-22,-362,257,85,-247,-160,505,0
-180,-61,-61,320,32,10,-17,506,0
36,-161,-254,-28,-104,-23,7,507,0
-180,-173,-113,89,-146,379,-190,508,1
264,42,-81,278,64,-236,360,509,0
64,-106,-113,204,-376,-113,-69,510,1
338,-39,-156,99,-80,4,330,511,0
412,-217,72,299,-429,-324,-46,512,1
-15,83,-61,-109,-124,-87,-150,513,1
134,169,-80,47,-48,-192,-73,514,1
328,-217,-146,162,161,-144,80,515,0
-232,-83,-61,78,-135,159,220,516,1
201,10,-167,78,-204,-111,-82,517,1
79,-61,-308,299,-225,-161,-260,518,0
-52,92,-200,5,53,93,-93,519,1
360,-83,-156,78,-236,38,15,520,0
72,87,-276,-90,-160,71,-108,521,1
232,166,-243,-236,107,93,270,522,0
111,-161,-286,162,-279,82,-160,523,1
-180,42,-92,21,-236,-106,-180,524,1
211,83,178,268,-268,-346,260,525,1
180,-664,59,131,311,-302,170,526,0
169,15,211,57,-135,-214,80,527,1
49,116,-48,173,7,38,48,528,0
19,13,-265,-2,236,269,-67,529,1
232,-128,362,12,-204,-236,29,530,1
-105,54,-265,89,-257,203,110,531,1
-243,-195,-221,-299,558,280,160,532,1
85,-61,53,268,171,-17,-63,533,0
101,-139,-438,78,-6,379,10,534,1
-127,-18,8,4,-36,115,-290,535,0
-34,13,84,-22,-26,-412,390,536,1
96,63,-460,57,-279,280,78,537,1
-307,251,341,-225,21,-225,-420,538,0
-222,-217,221,225,-91,-577,-34,539,0
56,-11,115,-138,-13,137,-190,540,0
-180,-161,58,-80,-408,-60,-310,541,1
24,-273,-27,-17,-58,-203,-71,542,0
-508,-14,633,152,16,-247,410,543,1
-243,70,83,-130,75,30,-300,544,0
14,3,-156,68,-268,49,-41,545,1
-381,340,189,-268,-87,-176,-460,546,0
-180,160,111,78,-31,-247,-28,547,1
-201,90,-102,-8,-75,203,62,548,1
-116,-50,-481,-225,-63,599,-220,549,1
-201,-217,373,78,204,-47,-42,550,0
132,-262,73,-36,279,-269,260,551,0
67,-217,-178,78,-365,-36,-320,552,1
-116,125,-427,-27,-150,32,-260,553,1
-402,-39,133,-236,96,137,-330,554,1
370,-117,-373,22,-17,115,-74,555,0
328,-262,-68,-46,333,-127,240,556,0
-105,195,116,-101,161,-154,-300,557,0
-95,-72,-92,-21,96,126,-230,558,1
264,23,-68,26,107,126,-210,559,0
158,39,-351,19,19,71,-170,560,1
254,-586,-75,-4,53,-93,-160,561,0
69,-18,121,-99,-156,170,22,562,0
201,-117,101,247,-147,-214,-8,563,1
-11,-37,265,225,150,-54,35,564,0
131,-72,-124,110,-181,49,-55,565,1
-190,139,-221,-204,8,258,-114,566,1
169,-106,146,78,-182,115,-160,567,0
52,-139,-9,99,-204,-28,-140,568,1
10,-83,156,22,42,38,-170,569,0
465,121,-113,-225,386,0,470,570,0
67,155,-308,-80,118,-50,-113,571,1
-264,318,-265,-194,-80,258,80,572,1
412,-541,-135,-154,128,137,220,573,0
83,-418,449,89,279,49,-120,574,0
232,318,243,-278,-36,-159,490,575,0
73,33,-31,225,-3,71,72,576,0
92,90,-221,-101,161,-64,-91,577,1
158,33,-81,183,-225,-141,160,578,0
-296,262,24,-204,-13,-76,-320,579,0
-158,117,83,173,96,-70,240,580,1
338,-139,-557,-204,322,38,-19,581,1
285,-1,-200,131,150,-10,-97,582,1
349,-50,-167,162,18,-104,78,583,0
50,-139,167,-99,-7,137,-84,584,0
-254,-3,-200,-81,0,423,-42,585,1
-11,109,-124,47,-50,159,80,586,0
-243,-72,-3,215,-386,126,250,587,1
-180,41,-92,247,-322,-280,-130,588,1
-158,-61,-49,78,-193,-25,-190,589,1
211,-72,-189,89,-47,-39,-66,590,1
-7,10,87,-122,-102,137,-500,591,0
381,179,-30,0,-182,-21,240,592,0
-180,-94,-9,36,53,82,280,593,1
-95,117,211,-45,-29,-192,-26,594,1
317,-106,-449,-194,290,-5,70,595,1
-44,-94,297,-112,300,-445,400,596,0
-211,-35,-8,-236,107,-280,-8,597,0
50,107,254,57,75,-478,90,598,1
-14,31,107,268,85,2,180,599,0
-20,-206,330,4,-46,104,-65,600,0
211,167,-460,11,-157,137,-20,601,0
88,12,-64,-62,-80,269,110,602,1
76,-262,-146,194,-35,-192,55,603,0
46,-31,-189,68,-204,-102,40,604,0
349,-418,-243,68,64,60,140,605,0
328,-117,-470,57,-25,137,-57,606,1
-22,206,7,-32,-236,-214,120,607,0
-22,-396,-124,36,193,-258,-58,608,0
158,228,-265,-174,-89,38,60,609,0
-63,-117,178,-108,-116,8,-190,610,1
-127,40,80,-9,150,71,-3,611,0
296,-295,44,-161,311,-92,340,612,0
-20,-150,-178,26,-225,12,-330,613,1
-22,130,-66,-154,-451,-23,32,614,1
285,-61,-330,-289,290,137,200,615,0
222,45,-146,194,-268,-103,120,616,1
-84,39,-32,141,-179,170,-105,617,1
317,-8,-525,47,-26,126,-190,618,0
-201,50,29,-7,107,-50,250,619,1
-74,-139,297,-31,-193,-72,-85,620,1
-61,-396,-156,78,-214,214,-420,621,1
110,-206,-265,-116,311,137,110,622,1
-16,-1,-156,-36,31,49,50,623,1
106,217,-319,320,-26,82,57,624,0
8,-184,265,68,96,21,-170,625,0
-296,-295,221,47,247,-4,310,626,1
275,-228,-124,152,236,-214,150,627,0
-317,-139,481,-140,-35,38,0,628,0
20,75,-1,18,-140,71,-41,629,0
-43,-50,211,36,204,-236,270,630,1
65,-5,-221,36,-182,148,-14,631,1
27,-128,11,247,-36,148,200,632,0
21,6,66,15,85,-291,280,633,1
667,164,-36,2,257,3,650,634,0
-137,113,254,89,-225,-41,-180,635,1
-169,-94,58,152,-193,-1,160,636,1
91,-39,-406,-69,214,214,4,637,1
14,-39,97,16,-322,-24,37,638,1
-349,170,110,-257,-23,38,-390,639,0
-105,109,-24,-133,-26,181,41,640,1
24,-106,265,78,-63,-51,18,641,1
26,89,-24,373,-408,-13,-230,642,1
