long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
-20,3,-6,20,20,20,20,1058,0
-20,18,2,20,-20,-20,20,1947,0
-20,-9,-8,20,20,20,20,392,0
-20,5,-20,20,20,20,20,1137,0
20,-9,-20,20,20,20,20,3516,0
20,-15,4,20,20,20,20,4476,0
20,10,-2,20,20,20,20,2995,0
-20,-6,6,20,20,20,20,2807,0
20,16,-12,20,20,20,20,2601,0
-20,18,4,20,20,-20,20,2147,0
20,6,14,20,20,20,20,3310,0
-20,-6,20,20,20,-20,20,2015,0
-20,9,10,20,20,20,20,3670,0
20,20,-6,20,20,20,20,11,0
20,-4,4,20,20,20,-20,1032,0
-20,16,-10,20,-20,20,20,4364,0
20,-19,-20,20,20,20,20,2904,0
-20,8,-4,20,20,20,20,2637,0
20,-11,0,20,20,20,20,4942,0
20,13,2,20,20,20,20,1021,0
20,17,16,20,20,20,20,3840,0
20,-19,12,20,20,20,20,3061,0
20,14,-4,20,-20,20,20,618,0
20,16,8,-20,20,20,20,4605,0
20,19,-4,-20,20,20,-20,2457,0
-20,11,-10,20,20,20,20,4721,0
-20,-11,-16,20,20,20,20,2026,0
-20,15,-16,20,20,20,20,3428,0
20,19,-20,-20,20,20,20,4979,0
-20,-6,-2,20,20,20,20,1581,0
20,20,2,20,20,20,20,2887,0
20,9,-14,20,20,20,20,3480,0
20,15,8,20,-20,20,20,1918,0
20,6,-14,20,20,20,20,2694,0
20,-14,10,20,20,20,20,1085,0
-20,2,-20,20,20,20,20,1334,0
20,18,-18,20,20,20,20,30,0
20,-8,6,20,20,20,20,205,0
20,14,-20,20,20,20,20,2246,0
20,1,-18,20,20,20,20,2124,0
20,10,4,-20,20,20,20,1495,0
20,0,10,20,20,20,20,4245,0
-20,-4,-16,20,20,20,20,1016,0
20,19,-2,20,20,20,20,3546,0
20,-7,14,-20,20,-20,20,4151,0
20,-19,10,20,-20,20,20,2033,0
20,-15,-18,-20,20,20,20,4579,0
20,-19,-8,20,20,20,20,4845,0
20,15,12,20,20,-20,20,3493,0
20,10,-10,20,20,20,20,2602,0
20,17,6,20,20,20,-20,3086,0
20,-12,12,20,20,20,20,3699,0
20,0,2,20,-20,-20,20,3252,0
20,11,-10,20,-20,20,20,1314,0
20,7,18,20,20,20,20,1724,0
20,-4,10,-20,20,20,20,1811,0
20,11,18,20,20,20,20,2456,0
20,-9,8,20,20,20,20,2134,0
20,-9,-10,20,20,20,-20,1291,0
20,1,6,20,-20,20,20,3635,0
20,-1,-4,20,20,20,20,1084,0
20,-7,-14,20,20,20,20,229,0
20,2,-18,20,20,-20,20,1861,0
20,5,-4,20,20,-20,20,557,0
20,0,-4,20,20,-20,-20,2731,0
20,-13,-16,-20,20,20,20,4201,0
20,2,-8,20,20,20,20,4492,0
20,20,20,20,20,-20,20,1306,0
20,-13,-20,20,20,-20,-20,4366,0
20,-1,-10,-20,20,20,20,4344,0
20,6,14,20,20,20,20,4051,0
20,3,-20,20,20,20,20,3284,0
20,18,4,20,20,20,20,4643,0
20,-10,10,20,-20,20,20,3473,0
-20,4,-4,20,20,20,20,778,0
20,-1,10,20,20,20,-20,2931,0
20,0,16,20,20,20,20,2092,0
20,20,10,20,20,20,-20,1422,0
-20,5,-4,20,20,20,20,1144,0
20,4,-6,20,20,20,-20,3048,0
20,-7,-16,20,-20,20,-20,3370,0
-20,-13,8,20,-20,20,20,4915,0
20,18,-16,20,20,20,20,2433,0
20,-2,-14,20,20,20,20,1598,0
20,2,12,20,20,20,20,82,0
20,-5,12,20,-20,20,20,4659,0
20,20,-16,20,20,20,-20,110,0
-20,13,-10,20,20,-20,20,2797,0
20,-7,-10,20,-20,20,20,1249,0
20,-16,-8,20,20,20,20,446,0
-20,-6,-18,20,-20,20,20,2468,0
20,16,-2,-20,20,-20,20,4456,0
20,7,0,20,20,20,20,2182,0
20,15,14,20,20,20,20,573,0
20,3,14,20,20,20,20,3320,0
20,16,-14,20,20,20,20,646,0
20,9,4,20,20,20,20,3106,0
20,-18,8,20,20,20,20,3884,0
-20,19,-8,20,20,20,20,4645,0
20,-4,-8,20,20,20,20,3880,0
20,18,12,20,20,20,20,107,0
20,11,10,20,20,-20,20,4166,0
20,-18,2,20,20,-20,20,1469,0
-20,-7,-14,20,20,20,20,544,0
20,7,-16,20,20,-20,20,1769,0
20,2,-8,20,20,20,20,3057,0
20,14,-4,20,-20,20,20,3119,0
20,-19,2,20,20,-20,-20,633,0
20,4,2,20,-20,20,20,4401,0
-20,-2,12,20,20,20,20,3172,0
20,12,-18,20,20,20,20,2048,0
20,7,-12,20,20,20,20,1656,0
20,1,0,-20,20,20,20,4782,0
20,-9,8,20,20,-20,20,1979,0
20,-3,4,-20,20,20,20,3848,0
20,18,-2,20,20,20,20,2750,0
20,-2,-12,20,20,20,20,2541,0
20,18,-10,-20,20,20,20,100,0
20,11,4,-20,20,20,20,3584,0
20,3,16,20,20,-20,20,3264,0
20,-9,16,20,20,20,20,2080,0
