long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
-20,0,6,-20,-20,-20,-20,2796,1
20,2,-2,-20,-20,-20,-20,2586,1
20,0,0,-20,-20,-20,-20,1345,1
20,-4,-18,-20,-20,-20,-20,2254,1
20,-1,2,-20,-20,-20,-20,901,1
20,0,2,-20,-20,-20,-20,4515,1
20,0,8,-20,-20,-20,20,4184,1
20,-18,8,-20,-20,-20,-20,462,1
20,-7,-4,-20,-20,20,-20,4073,1
20,7,0,-20,-20,20,-20,4707,1
20,0,0,-20,-20,20,-20,246,1
20,7,-8,-20,-20,-20,-20,4880,1
20,-16,6,20,-20,-20,-20,3793,1
20,-3,8,-20,-20,20,-20,3346,1
-20,-20,-14,-20,-20,-20,-20,374,1
20,-11,-2,20,-20,-20,-20,822,1
20,0,-4,-20,20,-20,-20,836,1
20,-15,-14,20,-20,20,20,8,1
20,8,-14,-20,20,-20,-20,2390,1
20,3,4,-20,-20,-20,-20,2106,1
20,-2,-4,20,-20,-20,-20,2817,1
20,-12,-14,-20,-20,-20,-20,1338,1
20,-6,-20,-20,-20,-20,-20,4118,1
-20,-16,6,-20,-20,-20,-20,3265,1
