long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
20,-8,-20,-20,20,20,-20,208,1
20,-17,-12,-20,-20,20,-20,209,1
20,-13,-14,20,-20,-20,-20,210,1
20,3,-16,-20,20,-20,-20,211,1
-20,4,8,-20,-20,20,20,212,1
20,7,20,20,-20,20,20,213,0
20,-3,-8,20,20,20,20,214,0
20,5,12,20,20,20,20,215,0
-20,-9,4,-20,-20,20,-20,216,1
20,-14,-12,-20,-20,-20,-20,217,1
20,-16,12,20,20,-20,20,218,0
20,-17,4,-20,-20,-20,-20,219,1
20,8,-2,-20,20,-20,-20,220,1
20,18,12,-20,20,20,20,221,0
-20,-4,2,-20,-20,-20,20,222,1
20,0,-8,-20,-20,-20,-20,223,1
-20,2,-10,20,20,-20,20,224,0
20,13,-6,20,-20,20,20,225,0
20,-2,-18,20,20,20,20,226,0
20,16,12,20,20,20,20,227,0
20,0,-2,20,-20,-20,-20,228,1
20,-7,-14,20,20,20,20,229,0
20,-5,-20,-20,-20,-20,-20,230,1
20,-9,18,20,20,20,20,231,0
20,-2,2,-20,-20,20,-20,232,1
20,7,6,-20,-20,20,-20,233,1
20,20,-10,20,20,20,20,234,0
20,16,-14,20,20,20,20,235,0
20,2,-4,20,20,20,20,236,0
20,0,-8,20,20,-20,20,237,0
20,7,6,-20,20,20,20,238,0
20,-8,-16,-20,20,-20,-20,239,1
20,15,18,20,20,20,20,240,0
-20,13,6,20,20,20,20,241,0
20,5,2,-20,-20,-20,20,242,1
20,-9,2,20,-20,20,20,243,0
20,19,-20,20,-20,20,20,244,0
20,-19,-10,-20,-20,20,-20,245,1
20,0,0,-20,-20,20,-20,246,1
20,-13,-18,-20,-20,-20,-20,247,1
20,5,-4,20,20,20,20,248,0
-20,-1,16,20,20,20,20,249,0
20,-4,4,-20,-20,20,20,250,1
20,-11,-6,20,-20,-20,20,251,0
20,-12,-6,20,20,20,20,252,0
-20,-3,16,20,-20,20,20,253,0
20,4,6,-20,-20,-20,-20,254,1
20,0,-14,20,20,20,20,255,0
20,-8,-8,20,-20,-20,-20,256,1
20,-19,-8,-20,-20,-20,-20,257,1
20,1,0,20,20,20,20,258,0
20,5,2,-20,-20,-20,-20,259,1
20,-13,-16,20,-20,-20,-20,260,1
20,-4,2,20,20,20,20,261,0
-20,0,18,20,20,20,20,262,0
20,16,20,20,20,20,20,263,0
-20,-11,-10,-20,-20,-20,20,264,1
20,-2,18,20,20,-20,20,265,0
20,-13,-14,-20,20,20,-20,266,0
20,17,14,20,20,20,20,267,0
-20,18,-8,20,20,20,20,268,0
20,-13,-16,-20,-20,-20,-20,269,1
20,-4,-8,20,20,20,-20,270,0
20,-11,-10,-20,-20,-20,-20,271,1
20,5,8,-20,-20,-20,20,272,1
20,18,-2,20,20,20,20,273,0
20,-4,-2,20,20,20,20,274,0
20,4,0,-20,-20,-20,-20,275,1
20,6,-4,-20,20,-20,20,276,1
20,0,8,-20,-20,20,-20,277,1
20,6,-2,-20,-20,-20,-20,278,1
20,-9,18,20,20,20,20,279,0
20,6,-10,20,20,20,20,280,0
20,-7,-4,-20,-20,-20,20,281,1
20,-6,0,20,20,20,20,282,0
-20,-1,8,-20,-20,20,20,283,0
20,-13,4,-20,-20,-20,20,284,1
20,7,0,-20,-20,-20,-20,285,1
-20,12,6,20,20,20,20,286,0
20,-12,-10,20,20,20,20,287,0
20,5,-18,-20,-20,-20,-20,288,1
20,8,-16,-20,-20,-20,20,289,1
20,16,-18,20,20,20,20,290,0
20,7,-6,-20,-20,-20,-20,291,1
20,-10,18,20,20,20,20,292,0
-20,-12,-8,-20,-20,-20,-20,293,1
-20,4,0,20,20,20,20,294,0
20,-1,2,-20,-20,-20,-20,295,1
20,-5,4,20,20,20,20,296,0
20,-8,-4,20,20,-20,20,297,0
-20,7,-12,20,20,20,-20,298,0
20,10,-8,-20,20,20,20,299,0
20,-14,-8,20,20,20,20,300,0
20,-5,-12,20,20,20,20,301,0
20,-6,-16,20,20,20,-20,302,1
20,-15,-10,-20,-20,-20,20,303,1
20,1,-6,-20,-20,20,20,304,1
20,11,14,20,20,20,20,305,0
20,2,20,20,20,20,20,306,0
20,7,20,20,20,20,20,307,0
20,10,2,20,20,-20,-20,308,0
20,-17,-20,-20,-20,-20,-20,309,1
-20,-17,-18,-20,-20,-20,-20,310,1
20,-18,-12,-20,-20,-20,20,311,1
-20,-2,8,-20,20,-20,-20,312,1
20,-20,-12,-20,-20,-20,-20,313,1
20,17,-2,20,20,20,20,314,0
20,6,-10,-20,20,-20,-20,315,1
20,0,0,20,20,20,20,316,0
20,14,-4,20,20,-20,20,317,0
20,-12,-2,-20,-20,-20,-20,318,1
20,6,0,-20,20,20,-20,319,1
20,2,0,-20,-20,-20,-20,320,1
20,-12,-10,20,-20,20,20,321,0
20,-10,-4,-20,-20,-20,-20,322,1
20,-19,-8,-20,-20,-20,-20,323,1
20,-8,8,-20,-20,-20,-20,324,1
20,1,-20,-20,-20,-20,-20,325,1
20,-13,-12,-20,-20,-20,-20,326,1
20,-19,-16,-20,-20,-20,-20,327,1
20,-2,-8,-20,-20,20,-20,328,1
20,-12,-4,20,-20,-20,-20,329,1
20,-17,8,20,20,-20,20,330,0
20,13,-16,20,20,20,20,331,0
-20,20,14,20,20,20,-20,332,0
20,-12,-18,-20,-20,-20,-20,333,1
20,13,-2,20,-20,20,20,334,0
-20,14,2,-20,20,20,20,335,0
20,3,0,20,-20,20,20,336,0
20,11,12,20,20,20,20,337,0
20,10,8,-20,20,20,20,338,0
20,5,2,-20,-20,-20,-20,339,1
-20,0,-16,20,-20,-20,20,340,1
20,-20,-2,-20,-20,-20,-20,341,1
20,4,8,-20,-20,-20,-20,342,1
20,12,-6,20,-20,20,20,343,0
20,14,-4,20,20,20,20,344,0
20,6,-16,-20,-20,-20,-20,345,1
20,-14,-18,-20,-20,-20,-20,346,1
20,-15,8,-20,-20,-20,-20,347,1
20,-16,-4,20,20,20,20,348,0
20,19,-10,20,20,20,20,349,0
20,-12,-14,-20,-20,-20,20,350,1
20,-16,12,20,20,20,20,351,0
-20,-6,2,20,-20,-20,-20,352,1
20,-1,6,20,20,20,20,353,0
20,-12,-2,-20,-20,-20,20,354,1
20,-1,-10,20,20,20,20,355,0
-20,-18,2,-20,-20,-20,-20,356,1
20,-7,10,20,20,20,20,357,0
20,4,2,-20,-20,-20,-20,358,1
20,7,20,20,20,20,20,359,0
20,-12,-4,-20,-20,-20,20,360,1
20,3,-12,-20,-20,20,20,361,0
20,6,8,-20,-20,-20,-20,362,1
20,0,6,-20,-20,-20,-20,363,1
20,8,6,20,20,20,20,364,0
20,-18,-20,-20,-20,20,-20,365,1
20,20,14,20,20,20,20,366,0
20,8,-12,-20,20,-20,-20,367,1
20,-18,14,20,20,20,20,368,0
20,3,-12,-20,-20,-20,-20,369,1
20,9,0,20,20,20,-20,370,0
20,4,-2,-20,-20,-20,-20,371,1
20,-19,-4,-20,-20,-20,-20,372,1
20,-14,6,-20,-20,-20,-20,373,1
-20,-20,-14,-20,-20,-20,-20,374,1
20,-2,-2,-20,-20,-20,-20,375,1
20,-5,-12,20,20,20,20,376,0
20,-18,-14,-20,-20,-20,20,377,1
20,20,14,20,20,20,20,378,0
-20,10,10,-20,20,20,-20,379,0
20,-13,-12,20,20,20,-20,380,0
20,16,4,20,-20,20,20,381,0
20,2,2,-20,-20,-20,-20,382,1
20,-5,4,-20,-20,-20,20,383,1
20,9,10,-20,20,20,20,384,0
-20,-6,4,-20,-20,20,-20,385,1
-20,0,10,20,20,20,20,386,0
20,12,18,20,20,20,20,387,0
20,6,16,20,-20,20,20,388,0
20,-1,-12,-20,-20,20,-20,389,1
20,-2,-4,20,-20,20,-20,390,1
20,-13,2,20,20,20,20,391,0
-20,-9,-8,20,20,20,20,392,0
20,-6,0,-20,-20,-20,-20,393,1
20,-1,-12,-20,-20,-20,-20,394,1
20,20,-8,20,20,-20,20,395,0
20,12,6,20,20,20,20,396,0
20,-9,18,-20,20,20,20,397,0
20,-18,8,-20,-20,-20,-20,398,1
-20,-2,2,-20,-20,-20,-20,399,1
-20,-14,-20,-20,-20,-20,-20,400,1
20,7,-14,-20,-20,-20,-20,401,1
-20,0,18,20,20,20,20,402,0
20,20,16,20,-20,20,-20,403,0
20,12,-4,-20,-20,20,20,404,0
20,-3,-4,-20,-20,-20,-20,405,1
-20,16,18,20,20,20,20,406,0
20,0,-6,20,-20,20,20,407,0
20,0,-14,-20,-20,-20,-20,408,1
20,-13,6,-20,-20,20,-20,409,1
20,5,-4,20,20,20,20,410,0
-20,2,4,-20,-20,-20,-20,411,1
20,-1,0,-20,20,-20,-20,412,1
20,3,-12,-20,-20,-20,-20,413,1
-20,-12,18,20,20,20,-20,414,0
20,-9,20,20,20,20,20,415,0
-20,11,16,20,20,20,20,416,0
20,4,2,-20,-20,20,20,417,1
20,-7,6,20,20,20,20,418,0
-20,7,-14,-20,-20,-20,-20,419,1
20,1,-18,-20,20,20,-20,420,1
-20,-13,0,20,20,20,20,421,0
20,-16,-4,20,-20,-20,-20,422,1
-20,-16,-20,20,-20,-20,-20,423,1
20,-2,10,-20,20,20,20,424,0
20,-18,16,20,20,20,20,425,0
20,-9,-10,-20,-20,-20,-20,426,1
20,-4,-8,20,20,-20,20,427,0
20,6,0,-20,-20,-20,-20,428,1
20,7,6,-20,20,-20,-20,429,1
20,-17,-14,-20,-20,-20,-20,430,1
20,19,6,-20,20,20,20,431,0
20,-15,-4,-20,-20,-20,-20,432,1
20,-14,-18,20,20,20,20,433,0
20,8,-20,-20,-20,-20,-20,434,1
20,-8,2,-20,-20,-20,-20,435,1
20,11,8,20,20,20,20,436,0
-20,-1,-20,-20,-20,-20,20,437,1
20,-7,-18,-20,20,-20,20,438,0
20,3,-12,20,20,-20,-20,439,1
20,-17,0,20,-20,-20,-20,440,1
20,12,8,20,20,20,20,441,0
-20,16,14,20,20,20,20,442,0
20,-5,-8,20,20,20,20,443,0
20,6,-18,-20,-20,-20,-20,444,1
20,4,0,-20,-20,20,-20,445,1
20,-16,-8,20,20,20,20,446,0
20,-13,-4,20,-20,-20,-20,447,1
20,5,0,-20,-20,-20,-20,448,1
20,2,-6,20,20,20,20,449,0
-20,-15,-6,-20,20,-20,-20,450,1
20,-9,-16,20,20,20,-20,451,0
20,-17,6,-20,-20,-20,-20,452,1
20,-6,2,-20,-20,-20,-20,453,1
20,-12,0,-20,-20,-20,-20,454,1
20,-10,8,-20,-20,-20,-20,455,1
-20,-6,4,20,20,20,20,456,0
-20,-2,-4,20,20,20,-20,457,0
-20,5,-6,-20,-20,-20,-20,458,1
20,-15,16,20,20,20,20,459,0
20,-9,-16,20,20,-20,20,460,0
20,14,-12,-20,20,20,20,461,0
20,-18,8,-20,-20,-20,-20,462,1
20,6,-20,-20,-20,20,20,463,0
20,-20,0,-20,-20,-20,-20,464,1
20,-1,-4,20,20,20,20,465,0
20,-3,-12,-20,-20,-20,-20,466,1
20,7,-14,20,20,20,20,467,0
20,6,20,20,20,20,20,468,0
20,-5,0,-20,20,-20,-20,469,1
20,-4,6,20,20,20,20,470,0
20,15,2,20,20,20,20,471,0
20,-4,-12,20,20,-20,20,472,1
20,-14,8,-20,-20,-20,20,473,1
20,-12,-2,-20,-20,-20,-20,474,1
20,-7,0,-20,20,20,20,475,0
20,-7,2,20,20,20,20,476,0
20,-18,-2,-20,-20,-20,-20,477,1
20,-2,-2,-20,-20,-20,-20,478,1
20,-8,6,20,20,20,20,479,0
20,-7,-6,20,-20,20,20,480,0
20,-20,-4,-20,20,20,-20,481,1
20,8,6,-20,-20,-20,-20,482,1
20,-6,-16,20,20,-20,-20,483,1
20,-14,-12,-20,-20,-20,-20,484,1
-20,9,-4,20,-20,20,20,485,0
20,0,-12,-20,-20,-20,-20,486,1
20,8,4,20,20,20,20,487,0
20,-9,-16,-20,-20,-20,-20,488,1
20,-11,6,-20,20,20,20,489,0
20,-10,14,20,-20,-20,20,490,0
20,11,0,20,20,20,20,491,0
20,-14,6,-20,-20,-20,-20,492,1
-20,-17,-18,20,20,20,20,493,0
20,-4,20,20,20,20,20,494,0
20,-17,2,20,20,20,-20,495,0
20,-14,-16,-20,20,-20,-20,496,1
20,8,14,20,20,20,20,497,0
20,2,-6,20,20,20,20,498,0
20,-19,-20,-20,20,-20,-20,499,1
-20,-15,-6,-20,-20,20,-20,500,1
20,14,-18,20,20,20,20,501,0
20,-13,14,-20,20,20,-20,502,0
20,-5,4,-20,-20,-20,-20,503,1
-20,18,-8,20,20,20,20,504,0
20,-18,-18,-20,-20,-20,-20,505,1
20,2,6,-20,-20,-20,-20,506,1
20,-12,2,-20,-20,20,-20,507,1
-20,7,-18,20,-20,-20,-20,508,1
20,14,-20,20,20,20,-20,509,0
20,11,-8,20,20,-20,20,510,0
20,1,-8,-20,-20,-20,20,511,1
20,-18,-10,-20,-20,-20,-20,512,1
20,2,-8,-20,-20,-20,-20,513,1
20,14,-10,20,20,20,20,514,0
20,-1,-10,-20,-20,-20,20,515,1
20,7,-12,-20,-20,-20,-20,516,1
20,8,-12,-20,-20,20,-20,517,1
20,-5,-12,20,20,20,20,518,0
20,-8,4,-20,-20,-20,-20,519,1
20,-6,6,-20,-20,-20,-20,520,1
20,-14,2,-20,20,20,20,521,0
20,-11,-8,-20,20,-20,-20,522,1
-20,7,2,20,-20,-20,20,523,0
20,-5,-4,-20,-20,-20,-20,524,1
20,7,-16,-20,-20,-20,-20,525,1
20,0,-20,-20,-20,-20,-20,526,1
20,8,-16,-20,-20,-20,20,527,1
20,10,-20,20,20,20,20,528,0
20,1,-10,-20,-20,-20,-20,529,1
20,-1,16,20,20,-20,20,530,0
20,0,-20,-20,-20,-20,-20,531,1
20,-7,-12,-20,-20,-20,-20,532,1
20,-11,-10,-20,-20,-20,-20,533,1
-20,-18,6,-20,-20,-20,20,534,1
20,-8,18,20,20,-20,20,535,0
20,-1,-18,20,20,20,20,536,0
20,-1,-10,20,20,20,20,537,0
20,-8,10,-20,20,20,20,538,0
20,2,-10,-20,-20,-20,-20,539,1
20,-12,-2,20,20,20,20,540,0
20,0,-16,-20,20,20,-20,541,0
20,-19,-8,20,20,20,20,542,0
-20,-19,8,-20,20,20,20,543,0
-20,-7,-14,20,20,20,20,544,0
20,-4,-10,-20,-20,-20,-20,545,1
20,4,-2,-20,-20,-20,-20,546,1
-20,-2,-14,20,20,-20,20,547,0
20,15,-12,20,20,-20,20,548,0
20,-11,20,20,20,20,20,549,0
20,-3,-6,20,20,20,20,550,0
-20,-10,14,-20,20,-20,20,551,0
20,-17,-12,-20,20,20,20,552,0
20,2,-16,-20,-20,-20,-20,553,1
-20,9,-18,20,20,20,20,554,0
20,-11,-18,20,20,20,-20,555,0
20,-10,-8,20,20,20,20,556,0
20,5,-4,20,20,-20,20,557,0
20,2,-4,-20,-20,-20,-20,558,1
20,-10,-14,20,20,-20,-20,559,0
-20,20,-10,-20,20,20,20,560,0
-20,-14,-6,-20,-20,-20,-20,561,1
20,3,-20,20,-20,-20,-20,562,1
20,-8,-6,-20,-20,-20,-20,563,1
20,-11,2,20,20,-20,-20,564,1
-20,-18,-18,20,20,20,-20,565,0
20,-5,-18,20,20,-20,20,566,0
20,2,0,-20,-20,-20,-20,567,1
20,-2,-10,-20,-20,-20,20,568,1
20,-12,2,20,20,20,20,569,0
20,-10,-16,20,20,20,20,570,0
20,2,-10,-20,-20,-20,20,571,1
20,0,-8,-20,-20,20,-20,572,1
20,15,14,20,20,20,20,573,0
20,-19,18,20,20,20,-20,574,0
20,-5,-10,-20,-20,-20,-20,575,1
20,12,-6,20,-20,20,20,576,0
20,-16,18,20,20,20,20,577,0
20,-2,12,20,20,20,20,578,0
20,-2,18,20,20,-20,20,579,0
20,0,6,-20,-20,-20,-20,580,1
20,-13,-20,-20,-20,-20,-20,581,1
20,-2,20,20,20,20,20,582,0
20,2,10,-20,20,-20,20,583,0
20,-9,-18,-20,-20,-20,-20,584,1
20,-16,0,-20,-20,-20,-20,585,1
20,3,-6,20,-20,20,-20,586,0
20,5,-18,-20,-20,-20,-20,587,1
20,-10,6,-20,-20,20,20,588,1
20,11,14,20,20,20,20,589,0
20,1,4,20,20,20,20,590,0
20,-7,8,-20,-20,-20,-20,591,1
20,-2,0,20,20,20,20,592,0
20,-19,-10,-20,-20,-20,-20,593,1
20,14,2,20,20,20,20,594,0
20,6,-2,-20,-20,-20,-20,595,1
20,-16,-6,-20,-20,-20,-20,596,1
20,-4,-8,20,20,20,20,597,0
20,-17,8,-20,-20,-20,-20,598,1
-20,-20,-14,-20,-20,-20,20,599,1
20,1,-12,-20,-20,20,-20,600,1
20,2,0,-20,-20,-20,-20,601,1
20,-19,-16,-20,-20,-20,-20,602,1
20,-18,-18,20,-20,20,20,603,0
20,-18,6,-20,20,-20,-20,604,1
20,-3,-14,-20,-20,-20,-20,605,1
20,18,-8,-20,20,20,20,606,0
20,7,10,20,20,20,20,607,0
20,1,-4,-20,-20,-20,-20,608,1
20,7,16,20,20,20,20,609,0
20,0,-2,-20,20,20,-20,610,1
20,-1,-2,20,20,-20,20,611,0
20,6,-6,-20,-20,-20,-20,612,1
20,0,-8,-20,-20,-20,-20,613,1
20,16,20,20,20,20,20,614,0
20,8,2,-20,-20,-20,20,615,1
20,2,-6,-20,20,20,20,616,0
20,-12,-4,20,20,20,20,617,0
20,14,-4,20,-20,20,20,618,0
20,4,-8,-20,-20,-20,-20,619,1
20,0,-18,-20,-20,-20,-20,620,1
20,-4,-14,-20,20,-20,20,621,1
20,6,-2,-20,-20,-20,-20,622,1
20,-12,-6,20,-20,-20,-20,623,1
20,-1,4,-20,-20,-20,-20,624,1
20,-12,-4,20,20,20,-20,625,0
20,-4,8,20,20,20,20,626,0
20,19,16,20,20,20,20,627,0
20,-8,6,-20,-20,-20,20,628,1
20,17,14,20,20,20,20,629,0
20,4,-10,20,20,20,20,630,0
20,5,-16,20,20,20,20,631,0
20,0,6,20,-20,-20,-20,632,1
20,-19,2,20,20,-20,-20,633,0
20,1,4,20,-20,-20,20,634,0
20,5,-12,20,20,20,20,635,0
20,-4,-14,-20,-20,-20,-20,636,1
-20,18,-16,20,-20,-20,20,637,0
20,-12,-2,-20,-20,-20,-20,638,1
20,-6,4,-20,-20,-20,-20,639,1
20,0,6,20,-20,-20,-20,640,1
20,-9,8,20,20,20,20,641,0
20,-6,-10,20,20,20,20,642,0
20,-14,10,20,20,20,20,643,0
-20,1,-4,20,20,20,20,644,0
20,-12,-18,20,-20,-20,-20,645,1
20,16,-14,20,20,20,20,646,0
20,0,-6,-20,20,-20,-20,647,1
20,3,-4,20,-20,-20,-20,648,1
20,-20,-20,-20,-20,-20,-20,649,1
-20,-12,-8,20,20,20,20,650,0
20,11,8,20,20,20,-20,651,0
20,-12,-8,20,-20,-20,-20,652,1
