long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
-20,-16,-20,20,-20,-20,-20,423,1
20,0,-8,-20,-20,20,-20,572,1
20,-16,-16,-20,-20,-20,-20,4452,1
-20,-12,2,-20,-20,20,-20,2111,1
-20,-15,-12,20,-20,-20,-20,4304,1
20,-19,8,-20,-20,-20,-20,1599,1
20,-13,-4,-20,-20,-20,-20,937,1
20,-3,-4,-20,-20,-20,-20,405,1
-20,-1,8,-20,-20,-20,-20,2789,1
20,8,6,-20,-20,-20,-20,1537,1
20,4,-8,-20,-20,-20,-20,619,1
20,0,4,-20,-20,-20,20,1148,1
20,-3,-6,-20,-20,-20,-20,3648,1
-20,-18,2,-20,-20,-20,-20,2916,1
20,-9,-10,-20,-20,-20,20,2185,1
20,-6,-18,-20,20,-20,-20,1162,1
20,3,-6,-20,20,-20,-20,1248,1
20,-12,-8,20,-20,-20,-20,4559,1
20,-5,-10,-20,-20,-20,-20,1114,1
20,-9,-10,-20,-20,-20,-20,2024,1
20,1,-18,-20,20,20,-20,420,1
20,1,2,-20,-20,-20,20,1205,1
20,-14,-14,-20,-20,-20,-20,3551,1
20,-9,-20,-20,-20,-20,-20,4490,1
20,-12,-20,-20,-20,-20,-20,3084,1
20,-11,-2,-20,-20,-20,-20,2908,1
-20,-13,-12,20,-20,-20,20,2707,1
20,-11,4,-20,-20,-20,-20,2230,1
20,-4,-6,-20,-20,-20,-20,3371,1
-20,-11,-12,-20,-20,-20,-20,2093,1
20,-13,0,-20,-20,20,-20,3694,1
20,5,-4,-20,-20,-20,-20,17,1
20,5,-2,-20,-20,-20,-20,1088,1
20,-20,-8,-20,-20,-20,-20,4355,1
20,-11,-16,-20,-20,-20,-20,2996,1
-20,0,4,-20,20,20,-20,2733,1
20,-18,-8,-20,20,-20,-20,4941,1
20,0,6,20,-20,-20,-20,1052,1
20,-15,6,-20,-20,20,-20,3832,1
20,-17,-16,-20,-20,-20,-20,3151,1
20,-6,4,-20,-20,-20,-20,639,1
20,-11,-16,-20,-20,-20,-20,4612,1
20,-16,-20,-20,-20,20,20,2546,1
20,3,-10,-20,20,-20,-20,4743,1
20,-14,0,-20,-20,-20,-20,2101,1
-20,7,-18,-20,-20,-20,-20,3478,1
20,5,-16,-20,-20,-20,-20,4985,1
20,6,-14,-20,-20,-20,-20,1642,1
20,-12,-16,-20,-20,-20,-20,2989,1
20,-20,-14,-20,-20,-20,-20,3522,1
20,-15,-14,-20,-20,-20,-20,2004,1
20,-10,-12,-20,-20,-20,-20,2804,1
20,-16,-2,-20,-20,-20,-20,1161,1
20,-20,-12,-20,-20,-20,-20,1397,1
-20,0,-18,-20,-20,-20,-20,38,1
20,0,-2,20,-20,-20,-20,228,1
20,-1,-12,-20,-20,-20,-20,2323,1
20,6,-2,-20,-20,20,-20,2200,1
20,-2,-6,-20,20,-20,-20,1547,1
-20,-20,-6,-20,-20,-20,-20,4247,1
20,2,-18,-20,20,-20,-20,1046,1
20,0,-18,-20,-20,-20,-20,3576,1
20,-5,-20,-20,-20,-20,20,4182,1
20,-5,8,20,-20,-20,20,2114,1
20,-16,-16,-20,-20,-20,-20,4580,1
20,-12,-4,-20,-20,-20,-20,4842,1
20,-11,8,-20,-20,-20,-20,3533,1
20,-4,-18,20,-20,-20,-20,2708,1
20,3,-14,-20,-20,-20,20,3179,1
20,-12,4,-20,-20,-20,20,3712,1
20,5,-20,-20,-20,-20,-20,3328,1
20,-16,-4,-20,-20,-20,20,1375,1
20,-6,-14,-20,-20,-20,-20,1794,1
20,-6,6,-20,-20,-20,-20,1893,1
-20,-4,6,-20,-20,-20,-20,2544,1
20,-7,-16,-20,20,-20,-20,2206,1
-20,-15,2,-20,-20,-20,-20,1359,1
20,1,6,20,-20,-20,-20,3667,1
-20,5,-12,-20,-20,-20,-20,1160,1
20,-19,-8,-20,-20,-20,-20,257,1
20,-9,-4,-20,-20,-20,-20,1948,1
20,-16,0,-20,-20,-20,-20,585,1
20,-16,-8,-20,-20,-20,20,2826,1
20,-4,-14,-20,20,-20,20,4227,1
20,-14,-2,-20,-20,-20,-20,4505,1
20,-17,-12,-20,-20,-20,-20,1369,1
20,3,-12,-20,-20,20,-20,4358,1
-20,-8,6,-20,-20,-20,20,4330,1
20,2,0,20,-20,-20,-20,4097,1
20,0,-2,-20,-20,-20,-20,3356,1
20,-15,-4,-20,-20,-20,-20,4651,1
20,8,-6,-20,-20,-20,-20,3517,1
20,-1,4,-20,-20,-20,-20,808,1
20,0,-4,20,-20,-20,-20,3020,1
20,-2,-16,-20,-20,-20,-20,2176,1
-20,-20,2,-20,20,-20,-20,1476,1
20,-1,-14,20,-20,-20,-20,1215,1
20,0,2,-20,-20,-20,-20,3136,1
-20,6,0,-20,-20,-20,-20,3424,1
20,-20,-10,-20,-20,20,-20,4909,1
-20,8,-18,-20,-20,20,-20,2523,1
20,2,-8,-20,-20,-20,-20,1660,1
20,-10,8,-20,-20,-20,-20,80,1
20,2,-2,-20,20,-20,-20,4681,1
20,0,-14,-20,20,-20,-20,121,1
20,-19,2,-20,-20,-20,-20,2903,1
20,-11,4,-20,-20,-20,-20,1312,1
20,-3,-12,-20,-20,-20,-20,466,1
20,1,-8,-20,-20,-20,20,2558,1
20,-3,-18,-20,-20,-20,-20,4451,1
20,7,4,-20,20,-20,-20,2258,1
20,-17,8,-20,-20,-20,-20,598,1
20,-15,-16,-20,-20,-20,-20,3381,1
20,-3,6,-20,-20,-20,-20,675,1
20,2,-10,-20,-20,-20,20,3201,1
20,6,6,-20,-20,-20,-20,3876,1
20,-8,-14,-20,20,-20,-20,4776,1
20,7,4,-20,20,-20,-20,3873,1
20,8,0,-20,-20,-20,-20,117,1
-20,-8,0,-20,-20,-20,-20,4196,1
20,-14,-12,-20,-20,-20,20,1522,1
20,-8,-6,-20,-20,-20,-20,563,1
20,0,-6,-20,-20,-20,-20,1860,1
20,-7,4,-20,-20,-20,-20,3147,1
-20,-6,-12,-20,-20,-20,-20,3207,1
20,-16,-14,20,-20,-20,-20,655,1
20,0,4,-20,20,-20,-20,4419,1
-20,3,-10,-20,-20,20,-20,3258,1
-20,-9,-20,20,20,-20,-20,2126,1
20,2,0,-20,-20,20,-20,1726,1
20,-20,-20,-20,-20,-20,-20,4800,1
20,-20,-10,-20,-20,-20,-20,2060,1
20,-9,-16,-20,-20,-20,-20,3841,1
-20,-2,-16,20,-20,-20,20,2847,1
20,-20,-18,-20,20,-20,-20,2639,1
-20,-16,8,20,-20,20,20,106,1
20,-10,-18,-20,20,-20,20,3619,1
20,4,-2,-20,-20,20,-20,3334,1
20,2,4,-20,-20,-20,-20,2167,1
