Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-407237,-12025401,-21234510,-9825017,9465706,2670200,12200000,51,1
18256580,-20435941,-34793307,32242293,-4548947,-7832807,6592000,52,0
16778616,-12303896,9910524,17504766,6988395,4714382,-13960000,53,0
35970886,-30562009,-30979895,-24515106,31015062,11106580,2488000,54,0
25582605,428881,-23363936,22701905,10536683,-17505378,20900000,55,0
23349709,1491617,-1176616,-5581917,-16119827,15947486,-35410000,56,0
15640902,-3793097,15976130,5033740,-18725871,21305490,24660000,57,0
-1136650,6687214,-6344821,23903678,32053585,-11576368,-16710000,58,0
12824264,12579048,-14987468,-14904088,23042233,-14912192,8520000,59,0
-32866098,22630479,7795221,1161713,26276800,-26751510,-24020000,60,0
-45731830,16447897,-6928241,-22944368,-2259869,27675683,-7833000,61,1
-31558259,-7536066,18398896,9904081,-6362036,25304,14220000,62,1
8807178,-18976629,-6278548,-33191061,-10574546,1824141,-2281300,63,0
-19808974,-5519765,18931253,-11171214,8621906,4285302,-11340000,64,0
-33971913,19199425,30664827,-3639051,10579954,-66017864,18750000,65,0
-19309231,31319514,5652758,32716677,-42157550,-46731252,-1074900,66,0
-12727505,19377661,19322372,9313737,25616905,-23835964,25720000,67,1
-8038424,4697648,-18279388,-8469650,-15416660,21734570,-3095000,68,1
-282833,-28055556,-10772073,22417275,-32616118,-10095490,-32260000,69,1
10453141,-30985321,17345047,-4164036,-9063278,25332244,-22420000,70,1
28995745,-22062350,31229777,-42942285,42222458,-21195469,34930000,71,0
9951271,-12794046,-47396035,-11682494,20316109,19754199,9560000,72,1
4385088,-5096453,8009251,9208318,-42806627,-13093552,3317000,73,1
-19000879,-6867679,-15997859,-7398069,-28786564,22405696,-16750000,74,1
26943608,-10343293,-31403608,6024675,15880750,-1375257,12690000,75,0
27889930,22129189,-33706865,-42952827,9032988,18004872,-253000,76,0
13678081,10222983,-6594703,-3915248,824327,-15150937,721000,77,1
-19192270,15490989,-26775365,-16625574,7258844,21734570,-16350000,78,1
-19075309,-11702347,16856148,16450579,-4195200,-17538384,-19840000,79,1
24242867,4376822,-4158900,-17838943,-1446359,-2627292,21340000,80,0
-22095034,-19834393,38791414,3347042,10450139,-7669316,-11054000,81,0
29006378,-1398043,-41148993,-14798669,21852258,7893978,-19320000,82,1
18958347,-61887093,9410761,21078458,-5545281,-25772326,15900000,83,0
22637309,-15578993,-11815057,8312260,-5359212,29105951,-3569000,84,0
-1247231,-22441103,-21766867,6593936,2088946,37522527,-13900000,85,1
24062109,-6188152,-18942117,8807727,-3681348,22284673,-721000,86,0
9533401,-1178589,6156867,-16407358,5614515,-22185655,11580000,87,0
-11430299,3104658,-19083355,-2776727,2386439,21470521,-7260000,88,1
17661141,8887323,-19344101,4970489,-3020371,-4540550,-1326500,89,1
9462161,14741281,-27090433,5096991,143878,3900230,-31640000,90,0
-2727322,-5363808,-767028,1560195,14993678,-3487653,-47580000,91,0
-3388685,-19511339,-7064046,17346638,-4964357,17905853,10890000,92,1
-18256580,-17617575,44353998,-13647498,-437045,-254147,-19110000,93,0
5001686,-15712671,-51709210,-6421049,8913990,50515961,-18970000,94,1
18564932,-1522809,-9544393,12297085,-9987131,-13734972,14550000,95,0
-2606108,-16180542,-14346467,-10307835,31642503,28302800,-18310000,96,1
23137052,-3302947,-13987941,1515920,26384979,-15069522,32040000,97,0
1825658,14020537,-20278441,24736485,-55203998,-13632653,-24470000,98,0
-8357409,15625781,2382024,-16137486,-248812,6221665,-23430000,99,0
-12844466,-891183,4290359,11590780,14030880,471988,899000,100,0
-7847033,-15656972,30197657,1428422,7312934,2758216,-10912000,101,0
-16470264,-31208116,7615959,10494426,-10651353,1500681,-37010000,102,1
-16948741,16216189,5767921,-911871,15761752,-8323388,-17180000,103,0
-12759404,7468760,24211361,11611863,2993326,-14761464,19310000,104,1
-569920,-8438389,-4359892,-14160886,-27834585,6408700,-19480000,105,1
-3744885,-8549787,22820715,24283185,16529827,-1445670,28440000,106,0
17863165,-18664715,-13162245,-19244174,12278373,-6299779,-2523300,107,0
5423810,-26239771,-1967546,6983985,-48951223,1799937,-18090000,108,1
21467697,-26161792,5546286,1933377,-24394476,15386381,-6719000,109,1
19266700,-6009915,-847424,-12410937,-19667032,26366438,-19440000,110,0
-8931582,4794564,2792395,18211071,8632723,760242,-5596000,111,0
15151792,-40465280,-12380007,-37671353,38598445,-2035381,14140000,112,0
-17629243,-10722046,-3234338,-3175209,5387339,-8476977,51840000,113,1
-14237368,-20614178,-19637440,-3574746,30787885,3691191,49730000,114,1
5082495,-10265314,-5732068,16482205,17546714,-1718521,15930000,115,1
-7219696,-26607384,-28741825,-14809211,32497121,28115765,4424000,116,1
-11419666,-5096453,-6272030,12117873,-23940123,1269637,24720000,117,1
-28038790,24813878,-3354933,-6043651,17481806,-21217473,-29240000,118,0
-2328591,-21605619,-8838206,3505170,-35017703,11755701,-18580000,119,1
-36821513,-1774568,18170743,15480728,-11301512,2861635,14640000,120,1
-4289286,6268358,-16877877,4843986,-13835076,7035817,270000,121,1
-30090927,-1897105,-9196732,-3254273,-7836955,18367940,-17880000,122,1
11362249,-11022820,-12847177,14827132,-37516650,853759,-3186000,123,1
4919919,-17495037,-26232144,20867621,-7194261,-17494376,-16530000,124,0
-19734544,-4650861,41822587,-6771039,9325072,-9334148,-15320000,125,0
-19904670,7038118,5543027,-114906,16681278,-15117931,31820000,126,1
-35545573,7598917,21115001,-7257652,26947513,-18709004,42390000,127,1
-22137566,3263957,-8838206,1387309,13241170,19270109,1419000,128,1
-8399940,-8215593,7600748,19729099,-8618444,-18009272,29490000,129,1
-32440784,-12872025,11455445,-14128207,42244094,-5598948,35690000,130,1
22509715,25760760,-11076277,20835995,-33762821,-9917257,18670000,131,0
-20149225,-3521287,27318586,-14793398,-15943494,7145838,-5175000,132,0
50973819,-20814694,-16258605,1257644,-12049032,14308179,14170000,133,0
5374898,-26273190,-23961480,8818269,-4336916,15672435,-36050000,134,1
19723912,6375300,-5293145,-14171428,24838012,-17537284,20910000,135,0
4175727,983643,-16073910,-8236274,-63825,-7755902,11100000,136,1
6770990,-24691340,1107084,-10195037,-38403722,-3100380,-32390000,137,1
-4763510,17978504,-11695549,14774423,-741029,8081013,22380000,138,0
4296197,13842300,6956488,5550291,-4153010,-2761517,-25330000,139,0
15619637,-20402522,-32131524,12381420,-23831943,24276046,-11430000,140,1
-22669207,-27052975,-9555258,2313939,-31447780,12382819,-38900000,141,1
17352789,1354598,-25200024,-13403980,20337745,-10111993,2925000,142,1
-7538681,6139137,3828730,15312058,-13542991,-4248995,4418000,143,1
-7910830,-7792281,-11021954,-3145692,8416365,7552914,15240000,144,1
-33993178,-9786303,7142270,-5221385,38555173,3955240,40170000,145,1
18309744,-21717017,10302730,40032731,33459918,-5587946,-6115000,146,0
-12291559,-17004886,27981315,5940340,31848044,-10826027,-25840000,147,0
19489989,28645965,-12619024,-12691350,-2021874,-5004837,31910000,148,0
7956551,-8538647,-10011563,19170380,22998961,11513656,14030000,149,0
16597858,-31297235,2547923,2883200,15859114,-23043815,9940000,150,0
-22222628,1297785,-20311034,13941616,-50530643,-480790,-4660000,151,1
6008616,22753017,1680725,-24188308,-14718902,22559725,-3847000,152,0
-36523794,10000187,18866066,-8414094,26395797,-5173168,29370000,153,1
-13971547,-16993747,8480766,-863378,-28137487,-1595298,-23770000,154,1
-37693406,4344517,31914236,-21932349,711821,-3591072,-24030000,155,0
24700079,-1126232,-31229777,-7027207,-3056070,-26586479,11810000,156,1
-15981153,-4739979,3980723,21352546,-31372054,12470835,-971900,157,1
8975177,-13362176,-40040822,-3422943,12181011,24650116,-453000,158,1
4054715,4692078,-3579826,15122304,17806345,-12390520,-49950000,159,0
-28187650,-1873712,-39834398,-1601309,-44288686,36917414,-9579000,160,1
38597197,18443033,-1562303,58143654,-53916662,-72080000,33020000,161,1
10356382,-6967937,11351146,10420633,4575992,8003999,21510000,162,0
18437338,-3232766,-28405028,1292432,-9010270,-6057734,14150000,163,1
-10260687,2957613,-8468816,14879842,-3913934,15056319,-4370000,164,1
259441,28022137,742039,29164068,-16780803,-47732439,14600000,165,1
-5772567,-16024585,-5028053,13245853,-24362023,19457144,-22560000,166,1
10860379,907892,-968019,4464479,-163351,14803272,-24100000,167,0
27507148,7242756,-15030926,27329784,-10946683,-15620725,8130000,168,0
-19064676,-16670693,27807485,-14062847,-17348746,22845778,-22280000,169,0
13457981,-21059769,10276655,14964176,-11181432,-27807708,12060000,170,0
-23987679,-15278219,-10685157,-7950463,-12714336,7189846,20610000,171,1
2628437,7843970,2854691,7110487,-9518714,15375379,-3288000,172,0
-4380728,-21004070,-27992180,8923688,-16735368,53486517,-23760000,173,1
6817774,-5319248,30762607,-11723607,-21019276,16937672,28450000,174,0
-27985626,2141067,27155619,-18293297,13295260,-10333135,-25340000,175,1
21871745,-17405919,27220806,6045759,-21127456,-26487460,-11580000,176,1
-7517415,21438522,16019588,-16811111,-8257449,-10601585,-21740000,177,0
-28729924,-9318432,-15313401,-6436862,4359633,29612046,-1985940,178,1
8680647,-21817275,6288326,19391760,20013207,5517533,-12100000,179,0
27156264,-17840370,7944064,23302791,-18306134,21250480,23640000,180,0
-13237881,-24691340,38671905,6636103,7129028,2352240,-390000,181,0
-23211482,1809101,-7304150,-19676390,-677203,28742883,-13340000,182,1
-22148198,-6923378,23505174,-11719391,-652322,-3976144,-27650000,183,0
-48868517,-1501643,-2412987,10873933,6999213,33957860,17550000,184,1
700703,-9708325,-48949648,-25632544,43845150,21085449,24010000,185,1
-13301678,26139513,-8099425,-10081185,-32215854,2505169,18600000,186,1
-25199822,-5954216,-18790015,-15104383,-12940431,34794016,-20630000,187,1
-24242867,-10432411,31349286,-6187020,18639327,-9698316,-41380000,188,0
-24583118,-7747722,13835839,-9132628,10396049,23406883,-9620000,189,1
-637970,-8850561,14357332,2175840,-5208842,15749449,7277000,190,0
35056462,-2771579,-47841477,-14025951,21949620,13328996,-4343000,191,0
-14226735,14485066,-5150821,-11953420,-19429037,11744699,6628000,192,1
-18713792,-670615,-5315961,-3244785,11586024,6276675,633000,193,1
-27273226,-315256,14900553,-898166,3142614,-3278614,6519000,194,1
17799368,-6756281,7637687,4569898,-3135041,-46599227,39730000,195,1
-4708220,4209725,2803042,-12300247,-19288404,18235915,-6910000,196,0
-13833320,11986412,14509434,3273248,7388659,-9748925,-6014000,197,1
-14928502,-13339896,-4764048,-10847578,19201861,-6652065,48140000,198,1
-38320743,-13339896,1692676,7374034,-12087977,11865722,25220000,199,1
-8729558,-8973099,-15465503,-10945618,12840906,7519908,14430000,200,1
-42712105,9637030,28111688,1759437,16302650,-4384321,35650000,201,1
15704699,-26028115,24754582,10157086,22295794,-43881718,26780000,202,0
-26241840,11564214,-31186319,-10198199,-8098641,37082445,-3541000,203,1
6490283,-714060,23385665,6151178,6101323,3713195,8980000,204,0
5022101,-14910606,-14487705,13003390,-23615584,1946264,-19080000,205,1
-42052869,-2129927,51062,-4480292,28418754,19776203,15990000,206,1
51718117,3898925,-11021954,25052741,40567312,-31053316,719000,207,0
14013015,-29425750,35064918,-7424635,-18028113,21580541,-6998000,208,0
-6256361,-6477786,-32457457,-16206008,-10220799,39128828,-23500000,209,1
-3092028,-1359054,3086364,28921605,11694203,3559166,7419000,210,0
3302984,-7190733,-16541080,-11899656,-17728456,1951765,-30320000,211,1
28953214,-36633193,-9153274,-34856675,9682065,12096765,19450000,212,0
-2329654,6875365,-2863861,14278955,25692630,-11373930,-32430000,213,0
-7985260,-10955981,39627974,14426541,11888926,-29502025,-16810000,214,1
31739017,-2702512,-21049815,28995398,-17549960,-7722676,14210000,215,0
-912297,-2864039,-5902639,8196299,-5769212,13538035,-5459000,216,0
20627703,17245506,2338349,-15803309,11553570,-17155513,24880000,217,0
5018379,-9518949,-1568822,25316288,-6090505,-35542156,832000,218,0
1083486,-20458221,28274655,-869703,-3724620,13813087,-18500000,219,0
7216506,2204564,1572081,14753339,34390262,-47996489,15650000,220,0
22679840,26373448,-13955348,-28215300,-16330777,8026003,6410000,221,0
9777956,-2459665,-8251527,18622204,-1419315,-24760137,17170000,222,0
-1469458,-10788884,25308668,-41213420,29706090,-34353934,9850000,223,0
10609444,-1195299,12680951,-11941824,-512770,-23835964,23720000,224,0
-17320890,-21683597,-7054268,-27013528,5365703,32923666,-46310000,225,1
10188384,-8917400,-13803246,8544181,-5189370,-8065940,13120000,226,1
-7230328,-29091557,-41246773,-15724245,-46506366,15507404,-66580000,227,1
-15002932,-4706560,10463523,35931945,24448566,-7394814,9370000,228,0
-9261200,10332153,313981,9334821,-38068365,-29171963,-4422000,229,1
-9707779,19878952,-31479659,12560631,-5170980,8323058,6173000,230,1
-23891984,-17183123,37694108,25463874,35742506,-17123607,-8272000,231,0
3442806,7638820,-3311475,7974920,17860435,-35179088,12160000,232,0
17767470,3856594,-17312454,-8833028,32962293,-19952236,-6833000,233,1
-12036371,776443,-13857568,10958268,-18477058,15034315,3337000,234,1
-49070541,5445128,40312433,-16257663,11088398,-8498101,-20520000,235,0
-20946688,676185,-2116389,4380144,4337997,23846966,4785000,236,1
5285583,-6332969,-5480013,11632947,-20132204,-451084,-4489000,237,1
36523794,5687975,-13021008,25780130,-20802917,-26993555,9260000,238,1
-5639656,7497289,-17366776,11843785,-21906348,-10167004,-8322000,239,1
-20266186,-16124843,-8664375,7437285,8427182,21646554,24650000,240,1
-19606950,-11011680,35521223,5276203,7788923,-31911476,35610000,241,1
3684384,-1333432,-33815509,25727420,-21852258,-4241294,-10134000,242,1
-44657914,8689034,20028559,-14075497,-14911462,7618926,-545000,243,1
-25348682,16275230,38997838,-5805404,28040126,-58833519,72080000,244,1
30643835,-27119814,-27601061,14447625,-21538538,4461335,-12190000,245,0
9819424,4721042,-3371229,-13551567,-24946192,25057193,-687000,246,0
-12121433,64928255,-1439535,30523969,-24697379,-50141891,7211000,247,0
5176064,-9218174,-19474474,-3788746,6642221,13736072,-12950000,248,1
-17714305,-4650861,8611139,17926440,23053051,-3881526,-6278000,249,0
-42839699,-13384455,803967,-20435404,8827447,19248105,-48600000,250,1
59150470,3331910,10141936,20340527,38144091,-30525217,34800000,251,0
4995094,673957,17736167,-24609983,-23680492,13494027,-29280000,252,0
-29389160,9840888,27948722,38145737,-59358090,5440518,-16420000,253,1
-5025078,25805319,-12358278,-6061572,-38154909,-9865547,-10000,254,0
16884944,12628063,-7074910,21679344,-21506084,-21877597,1432000,255,0
-43265012,-7001356,-4187147,2619653,461926,25585291,-17500000,256,1
-21956807,47706143,-40573179,-12456267,1187810,1393961,-18710000,257,0
-13216616,5383859,-20495729,-7993474,11542752,-26685497,-11821000,258,0
-9006012,15677024,8253700,1670885,11023490,-23208846,6693000,259,1
23796288,13873492,-10652564,-13104592,-47436710,31295361,-2767600,260,0
-25221088,-4739979,16551945,2209574,-4042667,-13948412,29560000,261,1
37406319,679527,-17703573,-32685051,13922701,16332558,32450000,262,0
-5476974,7789051,-9653037,-7586347,-2328022,7101830,-7282000,263,1
5856566,-5018474,-159706,26444267,-44407684,-20051255,5028000,264,1
12241584,15925441,-20072017,-5609326,5333249,-10821626,11410000,265,1
-13684460,-2751527,1471042,11063687,-4793433,-732737,23440000,266,1
8128803,-17294521,-43604353,-10916100,8351457,22163651,390000,267,1
-12536114,-7513787,6061260,-10024259,1430132,28533844,-3502000,268,1
8968797,10765491,17127759,41097459,-41519291,-58382434,19960000,269,1
8330827,-4394646,5180155,3294332,-23226138,16838653,5301000,270,0
-6975140,4055996,22636020,4738568,-5256441,-37192465,19030000,271,1
-29835739,-2285884,11247934,-9408614,33697913,-2917746,19610000,272,1
945259,-11980842,15574147,15881319,6350136,5132461,2019000,273,0
30378014,-7903679,-12792855,3357583,-23204502,2771419,12930000,274,0
32504581,-44798658,18029506,5950882,-21689989,43177586,4952000,275,0
-61213240,60349802,5573447,-22933826,13673888,-45080943,-52120000,276,0
-23604897,4619670,9348834,-11967124,21451994,-15234553,22800000,277,1
-20106694,31263815,-14161772,-25906632,-7312176,13648056,5673000,278,1
-1995783,5819425,-15595876,-3459840,9097895,-3683489,16250000,279,1
18937082,-6622604,-37813616,-1524353,4835623,9621301,-2570400,280,1
-745361,-18631295,-13249161,2988618,-17745764,10270423,-26170000,281,1
-51048249,-1705501,44256218,-20245651,6447498,-14535922,-15920000,282,0
42892863,-18152284,-26884009,30070669,-3514751,34551971,-1708300,283,0
10605191,-34349537,-14889688,4812361,-11923544,-6132548,1863000,284,0
-728349,-17016026,-26177821,-41113,-5533381,29358998,2126000,285,1
-54514553,-11936283,-4139344,-3958470,-24967828,14176155,-32740000,286,1
-41244773,-7491507,14683264,8312260,-32713480,19226100,-2435000,287,1
-16916843,-8048497,41518384,-4122923,-16713732,12866909,33550000,288,0
9170821,11779212,-28513672,-2875820,-9391062,17696814,2304000,289,1
-30271686,11749134,20745611,7374034,3732192,-31779452,38460000,290,1
-5455708,-4973915,-344402,19117671,6263592,6331685,1314000,291,0
-9909803,-4762259,29654436,14089202,11488662,-7798260,6109000,292,0
-23945148,1197527,20311034,2243308,-4143274,-20590356,20040000,293,1
9250567,-42570700,-5010670,25242495,19850938,-29909101,31530000,294,0
10252181,7547707,15813164,10779056,-10932620,-11338723,20830000,295,1
-11090048,-2996603,-4115442,7953836,10071511,-5974118,30590000,296,1
-37012904,-13239638,18192472,8523097,-8256151,18742010,16010000,297,1
16066216,4086074,-12423465,-2643899,-13903229,-37390502,25230000,298,1
-27932462,2286998,21180188,7932753,9898424,-13645855,-1452300,299,0
-24646915,-7068195,10166925,-8685336,-8393322,9280238,-20150000,300,0
10987973,14907264,-7772406,14141911,-1492877,-26652491,11360000,301,0
14275646,-35586053,17703573,17420431,-3736519,27840714,22370000,302,0
32334456,-36053924,2005463,-15761141,5160162,-6519601,-5254000,303,0
-30845859,-6399808,31968558,4643691,4770715,-15572316,42750000,304,1
-14875338,12547857,-13846704,12866345,31404508,-12528046,-38430000,305,0
-20000365,5549842,-1254840,-15007398,27780495,-20062257,35430000,306,1
-24349196,-23532802,-18561862,-5923473,10872039,35234099,25230000,307,1
21361368,4958319,-22212308,8723393,-19450673,-9677412,-3692000,308,1
-31898,-8505228,-6641420,5423789,-9894096,3336924,-16260000,309,1
21499595,28645965,16247741,-172886,29219282,-34915039,58120000,310,0
-27879297,4888139,16660589,-9765983,16291832,-5554940,-12690000,311,0
-47422451,-18731553,56609064,-27635498,3872826,-5323897,-23680000,312,0
-13344210,22017791,1648132,921358,25076007,-2532674,3979000,313,1
-18437338,18909790,27112162,15702107,-22447245,-32109513,11170000,314,1
36885310,-27097534,-44310540,16260826,16843547,5011438,-1836400,315,0
-557160,21371683,-11684684,12202208,13684706,-6397698,-21200000,316,0
-41159710,14246675,51383278,12001912,-22198433,-48161520,40920000,317,1
-16640389,-20146307,-6521911,314147,-31967041,8730135,-31550000,318,1
-19734544,-3949054,12835226,-9947303,21560174,-16394170,21200000,319,1
-3335520,-26083814,-1516673,22343482,20489197,-45212968,2713000,320,0
3205481,4242031,-21093273,9503491,-23875215,-5837693,-9768000,321,1
32100534,2556581,-46874543,-8725923,34054906,4978432,-6853000,322,1
-30973453,20758995,-19083355,-2233821,14669140,29414009,7341000,323,1
52079634,1730009,-39225991,23966929,-6952804,3592172,-14290000,324,0
1692747,-20458221,33663407,20646242,3245384,7024815,27170000,325,0
-10845493,22262866,9594370,29395989,-24773105,-5322796,-6887000,326,1
46337902,-10632927,-18790015,-4578331,12830088,6584733,25700000,327,0
36279238,-22129189,-13379534,21342005,27034056,-20689374,14900000,328,0
18777589,-9842002,-51828719,-9828180,-9437579,22658743,-7487000,329,1
-4843257,-6388668,16877877,-1694077,8340639,2101393,-13270000,330,0
32302557,13186167,-11499989,-37955983,-20619012,21877597,29020000,331,0
10322357,8420788,1610107,230866,7377841,-34012870,32560000,332,1
-16278872,-14698950,13136171,8322802,-30841975,-14465509,-19790000,333,1
-38926815,-6310690,30969031,-9795500,6436680,-99018,-11503000,334,0
19043410,5789347,4315347,-1648747,-23604766,-28962924,-8863000,335,1
-28761823,-26618524,58162676,14025951,15502122,-20678372,-21540000,336,0
-6794382,33280117,21343154,24378062,7680744,-64763629,24250000,337,0
-5312165,-23109490,10247321,19686932,-39139342,-21580541,-23410000,338,1
-13205983,-19968070,102125,2725072,2347495,-12605060,47430000,339,1
2064896,-5207851,-8566595,-9793392,3012799,24793143,-8664000,340,1
34418492,14950709,-49384224,17926440,-50195287,19875222,-28980000,341,0
15492043,-9429830,-13205703,-5822271,-8751721,-8051417,-1119500,342,0
21690986,-9452110,-19398423,1139575,18855686,-10901941,18690000,343,0
10091625,-11357014,16236876,-3913140,23810307,-37423509,19950000,344,0
10194763,-17628714,1139677,2978076,19223496,-28346809,23890000,345,0
23105154,-21349404,-34380459,5750587,-16626107,8741137,7979000,346,0
-7815134,12245969,-5702734,-3084549,37202929,18125894,-20120000,347,1
22786169,16174972,9880104,-1235506,-15893731,-17338147,24520000,348,0
17108234,-15690391,8917516,-26475893,-16454101,27323617,-42380000,349,0
-23679327,-6811980,29415419,6899650,23496587,-16954175,-12990000,350,0
44317663,-49276853,19137677,5750587,-32583665,53541527,25370000,351,0
17512282,-20402522,6976044,20372153,-10703279,17564789,13040000,352,0
-5049534,-5597743,5767921,-2111535,17773891,-13305892,19480000,353,1
11381388,-15857488,1680725,-37344555,33903454,-13398309,13280000,354,0
-48156117,153729,32142389,9977874,6717946,4274300,14150000,355,1
15842926,-25660502,7853889,23387126,-14534997,-2427054,-7555000,356,1
15045463,22764157,18051235,19592055,-22425610,-36444325,32430000,357,1
-28070688,1934981,-4264285,-15710540,-20619012,36730379,1424000,358,1
-19979100,-25003254,-3948130,-6227079,-35872321,6463710,-41730000,359,1
-21967440,-31475471,-23363936,-22427817,40091322,29711064,19690000,360,1
42584510,-6734002,-20452272,-3029731,19223496,-2062886,16400000,361,0
-13503702,2321531,5240996,11548612,19136953,-7789348,-25950000,362,0
14001319,-2230185,-16454165,28415596,-10334387,-22493712,10850000,363,0
6757167,-11212196,6499096,3146746,-18350488,-17487775,35290000,364,1
-46720684,4832440,-17714438,-9478190,14506870,14187157,-39220000,365,1
1030321,10002415,-40160331,1121654,-1672455,-7179394,-9017000,366,0
38884283,-38772033,-21745138,-6567581,-16900883,20073259,12020000,367,0
-32398253,20335683,7657243,-8452256,23128776,-13725070,-33990000,368,0
17193296,-19901231,-39421550,15301516,-14271039,1669012,-17670000,369,0
19585685,-7368969,18583591,10188712,18628509,-41285232,19610000,370,0
-22456551,-3670560,-47819748,-3207889,-22090253,38325678,-22870000,371,1
-18554300,-20959511,-5840712,-4841878,-13285524,26410446,-27170000,372,1
-6379702,29024718,-7823469,-20203483,-2057574,-23153836,-2987000,373,0
-22541613,-12671509,25069651,4822903,13608980,-2347839,-7970000,374,0
26624623,-4127291,835473,1754166,22533789,-20733383,34580000,375,0
-8899684,-383208,-1553612,13193143,-1812006,4285302,1328000,376,1
23360342,-26262050,-1613366,25969883,9270983,23615923,3887000,377,0
24274766,-7636324,-12423465,19729099,-549551,21635552,-6908000,378,0
-13716359,-25660502,-17399369,-13468286,28310574,13824089,23680000,379,1
-12663708,20970651,-15074383,-17808372,-11543834,21723568,9200000,380,1
-25614503,-7825701,4661922,414295,-12986948,-16308354,47920000,381,1
-10813594,-10009099,8897960,19381218,28764928,-7067283,-27840000,382,0
14652048,-42793496,-2680252,7331866,16724550,-24309052,-8905000,383,0
2850663,-6009915,-9316240,20572448,-22479699,-28577852,-24890000,384,0
28602330,-12103379,-31316693,-17702953,6523223,10842530,-11618000,385,0
-12812568,-3035592,-102125,-10639904,14398691,-14291676,19520000,386,1
-2741145,10401220,-13118788,4822903,10136419,9368254,-14390000,387,1
19447458,2203450,-24363463,20034813,-26341707,-6681551,-10359000,388,0
-14354329,-12047681,23918022,-1997683,-8074842,-23945984,35850000,389,1
2338160,-20168586,-21028086,-14469763,30939336,12569854,88000,390,1
-24838306,-3336366,-20061153,7226448,-24307933,-4295204,-27870000,391,1
