Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-6,-1759,1554,-218,-1871,2310,-362,912,0
-231,-202,2836,1601,-71,-105,-317,1963,0
182,-2505,2184,937,-1730,2211,-177,3759,0
557,-62,-1217,2538,-3948,-1914,-790,2160,0
1997,-1503,-417,-2601,3277,-1373,985,3040,0
-223,-1124,-1608,948,-976,-2013,33,470,0
1487,1982,1108,-4055,2261,-1903,1085,3711,0
-2561,1122,-1141,589,-1386,-3267,-212,2473,0
-160,-5267,-934,2317,-381,-3069,-622,1023,0
2082,1718,-787,2549,3083,-3949,2405,674,0
-153,-2338,3705,958,250,374,-654,2731,0
4101,-3374,-3238,1790,-690,880,-631,1188,0
-321,2873,-661,-1837,-1748,1441,-343,3548,0
1446,-400,2151,-73,3115,-4125,3755,1566,0
3018,-2505,1291,1358,714,2695,2225,910,0
-2210,1291,79,726,-9,-482,-443,3151,0
2529,-3429,1154,1832,-1368,3685,1135,852,0
-3570,1574,688,263,2823,-2541,-5165,1119,0
2050,2839,-1445,600,-1968,-1197,225,1948,0
1742,920,-1423,2865,-2618,-1390,2455,3311,0
-479,-946,-836,4087,1709,-5390,-924,2727,0
669,-150,1226,-1036,-1584,1694,228,562,0
2114,1698,-4564,88,-1591,1342,-203,601,0
-1562,2572,658,-1629,-2142,407,-811,876,0
1594,-612,-525,811,778,-2464,769,3282,0
-4388,4766,-271,-2296,319,-1903,-4725,1117,0
4643,398,-3336,948,-977,847,-1014,3137,0
3198,-4020,-1467,-148,3537,-1079,1185,2390,0
2688,-1035,-3140,600,1590,-141,1275,75,0
1625,-1848,-251,2233,177,2200,-397,2020,0
-377,-857,2282,2433,1655,-148,2845,106,0
1024,-3006,-671,-471,-1593,-712,-26,1084,0
-2805,1393,2771,737,2758,-2893,-2945,2895,0
87,2628,1619,-1386,-1990,-2728,1185,2941,0
-2061,1424,-1119,926,87,287,-1022,503,0
-477,-111,2477,642,-1735,1067,1015,2670,0
1043,-2973,-408,273,1233,-2552,-284,1339,0
-532,408,-727,558,-478,1463,-619,2663,0
-1073,-467,1966,1422,1092,-914,-1625,1078,0
-663,-1102,-97,-912,-1096,2222,-2155,3792,0
3081,-5122,-880,-2159,4900,-308,3335,3269,0
335,-2984,631,129,55,-2827,-590,3577,0
-3294,1993,-467,-2201,-808,279,-1705,1592,0
1225,-968,140,1896,670,792,-1355,2487,0
-1105,80,1858,452,-221,451,-667,2863,0
2263,3040,-1217,2327,-1139,-1892,3005,3279,0
-229,-251,1619,-1031,3007,-3927,3405,1918,0
2497,-835,-3814,1179,238,-206,-650,1253,0
187,-2126,2173,431,-1259,1848,669,2521,0
-913,-623,-1032,2117,1190,-3982,738,2113,0
-1519,-3106,4292,-994,670,869,-2485,38,0
-1020,1364,-978,2264,-2747,-2827,-143,1729,0
-231,-206,-804,1885,1449,-580,-1915,1812,0
-913,-790,2510,-545,-71,869,-2705,1300,0
2369,-1057,-157,1632,4760,-3641,3635,3398,0
-913,486,380,790,123,-554,-2745,1911,0
-448,230,1467,-2391,-2347,3113,1945,1165,0
579,503,1847,-360,432,-52,-3075,2517,0
-147,-1046,1825,863,-24,321,835,2010,0
-74,963,572,193,616,-427,-2135,426,0
4112,-5345,-1401,-1581,1309,1342,2255,573,0
-3007,790,2575,-598,2336,-1771,-2795,2469,0
2306,-1971,-803,158,-373,-814,618,1720,0
103,-2661,1095,211,2758,-4257,1585,816,0
2412,-2360,-76,779,-558,-1030,2735,1373,0
4569,3819,-2619,684,-656,451,2435,44,0
1173,-4743,-723,-707,4868,-2431,1255,419,0
-3060,2294,669,-1490,159,-1245,-1315,1997,0
1308,-2739,1032,1927,1579,-3894,1215,683,0
-2677,575,1296,-524,257,-182,-2745,3086,0
2231,-2706,1423,1306,-1744,2992,1475,2457,0
3443,-3897,1401,-2665,2931,-1037,3015,2632,0
1221,47,1076,-887,346,-2387,2355,1109,0
2720,-489,-416,212,2261,-2310,1435,2269,0
2167,-3240,-2879,863,-1676,68,-1855,1071,0
-390,3585,-49,1158,2315,-5005,1075,1412,0
1081,91,-96,452,-15,1474,-2405,167,0
-850,-412,-2510,-1501,-2109,220,-3995,1285,0
1849,-151,-956,1232,-997,-1377,1455,95,0
-850,-1781,1630,2011,-735,935,1265,1608,0
2614,-2316,-3238,1748,255,-807,-1205,2488,0
2114,1055,-1162,-951,378,-1228,227,3325,0
-3347,-1392,3933,-564,1785,-211,975,2867,0
3496,-276,-4781,-1398,2196,1331,-432,191,0
-184,-623,1782,916,367,-375,-2145,3653,0
-376,-2227,-1097,2138,2033,2651,1785,3529,0
-786,-3418,3434,389,768,1705,-560,2949,0
449,-4098,2575,958,508,1705,295,2304,0
-3931,1371,1249,-1948,-1051,495,-2555,3079,0
1902,-523,227,-342,-1155,2145,-1545,3235,0
1455,-1080,-38,1485,-1077,2002,59,2952,0
-722,897,-847,-1205,-789,-1828,65,1851,0
3857,-1603,-1554,790,1146,-707,581,1148,0
139,268,1749,13,279,-3927,1495,3309,0
-1721,187,2488,-1769,465,649,-2525,3027,0
-3793,-26,3684,1285,2769,-2420,207,1987,0
837,153,-2325,5403,-3634,-2739,-1006,3280,0
6131,-3730,-4053,884,1503,2717,4725,2002,0
-2879,-2661,5813,1400,1547,-2068,-2155,336,0
574,2527,1749,-2001,335,-2871,2405,2523,0
1095,275,1521,642,-470,385,805,3561,0
-1466,-1792,-2379,821,-710,1738,-3355,3807,0
-1094,-1080,1008,716,1395,138,-2245,2610,0
-977,3908,-2695,143,111,-707,-4685,3563,0
761,453,2314,-3139,1525,-2882,1755,2723,0
74,-801,1630,192,378,385,-1685,569,0
225,1118,-687,-886,638,84,-5435,3230,0
356,-723,2814,2190,135,407,2105,34,0
5069,-1180,-3553,737,-604,1738,1155,2465,0
522,-812,-763,2591,1417,1650,2975,3085,0
-2901,-1236,3760,-165,1828,-787,-1315,1903,0
-1625,1844,1078,2844,-467,-5830,1035,3661,0
-2146,1628,1095,-1030,248,-1449,-2025,1307,0
-298,478,-704,-448,292,-2948,-1645,3276,0
4282,-1815,-2684,3012,-350,3454,-168,283,0
-584,1673,-409,5,1968,-1646,-3835,2101,0
-403,2639,482,1295,117,-463,925,1336,0
2561,2104,-1467,1242,-430,-1562,795,3454,0
-2614,1982,377,-560,952,-1469,-4485,429,0
452,-2572,480,589,-760,-2695,12,2353,0
-1275,2071,1354,-1083,-1362,-597,-645,2029,0
2571,-4665,1521,-291,3418,-2530,3035,1901,0
863,-2182,629,1938,2001,550,-1205,179,0
-1200,656,833,1011,194,-204,336,1750,0
3793,1828,-293,-34,-1839,-264,2385,592,0
-1137,-367,718,758,1860,-443,-2725,3864,0
-397,-2360,2532,695,2380,396,-1095,2354,0
