Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-1764,-1069,-322,-314,540,-851,5185,113,1
-1423,-2060,-1966,-354,3083,363,4975,114,1
504,-1024,-572,1653,1752,-176,1595,115,1
-722,-2661,-2868,-1476,3256,2805,444,116,1
-1147,-512,-627,1211,-2390,123,2475,117,1
-2805,2483,-334,-601,1752,-2123,-2925,118,0
-235,-2160,-880,347,-3505,1166,-1855,119,1
-3687,-177,1814,1548,-1129,282,1465,120,1
-431,626,-1684,484,-1382,704,29,121,1
-3007,-189,-923,-322,-782,1837,-1785,122,1
1132,-1102,-1282,1485,-3753,81,-317,123,1
488,-1748,-2619,2085,-718,-1753,-1655,124,0
-1976,-467,4183,-674,930,-937,-1535,125,0
-1997,704,555,-8,1666,-1515,3185,126,1
-3559,760,2108,-722,2693,-1870,4245,127,1
-2210,327,-880,141,1330,1925,144,128,1
-839,-824,760,1969,-860,-1804,2955,129,1
-3241,-1291,1146,-1409,4229,-563,3575,130,1
2242,2572,-1108,2085,-3375,-995,1865,131,0
-2019,-351,2727,-1475,-1593,715,-516,132,0
5090,-2082,-1630,128,-1204,1430,1415,133,0
533,-2628,-2390,884,-432,1562,-3605,134,1
1965,638,-529,-1413,2488,-1756,2095,135,0
414,99,-1608,-820,-5,-779,1115,136,1
673,-2472,110,-1016,-3840,-313,-3235,137,1
-479,1797,-1173,1474,-72,803,2235,138,0
426,1384,696,558,-414,-279,-2535,139,0
1562,-2037,-3216,1242,-2380,2420,-1141,140,1
-2263,-2706,-956,231,-3148,1232,-3885,141,1
1732,135,-2521,-1336,2033,-1015,294,142,1
-754,614,383,1537,-1353,-429,444,143,1
-797,-779,-1097,-311,843,748,1525,144,1
-3400,-979,715,-519,3851,396,4015,145,1
1827,-2171,1031,4002,3342,-562,-609,146,0
-1232,-1703,2803,600,3180,-1085,-2585,147,0
1944,2861,-1260,-1265,-201,-503,3195,148,0
791,-857,-999,1917,2304,1144,1405,149,0
1657,-3129,255,294,1590,-2310,995,150,0
-2221,130,-2032,1400,-5052,-51,-464,151,1
597,2271,168,-2412,-1471,2255,-383,152,0
-3655,1000,1890,-838,2639,-521,2935,153,1
-1402,-1692,848,-83,-2812,-163,-2375,154,1
-3772,434,3194,-2190,72,-363,-2405,155,0
2465,-112,-3118,-699,-303,-2662,1185,156,1
-1604,-467,398,2138,-3137,1243,-95,157,1
893,-1336,-4010,-339,1222,2464,-43,158,1
402,469,-357,1516,1785,-1243,-4995,159,0
-2816,-187,-3988,-156,-4424,3685,-956,160,1
3857,1844,-155,5814,-5387,-7205,3305,161,1
1031,-690,1135,1042,454,792,2155,162,0
1838,-322,-2836,131,-900,-609,1415,163,1
-1030,296,-847,1485,-390,1507,-435,164,1
22,2806,74,2917,-1676,-4774,1465,165,1
-580,-1603,-502,1327,-2434,1947,-2255,166,1
1081,91,-96,452,-15,1474,-2405,167,0
2741,724,-1499,2738,-1093,-1565,815,168,0
-1912,-1670,2782,-1402,-1734,2277,-2225,169,0
1342,-2104,1028,1495,-1117,-2783,1205,170,0
-2401,-1525,-1064,-791,-1270,715,2065,171,1
259,784,286,716,-950,1529,-327,172,0
-441,-2093,-2803,895,-1672,5346,-2375,173,1
677,-534,3075,-1169,-2098,1694,2845,174,0
-2805,214,2716,-1825,1330,-1037,-2535,175,1
2178,-1737,2727,610,-2109,-2651,-1156,176,1
-754,2138,1608,-1676,-824,-1063,-2175,177,0
-2879,-935,-1532,-640,432,2959,-196,178,1
863,-2182,629,1938,2001,550,-1205,179,0
2709,-1781,795,2327,-1829,2123,2365,180,0
-1328,-2472,3868,663,714,231,-37,181,0
-2327,181,-730,-1959,-67,2871,-1335,182,1
-2221,-690,2347,-1168,-63,-401,-2765,183,0
-4888,-149,-241,1084,703,3388,1755,184,1
66,-968,-4901,-2559,4381,2101,2405,185,1
-1328,2616,-804,-1004,-3223,246,1865,186,1
-2518,-590,-1880,-1506,-1292,3476,-2065,187,1
-2422,-1046,3140,-615,1860,-973,-4135,188,0
-2454,-768,1380,-909,1038,2332,-960,189,1
-66,-879,1434,220,-519,1573,730,190,0
3496,-276,-4781,-1398,2196,1331,-432,191,0
-1423,1448,-515,-1191,-1947,1166,665,192,1
-1870,-66,-531,-321,1157,627,65,193,1
-2731,-31,1488,-87,315,-331,654,194,1
1774,-679,763,463,-312,-4664,3975,195,1
-473,420,280,-1226,-1925,1815,-689,196,0
-1381,1198,1456,326,735,-979,-599,197,1
-1498,-1336,-475,-1080,1925,-668,4815,198,1
-3836,-1336,169,737,-1207,1188,2525,199,1
-871,-890,-1543,-1091,1287,748,1445,200,1
-4271,964,2814,178,1633,-442,3565,201,1
1562,-2605,2477,1021,2228,-4389,2675,202,0
-2624,1157,-3118,-1016,-808,3707,-352,203,1
645,-71,2336,621,616,363,905,204,0
498,-1492,-1445,1306,-2358,190,-1905,205,1
-4208,-212,5,-445,2845,1969,1605,206,1
5164,390,-1097,2507,4056,-3113,74,207,0
1397,-2939,3510,-739,-1801,2156,-698,208,0
-628,-645,-3249,-1616,-1021,3905,-2345,209,1
-312,-134,309,2896,1168,352,744,210,0
326,-712,-1651,-1186,-1772,191,-3035,211,1
2890,-3663,-912,-3476,973,1210,1945,212,0
-235,687,-285,1432,2574,-1140,-3245,213,0
-797,-1091,3966,1443,1190,-2959,-1675,214,1
3166,-269,-2108,2896,-1753,-775,1425,215,0
-94,-286,-590,821,-575,1353,-544,216,0
2061,1724,234,-1576,1157,-1719,2485,217,0
498,-946,-156,2528,-607,-3553,85,218,0
105,-2049,2825,-84,-371,1375,-1845,219,0
718,220,157,1474,3440,-4807,1565,220,0
2263,2639,-1391,-2812,-1632,803,643,221,0
974,-244,-825,1864,-140,-2475,1715,222,0
-149,-1080,2532,-4118,2975,-3443,985,223,0
1057,-119,1269,-1190,-49,-2387,2375,224,0
-1732,-2171,-705,-2696,540,3289,-4625,225,1
1014,-890,-1380,853,-518,-810,1315,226,1
-722,-2906,-4129,-1568,-4651,1551,-6655,227,1
-1498,-467,1047,3591,2444,-743,935,228,0
-924,1033,31,937,-3808,-2926,-440,229,1
-977,1993,-3151,1253,-516,825,619,230,1
-2391,-1714,3770,2549,3580,-1716,-825,231,0
340,764,-330,800,1785,-3520,1215,232,0
1774,386,-1727,-879,3299,-2002,-681,233,1
-1200,77,-1391,1095,-1849,1496,336,234,1
-4909,544,4031,-1622,1114,-853,-2045,235,0
-2093,67,-210,442,432,2376,480,236,1
524,-634,-547,1169,-2012,-49,-447,237,1
3645,569,-1304,2580,-2077,-2706,925,238,1
-566,750,-1738,1190,-2185,-1020,-830,239,1
-2029,-1614,-869,747,843,2156,2465,240,1
-1965,-1102,3553,526,778,-3190,3565,241,1
365,-132,-3379,2570,-2185,-427,-1011,242,1
-4463,869,1999,-1404,-1489,759,-53,243,1
-2539,1626,3901,-577,2801,-5885,7205,244,1
3060,-2706,-2760,1443,-2152,440,-1215,245,0
978,472,-336,-1351,-2499,2497,-67,246,0
-1211,6492,-143,3054,-2466,-5016,723,247,0
514,-924,-1945,-376,659,1375,-1295,248,1
-1774,-467,861,1790,2304,-391,-626,249,0
-4282,-1336,80,-2043,887,1925,-4855,250,1
5908,334,1015,2032,3818,-3058,3485,251,0
496,67,1771,-2454,-2369,1342,-2925,252,0
-2943,984,2792,3813,-5939,539,-1645,253,1
-505,2583,-1238,-603,-3818,-990,1,254,0
1689,1262,-707,2169,-2152,-2189,145,255,0
-4325,-701,-418,263,47,2552,-1745,256,1
-2199,4766,-4053,-1241,120,135,-1865,257,0
-1328,538,-2053,-796,1157,-2673,-1180,258,0
-903,1567,825,169,1103,-2321,671,259,1
2369,1387,-1064,-1307,-4738,3124,-274,260,0
-2529,-467,1651,223,-403,-1398,2955,261,1
3730,69,-1771,-3265,1395,1628,3245,262,0
-550,779,-967,-755,-231,704,-726,263,1
582,-501,-15,2643,-4435,-2013,505,264,1
1219,1592,-2010,-558,530,-1085,1145,265,1
-1370,-273,147,1106,-478,-77,2345,266,1
809,-1726,-4357,-1088,833,2211,41,267,1
-1253,-746,606,-998,143,2849,-348,268,1
892,1076,1717,4108,-4154,-5841,1995,269,1
829,-434,518,337,-2325,1683,532,270,0
-701,406,2260,474,-524,-3718,1905,271,1
-2986,-228,1125,-937,3375,-295,1965,272,1
91,-1191,1554,1590,638,506,204,273,0
3028,-790,-1282,337,-2315,272,1295,274,0
3241,-4476,1803,600,-2163,4312,497,275,0
-6121,6035,557,-2285,1363,-4510,-5215,276,0
-2359,462,935,-1193,2142,-1526,2285,277,1
-2008,3129,-1412,-2591,-730,1364,569,278,1
-202,582,-1564,-343,908,-371,1625,279,1
1891,-657,-3781,-149,486,957,-255,280,1
-77,-1859,-1325,305,-1773,1023,-2615,281,1
-5100,-170,4422,-2022,649,-1457,-1585,282,0
4282,-1815,-2684,3012,-350,3454,-168,283,0
1056,-3429,-1488,484,-1191,-617,188,284,0
-76,-1703,-2619,-1,-551,2926,215,285,1
-5451,-1191,-414,-392,-2499,1408,-3275,286,1
-4123,-746,1467,832,-3267,1914,-241,287,1
-1689,-801,4151,-409,-1670,1287,3355,288,0
912,1178,-2847,-284,-937,1771,232,289,1
-3028,1174,2075,737,378,-3179,3845,290,1
-548,-501,-33,1917,627,627,133,291,0
-998,-478,2966,1411,1146,-783,613,292,0
-2401,120,2032,226,-413,-2057,2005,293,1
921,-4253,-500,2528,1990,-2992,3155,294,0
1021,755,1586,1074,-1092,-1137,2085,295,1
-1115,-298,-410,800,1006,-600,3065,296,1
-3698,-1325,1825,853,-824,1870,1605,297,1
1604,408,-1238,-261,-1389,-3740,2525,298,1
-2794,229,2119,790,995,-1368,-143,299,0
-2465,-701,1017,-865,-838,924,-2015,300,0
1094,1491,-777,1411,-148,-2673,1135,301,0
1423,-3552,1771,1748,-372,2783,2235,302,0
3230,-3608,201,-1572,519,-655,-523,303,0
-3081,-634,3194,463,476,-1560,4275,304,1
-1487,1255,-1380,1285,3137,-1256,-3845,305,0
-1997,555,-124,-1496,2780,-2013,3545,306,1
-2433,-2349,-1858,-588,1092,3520,2525,307,1
2135,496,-2216,874,-1947,-971,-367,308,1
-6,-846,-663,547,-988,330,-1625,309,1
2146,2861,1630,-14,2920,-3498,5815,310,0
-2784,488,1662,-973,1633,-558,-1265,311,0
-4739,-1870,5661,-2759,389,-535,-2365,312,0
-1338,2204,165,94,2509,-257,400,313,1
-1849,1893,2716,1569,-2239,-3212,1115,314,1
3687,-2706,-4433,1632,1687,495,-181,315,0
-58,2138,-1173,1221,1373,-643,-2115,316,0
-4112,1424,5140,1200,-2217,-4818,4095,317,1
-1668,-2015,-652,33,-3191,869,-3155,318,1
-1976,-389,1284,-991,2152,-1643,2125,319,1
-336,-2605,-151,2233,2044,-4521,273,320,0
317,424,-2108,948,-2390,-587,-975,321,1
3209,256,-4683,-869,3407,495,-683,322,1
-3103,2071,-1912,-220,1471,2937,736,323,1
5196,173,-3923,2401,-694,352,-1425,324,0
165,-2049,3368,2064,324,704,2715,325,0
-1083,2227,960,2938,-2477,-535,-687,326,1
4622,-1057,-1880,-455,1287,660,2575,327,0
3623,-2216,-1336,2138,2704,-2068,1495,328,0
1870,-979,-5183,-979,-942,2266,-747,329,1
-487,-634,1684,-166,833,205,-1325,330,0
3219,1318,-1151,-3792,-2066,2178,2905,331,0
1028,842,161,25,735,-3399,3255,332,1
-1625,-1469,1314,832,-3083,-1449,-1975,333,1
-3889,-634,3097,-976,649,-13,-1148,334,0
1902,579,432,-162,-2358,-2904,-884,335,1
-2879,-2661,5813,1400,1547,-2068,-2155,336,0
-680,3329,2140,2433,768,-6479,2425,337,0
-534,-2305,1025,1969,-3916,-2156,-2335,338,1
-1328,-1993,10,273,235,-1263,4745,339,1
202,-523,-858,-975,301,2475,-864,340,1
3432,1495,-4933,1790,-5019,1980,-2895,341,0
1540,-946,-1325,-579,-874,-808,-109,342,0
2167,-946,-1945,116,1882,-1093,1875,343,0
1005,-1135,1619,-388,2380,-3751,1995,344,0
1015,-1759,114,294,1925,-2838,2395,345,0
2306,-2138,-3434,579,-1661,869,800,346,0
-786,1224,-569,-305,3721,1804,-2015,347,1
2274,1618,988,-121,-1588,-1736,2455,348,0
1710,-1570,892,-2643,-1644,2728,-4235,349,0
-2369,-679,2945,695,2347,-1699,-1295,350,0
4431,-4922,1912,579,-3256,5346,2535,351,0
1742,-2037,698,2043,-1068,1749,1305,352,0
-507,-556,577,-208,1774,-1334,1955,353,1
1133,-1581,168,-3728,3396,-1343,1335,354,0
-4813,15,3216,1000,670,418,1415,355,1
1583,-2561,785,2338,-1452,-246,-753,356,1
1498,2271,1803,1959,-2239,-3652,3245,357,1
-2805,193,-425,-1567,-2055,3663,144,358,1
-1997,-2494,-394,-619,-3591,638,-4175,359,1
-2199,-3140,-2336,-2233,4013,2970,1975,360,1
4250,-668,-2043,-300,1925,-210,1645,361,0
-1349,232,524,1158,1914,-782,-2595,362,0
1396,-222,-1640,2844,-1032,-2255,1085,363,0
671,-1124,650,316,-1833,-1752,3535,364,1
-4675,483,-1771,-944,1449,1419,-3925,365,1
99,1000,-4020,114,-166,-721,-900,366,0
3878,-3875,-2173,-653,-1688,2002,1205,367,0
-3241,2037,766,-841,2315,-1376,-3395,368,0
1710,-1993,-3944,1527,-1425,162,-1765,369,0
1955,-734,1858,1021,1860,-4136,1965,370,0
-2252,-367,-4781,-318,-2206,3828,-2285,371,1
-1859,-2093,-583,-481,-1327,2640,-2715,372,1
-640,2906,-782,-2011,-204,-2321,-297,373,0
-2252,-1269,2510,484,1363,-238,-795,374,0
2656,-412,83,178,2250,-2079,3455,375,0
-892,-37,-154,1316,-179,429,135,376,1
2327,-2628,-160,2601,930,2354,391,377,0
2422,-768,-1238,1969,-54,2156,-689,378,0
-1370,-2561,-1738,-1343,2834,1375,2365,379,1
-1264,2093,-1510,-1777,-1153,2167,925,380,1
-2561,-779,467,44,-1297,-1634,4795,381,1
-1083,-1002,890,1938,2877,-710,-2785,382,0
1455,-4276,-267,737,1676,-2431,-889,383,0
281,-601,-934,2054,-2250,-2860,-2485,384,0
2858,-1213,-3129,-1766,649,1078,-1160,385,0
-1285,-302,-9,-1060,1438,-1432,1955,386,1
-277,1040,-1314,484,1016,935,-1435,387,1
1944,220,-2434,2001,-2628,-671,-1034,388,0
-1434,-1202,2390,-196,-806,-2398,3585,389,1
230,-2015,-2097,-1443,3094,1254,11,390,1
-2486,-332,-2010,726,-2434,-433,-2785,391,1
913,438,2760,-926,-794,-3234,1925,392,0
-4452,3129,-3336,-1938,2412,3784,-805,393,1
-2008,-1380,2238,-765,-4294,-1618,-2595,394,1
333,1378,-256,537,-1630,-886,-1715,395,1
3400,-489,-1510,188,-284,-50,1405,396,0
904,601,-2912,2970,-4511,1683,-1052,397,1
1222,-979,1225,2633,2639,180,-313,398,0
-711,3663,-2955,-389,-1389,3190,4215,399,1
-1158,652,-1684,-156,1536,-3267,-1785,400,0
1732,584,-2792,1927,540,-1588,-87,401,0
1795,2672,-771,-1969,-1275,-491,-45,402,0
-797,-83,-737,-334,1168,180,1095,403,1
-3740,-276,-103,26,1871,2673,677,404,1
1214,-356,-340,-130,-1381,-1490,53,405,0
1572,795,1380,-963,2509,-3069,3215,406,0
1248,337,-45,990,-3667,-3014,-446,407,1
2412,-2739,-151,1464,367,3058,-511,408,0
-1158,2672,-1619,-165,-1014,-572,625,409,1
-40,-523,-3010,67,-3267,1969,-1295,410,1
-1009,-1258,3390,-1304,1471,1782,-482,411,1
-354,-5066,5118,2591,530,1969,2875,412,0
-475,-1102,-1184,-323,1211,902,-3285,413,1
717,1016,-2369,811,-2737,-195,192,414,1
-3198,1031,-291,674,-266,2398,-1765,415,1
690,2995,-358,-153,-823,-2178,1085,416,0
4484,3173,2010,-32,789,-2156,4805,417,0
451,-467,1078,1316,-3007,-346,1335,418,1
1173,-4743,-723,-707,4868,-2431,1255,419,0
-223,-2104,1760,284,-230,990,-987,420,1
-2359,1797,-2238,-2833,-55,4180,-1,421,1
3517,-489,-1684,3655,318,1419,732,422,0
216,1187,-912,-322,-405,322,-2365,423,0
-3464,159,3412,-1980,324,-841,-2265,424,0
-361,1338,985,3391,-2499,150,-376,425,1
-74,963,572,193,616,-427,-2135,426,0
293,-378,960,1084,497,-4466,-917,427,0
3358,-3340,-414,3497,854,2310,1995,428,0
-2614,1982,377,-560,952,-1469,-4485,429,0
562,1220,-5227,2064,-4641,1815,1785,430,1
-701,1816,802,-31,-2563,-1620,-1945,431,1
-1806,70,-24,-546,1741,-82,-714,432,1
2592,-4008,2195,2064,605,2475,2495,433,0
1689,1095,-1869,195,128,-2255,-341,434,1
468,-2605,-2358,1969,-3991,-1356,-4125,435,1
1859,1564,-214,905,2509,-3289,3365,436,0
66,100,496,547,-745,-1247,-817,437,1
1156,-2416,425,212,-4760,-1881,-3115,438,1
-1041,864,-2249,1832,-4186,-1240,-204,439,1
-988,453,-289,1063,367,-523,-926,440,0
-535,-2182,-630,2075,-6058,-930,-1485,441,1
-1487,380,1168,-1280,3039,-1582,-4615,442,0
624,1181,-205,1622,1363,-666,-162,443,0
918,2939,1847,-1273,267,-2948,3305,444,0
-540,1125,6,1042,70,-3938,188,445,0
-1211,-1503,80,1411,-479,352,2995,446,1
-1891,-1469,1163,1379,2780,-986,-2165,447,0
-2359,-824,-4488,92,-906,3795,-2995,448,1
2784,-2483,505,1927,-2661,-2475,-2155,449,1
-2911,-1336,2760,1190,2477,-194,1855,450,0
-2146,-2405,1564,-1551,-323,2211,-3055,451,1
-490,585,243,-1161,562,726,-1925,452,0
1997,489,-1825,37,454,-763,2405,453,0
-1030,-2138,3586,-318,-431,616,-175,454,0
667,-3853,4162,-1609,-1904,3278,965,455,0
242,3084,-2358,758,-1914,1760,925,456,0
-892,-1770,-672,663,-6079,484,-1032,457,1
-2454,2182,108,758,2390,-2574,-2525,458,0
-211,-1102,-2238,-215,3191,1199,1805,459,1
-82,580,-149,1358,-2077,-1200,300,460,1
279,2271,-3,684,1525,-3784,1755,461,0
-3666,1579,1803,-1906,1514,-1125,-1485,462,0
536,-801,408,1053,-751,2156,2285,463,0
-1402,1001,-146,-788,-1049,-1457,-1955,464,1
1307,-2082,132,3665,-1614,-3399,-264,465,0
-669,-2483,-264,916,1893,-3542,1215,466,0
-446,-734,2108,-347,-2325,1001,-1585,467,0
328,1210,1934,790,-3732,-2123,2375,468,1
-2964,-1236,1945,-668,1990,125,1495,469,1
-223,-1124,-1608,948,-976,-2013,33,470,0
1061,51,-1945,516,-3234,539,211,471,1
856,2539,-1412,579,-4262,-1125,-1985,472,0
870,-1336,-268,779,-5333,-1164,-996,473,1
2231,2750,-1271,-653,-552,-770,2115,474,0
-354,-4432,-42,-435,-3148,1815,-4425,475,1
2933,-1414,-804,222,-244,2750,-1235,476,0
-2316,-195,-719,175,714,2453,210,477,1
3113,500,-1456,-1619,1265,-423,255,478,0
2093,-824,-367,60,-1589,2629,790,479,0
2274,-1091,-329,1801,1265,891,-1325,480,0
2561,-35,366,400,-2325,2585,2275,481,0
-66,2049,-2825,1021,233,1133,1195,482,0
904,-2616,-1054,2032,-761,-2365,550,483,0
-5111,4420,-271,737,3277,-3883,-2505,484,0
470,468,-2619,-713,-2780,704,-1205,485,1
-1434,-757,-470,191,2444,2453,-633,486,1
-4463,975,4379,716,2217,-3553,-1995,487,0
-2539,1684,1532,926,-156,-1492,2085,488,1
1214,2472,-2684,695,-452,202,1755,489,1
-1455,-579,-2119,-1030,-3407,1617,-2275,490,1
170,1731,-2923,2443,-1405,-2068,-502,491,0
1446,-3719,1847,3465,2823,484,558,492,0
591,891,-1369,-42,-220,-2145,-1175,493,0
-1764,1445,-2271,-241,995,1969,-351,494,1
-2412,2394,440,410,908,-1798,-3055,495,0
-3103,-1202,4010,305,2304,-2068,-2115,496,0
-2646,-198,2390,-1180,2163,-809,-3315,497,0
-1594,2516,-468,-1147,-1750,880,-1235,498,0
621,154,-177,1506,573,-3432,585,499,0
2167,3763,665,-709,1482,-2618,3405,500,0
-409,1093,3173,-2749,-2271,770,-2245,501,0
-3134,874,4129,1864,-3039,-4708,5115,502,1
-2061,1424,-1119,926,87,287,-1022,503,0
974,-1592,2097,747,205,396,643,504,0
96,-188,-3673,2601,833,-2497,-1565,505,0
-1806,-590,-606,3191,335,64,-168,506,0
334,-1559,-2532,-312,-1051,-275,73,507,0
-1806,-1659,-1097,842,-1473,3784,-1855,508,1
2656,454,-815,2791,670,-2420,3575,509,0
620,-1002,-1097,2032,-3808,-1181,-682,510,1
3400,-412,-1597,958,-808,0,3345,511,0
4101,-2182,737,3023,-4316,-3289,-460,512,1
-191,869,-607,-1131,-1258,-919,-1545,513,1
1314,1723,-797,421,-486,-1925,-723,514,1
3241,-2138,-1412,1611,1579,-1489,805,515,0
-2327,-746,-608,747,-1358,1595,2205,516,1
1976,128,-1673,716,-2023,-1158,-819,517,1
761,-579,-3064,3012,-2282,-1659,-2585,518,0
-562,952,-2043,26,540,869,-922,519,1
3591,-768,-1521,747,-2412,352,153,520,0
689,905,-2705,-934,-1613,638,-1072,521,1
2337,1696,-2466,-2443,1038,858,2715,522,0
1088,-1547,-2814,1580,-2812,814,-1625,523,1
-1806,453,-923,179,-2347,-1107,-1835,524,1
2135,866,1803,2654,-2693,-3487,2615,525,1
1827,-6547,607,1264,3115,-3080,1675,526,0
1679,190,2173,547,-1358,-2222,815,527,1
460,1190,-473,1706,76,352,485,528,0
161,171,-2684,-56,2347,2618,-662,529,1
2348,-1247,3640,94,-2098,-2365,294,530,1
-1062,574,-2705,874,-2596,2035,1075,531,1
-2476,-1904,-2216,-3012,5593,2816,1625,532,1
825,-612,539,2675,1698,-220,-628,533,0
987,-1347,-4390,726,-67,3718,101,534,1
-1275,-151,102,13,-369,1067,-2945,535,0
