Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-2646,898,3086,821,130,-674,-35,2080,0
1955,-2060,-978,-1112,203,-132,2145,2876,0
2444,678,-1717,979,-3137,-271,-361,1112,0
-246,1528,-1032,1242,1060,-283,-1765,1633,0
-2529,3162,-669,-908,1135,-1610,-5295,3518,0
1583,371,-804,1759,-2271,-1467,1615,578,0
-1137,612,1999,326,-566,147,-710,1596,0
1150,-2795,937,-2844,1806,-1746,1185,2911,0
-1030,-2138,3586,-318,-431,616,-175,454,0
1269,-1280,144,537,2077,-3179,725,1841,0
132,-2505,1499,779,1146,1397,-1875,835,0
2571,-5824,-750,-76,584,-982,-1545,561,0
448,-701,685,-3360,4067,-3531,-1515,2679,0
4261,-2360,-988,-369,2012,-382,1915,1726,0
-1083,3196,-312,-1927,-2639,473,-3115,708,0
1551,1514,-1271,-24,1276,-2068,1215,1349,0
2199,-1659,-2423,242,-1860,262,-1265,957,0
1668,-1380,2923,-512,-195,682,-1675,1986,0
3283,-1581,-379,2370,-997,3608,3125,3607,0
-4782,1634,2890,821,2304,-2860,-1149,3275,0
-1604,-968,2640,1643,1568,-825,342,1254,0
2189,1612,-2792,-2264,62,327,-1061,3338,0
-2518,-1948,4759,-170,-113,-251,-1139,1969,0
1110,940,-669,150,2628,-3300,-185,1759,0
-660,-52,2184,-845,-745,363,-1126,3472,0
2539,2572,-4118,-396,-2434,1397,-754,3038,0
1647,-4276,-2673,-365,389,-117,-1475,1739,0
690,2995,-358,-153,-823,-2178,1085,416,0
2699,330,-923,-2190,320,127,1885,1562,0
-2752,549,3749,-422,1406,-2805,-4685,1871,0
1923,-601,-84,-1237,-1968,2629,-1945,110,0
-3315,780,2043,-3065,-306,234,-2375,2235,0
-2252,-1547,1456,516,-2488,-3872,432,3980,0
784,224,-1043,747,-1473,-1892,58,2584,0
-2135,2661,-836,-689,476,-1183,-5055,3714,0
2327,-2349,695,-3297,3440,-1405,2565,2721,0
1270,-124,-262,-1413,23,-867,2645,1105,0
4410,1915,-4259,-2011,268,1804,-2355,2896,0
2635,868,1041,-736,346,-1903,2165,2902,0
1997,-2594,-1575,3096,2996,-3311,855,1054,0
-2709,554,1391,-1587,-746,341,-3175,1649,0
3166,-1915,-912,-2275,6220,-1588,2125,2784,0
-218,-4176,-2,-2464,4738,-2662,1315,2014,0
-1179,1183,-1467,684,1016,517,-1245,1889,0
5164,390,-1097,2507,4056,-3113,74,207,0
-3113,4276,-1238,-1308,1622,-2123,-3775,3349,0
2656,454,-815,2791,670,-2420,3575,509,0
-967,549,717,1495,497,-568,463,1998,0
3219,1318,-1151,-3792,-2066,2178,2905,331,0
1296,-2271,1380,3792,1406,946,145,1080,0
844,1853,-1206,1832,-1347,77,484,3371,0
1181,-1514,-3357,800,508,-676,-958,3913,0
2996,2282,40,2064,-1067,-2277,2155,1114,0
-223,1203,-1043,1716,724,-3267,1915,2273,0
-2189,1365,898,-2032,573,-986,-4315,2097,0
791,566,-557,716,-3299,-1403,-74,805,0
1348,-1425,-762,1253,-100,2607,995,2135,0
1077,-3441,-2423,-2391,1125,280,-233,1561,0
2444,-338,144,-4413,7205,-2233,1865,3874,0
2741,724,-1499,2738,-1093,-1565,815,168,0
419,-846,-2782,4192,-2077,-2101,18,2630,0
534,-879,334,2159,1395,337,21,3379,0
732,-2605,-1445,1906,-360,-1969,560,603,0
-94,-286,-590,821,-575,1353,-544,216,0
800,1180,-2151,2233,3775,-3905,-2,1120,0
2189,-2995,-3434,-673,2444,-143,-605,3877,0
-3730,379,2836,-2032,-2250,814,-1015,3417,0
-280,66,688,368,962,462,-1845,864,0
475,566,-1195,3907,-1979,-3443,-193,741,0
149,-3218,1193,1864,1839,880,-3365,1983,0
-711,-1792,2053,2169,3137,-305,-1405,2795,0
-655,2594,-1021,-1684,-255,23,-1855,1028,0
1647,-734,-3325,7141,-1380,-3333,-1755,3229,0
327,518,19,2180,1309,-519,-442,2166,0
1125,-590,-120,1527,305,1276,-2325,758,0
-2476,1144,-44,-1397,1254,-66,-871,2264,0
-2306,2962,-869,705,30,-624,-1021,3304,0
-595,747,511,1221,421,-583,-1895,3767,0
-417,2494,-545,-623,-205,-352,449,1431,0
-6121,6035,557,-2285,1363,-4510,-5215,276,0
279,2271,-3,684,1525,-3784,1755,461,0
-2964,1560,857,84,1547,-2167,-2405,3111,0
-5568,373,5096,-2981,1135,-1298,-1985,2507,0
-2221,-690,2347,-1168,-63,-401,-2765,183,0
658,-1536,-1282,2264,-355,-2871,-1705,2490,0
167,2037,-364,1832,-619,-3300,2395,3589,0
-1849,1153,-978,3739,930,-5852,-1575,19,0
-733,3908,1200,-3897,811,-2728,2095,1661,0
383,1779,2988,-567,-485,-3762,3155,2376,0
179,1402,-2032,2475,-5517,-1367,-2445,98,0
460,1190,-473,1706,76,352,485,528,0
-1190,124,1247,-1096,1060,-719,-4315,3691,0
-690,1253,-1401,2622,692,-3707,1975,3912,0
-2114,497,1348,-220,335,48,-300,3974,0
-945,2,1250,874,9,1034,366,3302,0
2199,-1893,-2086,-877,2120,-704,1385,3565,0
105,-2049,2825,-84,-371,1375,-1845,219,0
848,-3285,3194,-1420,-688,2189,-1695,1370,0
-1976,-467,4183,-674,930,-937,-1535,125,0
-1902,741,328,990,1503,-1604,-3325,740,0
1795,2672,-2608,1527,-4392,-631,-2665,2588,0
-1721,1748,344,124,-59,-481,-2305,3113,0
4048,4955,972,-954,1568,-1892,4075,2936,0
2306,-2138,-3434,579,-1661,869,800,346,0
-1987,-1826,2597,937,3570,-865,-1235,2825,0
1923,-1425,1366,379,984,1232,-748,2933,0
2221,-1380,164,547,1914,-2200,3445,1216,0
3591,-768,-1521,747,-2412,352,153,520,0
3581,-2126,-2575,2475,2953,-1754,458,3746,0
-1200,2037,190,1811,-2866,-3575,935,3317,0
1572,-1770,-1543,-60,2563,-1578,1585,3603,0
-3198,3040,1145,-4539,-2996,495,-4305,2812,0
-1253,-2216,2303,1622,3137,-822,-729,2840,0
825,-612,539,2675,1698,-220,-628,533,0
1976,-118,-1249,368,-1062,1727,-390,2332,0
1838,-690,-135,-1404,2520,-2189,307,4,0
-2911,-1046,3368,-89,-159,572,1335,3082,0
-1594,1937,-244,-888,-2682,1727,-346,2146,0
-3485,795,2423,-1070,2434,-1504,-2745,3288,0
3432,-4131,-2466,653,692,550,1375,605,0
-1509,-679,3694,895,1114,-831,-1225,3354,0
3506,-2104,-880,1032,1071,-828,3855,2559,0
14,-3719,2684,358,876,1991,540,3717,0
-2858,1689,-891,779,1146,-821,-1695,36,0
-2412,2394,440,410,908,-1798,-3055,495,0
-538,1865,-1499,1980,1222,-42,-244,3961,0
722,-1759,-104,1137,1904,-2816,3135,3771,0
1149,102,-3216,326,-243,-333,439,825,0
-3464,-1314,4477,-1696,833,-801,-1385,945,0
2646,266,-679,284,1027,1199,-2115,559,0
98,-1781,1445,431,-3916,-2156,-227,1243,0
2369,-356,-1271,800,-811,1914,-1375,2491,0
1,3541,-934,-1172,-1526,-1620,278,3916,0
-882,-1124,404,1580,1568,48,-2125,3480,0
-477,-902,2977,-1158,2985,-4532,3975,596,0
-1370,-3240,2227,2169,1687,968,-104,2241,0
238,-1091,570,1980,1849,-4664,351,3584,0
3474,-75,-1467,60,-1362,36,624,1693,0
-235,-2026,3314,6,-468,990,-642,600,0
-526,685,-880,2475,476,-5,1155,3694,0
4218,-1091,-378,1316,3634,-2002,3935,1098,0
-98,-534,2803,695,746,-1265,-2455,687,0
-903,-1714,3792,-1810,-1252,1782,985,3032,0
363,-757,932,495,-2293,2134,1805,3952,0
334,-1559,-2532,-312,-1051,-275,73,507,0
-775,-1403,2640,-618,-480,957,-879,3970,0
1142,-329,-61,-579,-1614,-1514,772,2202,0
963,-5924,4194,3349,1806,2574,2155,1386,0
1944,174,-2216,2801,-811,-1558,1805,3260,0
921,-4253,-500,2528,1990,-2992,3155,294,0
1005,-1135,1619,-388,2380,-3751,1995,344,0
3134,1799,-1271,2791,2499,-3256,1625,1099,0
-2805,-489,1357,2022,1092,-1112,429,3098,0
-276,-534,-76,158,1503,-352,-4755,91,0
3931,-1069,-1880,1664,-136,-282,2225,1575,0
-461,-412,641,1801,865,-4532,1435,1495,0
-1190,487,1412,-163,-371,-184,-1375,3902,0
-2996,-1547,2825,326,1254,96,1075,3704,0
2667,-4543,3357,193,-1121,2673,-1665,1279,0
2040,2884,-729,-1361,-1392,-634,361,2759,0
-52,347,311,610,605,583,-1805,2422,0
500,-679,736,-976,-1807,2453,689,2799,0
