Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
1333,174,890,1327,-2520,-951,1585,2619,1
944,1307,-4455,-607,-471,2508,-418,1332,1
-1997,704,555,-8,1666,-1515,3185,126,1
-4675,-400,-227,1264,-2109,3267,615,1360,1
-2847,-1481,-978,937,-1786,2497,682,1902,1
-1498,161,3097,-46,649,-3729,2195,3273,1
350,-924,-847,1432,-1400,-2189,-2925,1230,1
2167,-2516,-596,-1187,-3721,1485,-2135,2726,1
628,-2661,1934,2296,-4868,-2200,-905,3016,1
-690,133,-16,2317,-1947,-3223,-1315,973,1
291,-2739,-3814,-452,1352,3564,536,727,1
1519,318,-5672,1295,-255,4994,-3685,1648,1
-988,725,1247,316,789,781,1385,1611,1
-40,427,-1901,-281,-1637,-151,489,2611,1
4357,-2171,1923,979,-2574,-2640,-705,2022,1
-39,269,-3825,-1429,2423,2365,-467,980,1
-1870,-66,-531,-321,1157,627,65,193,1
-2497,1046,1771,-444,1092,-147,-146,3328,1
1679,190,2173,547,-1358,-2222,815,527,1
86,-110,1380,463,1049,-1718,-127,2009,1
-3081,-634,3194,463,476,-1560,4275,304,1
411,-2928,-3086,600,-4035,2222,-3125,3722,1
-122,-1336,-2010,1032,-2499,2706,-3195,1089,1
-1774,299,-2651,1011,-1746,3399,1035,3753,1
-1838,2917,-1228,1632,-1418,-852,2135,3523,1
1753,-534,-5422,-545,3732,3432,-1505,1091,1
3432,1937,-3890,-2264,3959,-2684,527,2289,1
1072,-2683,-1347,1527,-4576,-137,-2245,795,1
531,1832,-934,-1097,5138,-2992,3245,2439,1
-1615,-1336,-2369,-1088,1319,3674,-2745,2248,1
218,-1425,-1771,926,-258,2013,675,2340,1
1838,-322,-2836,131,-900,-609,1415,163,1
3209,-2494,-3814,185,908,1969,-1185,2647,1
-572,-1492,-615,21,2152,-993,5045,3344,1
420,-104,-4955,368,-4024,2233,-1186,2102,1
-871,-890,-1543,-1091,1287,748,1445,200,1
-5961,-167,6303,1295,778,-1856,5225,1110,1
-216,-2951,1347,1653,-2023,374,-1515,3407,1
-1030,-191,-1814,-162,3180,869,3265,2678,1
1849,-1325,-2564,-80,-3710,-446,-3035,879,1
-839,-2616,-1401,-82,2823,2123,2645,810,1
-281,-2216,-1825,0,1860,1551,1905,2561,1
2550,518,368,1084,-2228,-1459,1575,2778,1
-1668,1465,-3988,-655,-2120,2739,-422,1269,1
2922,1104,-2477,1990,-1126,-2057,-253,2761,1
734,836,-114,121,-1433,-1556,-309,3972,1
-1710,-1581,1166,747,-215,638,-1675,2882,1
3134,-267,-2347,-1239,2423,-2189,2115,3854,1
1519,1033,-1717,1811,411,550,1505,1125,1
-722,-412,1977,-275,1233,-2651,2975,2408,1
-2061,1550,1456,60,84,-201,-1525,3777,1
-2529,-467,1651,223,-403,-1398,2955,261,1
-1211,-1503,80,1411,-479,352,2995,446,1
-1020,2093,993,4129,-4489,227,-2545,2464,1
377,501,-1293,-576,-1274,671,-561,1289,1
-2327,181,-730,-1959,-67,2871,-1335,182,1
-1732,1775,-1032,-424,-1204,660,195,2560,1
-2082,2271,-2662,-93,-1227,858,-48,1621,1
948,-835,-525,1063,-5311,-2772,-1625,24,1
-1232,-2371,-1380,11,1698,3344,875,3646,1
-4750,-1069,2390,-2212,-136,935,-3615,1124,1
-722,-2661,-2868,-1476,3256,2805,444,116,1
933,668,-4596,568,-2769,2750,783,537,1
-307,1148,-1162,948,259,539,747,3893,1
458,-136,-1445,-1896,1049,-1881,2145,2616,1
-504,13,-1630,1148,-2282,1771,-968,3977,1
1035,935,-606,-437,378,-1980,-1435,874,1
-515,-320,-755,-75,-914,1221,-2485,3201,1
498,-1492,-1445,1306,-2358,190,-1905,205,1
-956,-757,-1793,663,-603,1364,1505,2599,1
533,-2628,-2390,884,-432,1562,-3605,134,1
490,319,-2108,-508,-324,-814,-12,2953,1
635,1442,-284,811,-1882,-845,-3275,3315,1
-2996,3129,13,-3581,3818,4290,1335,1065,1
-882,-170,-1630,-476,2574,-268,1745,2943,1
-1976,-389,1284,-991,2152,-1643,2125,319,1
409,1114,-518,1306,714,-1236,1605,1665,1
1636,-768,-815,28,-1085,270,-1425,725,1
1689,-612,-1717,442,757,-1324,825,2710,1
-2476,-1904,-2216,-3012,5593,2816,1625,532,1
-278,-1057,-1934,1274,-1266,-765,-3215,696,1
-743,-2639,-703,-101,2672,2112,2485,862,1
2720,-679,-1271,1948,-5311,-3839,-1415,1257,1
-2104,642,1532,895,-2271,-364,-2815,3159,1
-2507,-1258,-4162,-639,-2466,2959,-4045,3233,1
-1870,-1570,597,-839,-4143,-651,-3145,541,1
-1466,70,-14,252,627,-1092,-2475,1709,1
-380,263,-4162,-191,-331,1023,1995,9,1
-3453,283,1597,-278,508,-2024,-2985,2758,1
1116,128,883,1464,-3115,-1042,-2935,3571,1
-775,-1392,2988,-349,-1914,-767,-847,620,1
-3219,-339,302,162,2001,2497,1375,844,1
1466,374,-2336,294,-1271,218,-2775,2591,1
3347,-3418,253,3823,-5506,-3674,-1685,3904,1
-232,-489,2803,-492,4814,-4444,5365,33,1
-1806,-1659,-1097,842,-1473,3784,-1855,508,1
436,-1057,625,-1454,3202,-2772,3205,1214,1
-110,44,-815,-392,1849,682,-1715,3324,1
181,-1859,-5444,-567,2087,4895,-1295,2968,1
-2157,144,-4683,242,-3191,1441,-2705,3954,1
-1944,1430,-2216,-2096,84,2530,-1134,566,1
159,2193,968,-649,316,-1653,583,3114,1
-765,-2516,366,811,-2618,913,-2045,1321,1
1753,-2216,-5129,-1028,-229,4213,-3955,3097,1
-701,-1046,-1760,1643,-2845,4400,-5125,3470,1
3230,-1124,-4759,547,-259,1320,-566,606,1
-1859,128,362,579,-352,-801,2995,2984,1
2029,-1848,-2162,-96,2531,792,107,3427,1
-3474,-2561,-1434,-820,3970,5335,1085,1374,1
-249,1337,-654,-1575,-4500,-269,326,614,1
-903,-116,1543,1000,-1013,-728,211,3343,1
103,1638,248,916,-711,-347,2065,1076,1
2539,524,511,115,-3332,-326,2375,680,1
-3209,-812,-1141,337,-869,2541,727,2690,1
-2348,298,743,305,-596,704,-266,3948,1
2135,866,1803,2654,-2693,-3487,2615,525,1
-492,1272,-634,747,-3148,-1255,531,3984,1
114,-1169,787,-1686,1514,-3014,4425,1610,1
-2231,-734,792,113,1536,-1596,5985,2418,1
-1253,1488,-2934,-990,1287,2299,-947,845,1
892,1076,1717,4108,-4154,-5841,1995,269,1
-4112,1424,5140,1200,-2217,-4818,4095,317,1
-1232,2605,-4151,85,-1812,902,228,3656,1
-2709,-1469,-767,273,1947,2266,2355,1191,1
2146,-2616,555,195,-2434,1529,-670,109,1
-3634,1349,-134,-1503,-695,36,-1835,1271,1
-170,1306,-1173,-878,236,-1436,-657,1014,1
1625,-567,-693,-31,-2780,-1670,-1945,2829,1
-3294,936,2260,-1938,595,396,-1014,3703,1
-701,677,-1293,-1173,1049,2563,-520,1128,1
-455,-634,-1825,800,-406,2277,1235,2406,1
2178,-1147,-1108,1042,-715,-1789,2625,1145,1
-3464,-1392,1706,128,1579,-464,4805,1366,1
-397,-746,-1717,220,-3126,-696,-3025,3102,1
-1466,-5645,1880,442,-4305,154,-5585,1772,1
1030,-1648,-265,1527,-1968,-1265,-1795,800,1
-1466,2126,528,-116,-859,-835,1095,1706,1
2497,2405,-1108,-721,2282,-3718,-666,769,1
-1572,179,-255,410,1341,913,-85,3963,1
-998,-913,673,537,2423,-151,3145,3634,1
