long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
20,11,-4,20,20,20,20,4943,0
20,14,-6,20,20,20,20,3875,0
20,-5,-2,20,20,20,20,1874,0
20,17,12,20,20,20,20,3332,0
-20,-7,-14,20,20,20,20,3871,0
20,18,16,20,20,20,20,4336,0
20,-7,14,20,20,20,-20,1404,0
20,11,10,-20,20,-20,20,4611,0
20,-4,-20,20,20,20,20,4010,0
20,-14,-18,20,20,20,20,4302,0
20,-7,0,-20,20,20,20,475,0
20,-2,0,20,20,20,20,1949,0
20,15,4,-20,20,20,20,2754,0
-20,12,-16,20,20,20,20,2866,0
20,0,10,20,20,20,20,3036,0
-20,2,-6,20,20,20,20,876,0
20,-7,6,20,20,20,20,418,0
20,18,-20,20,20,20,20,3939,0
20,9,-14,20,20,20,20,4379,0
20,11,18,20,20,20,20,2109,0
20,13,-14,20,20,20,20,1869,0
20,5,18,20,20,-20,20,967,0
20,-9,18,-20,20,20,20,397,0
20,-16,2,20,20,-20,-20,1403,0
20,0,-2,20,20,20,20,57,0
-20,18,-8,20,20,20,20,504,0
20,-12,-6,20,20,20,20,252,0
-20,3,-8,20,20,-20,-20,1643,0
20,-1,-6,20,20,20,20,1864,0
20,17,-18,20,20,20,20,3419,0
20,-14,2,20,-20,20,20,2986,0
20,15,2,20,20,20,20,471,0
20,-4,18,20,20,20,20,3970,0
-20,8,-18,20,20,20,20,2264,0
20,14,20,20,20,20,20,2855,0
20,7,8,20,20,20,20,2139,0
20,14,-4,20,20,-20,20,317,0
20,-11,2,20,20,20,20,3212,0
-20,0,16,20,20,20,20,2462,0
20,14,2,20,20,-20,20,3621,0
20,0,-16,20,20,20,20,1489,0
20,8,-10,20,-20,20,20,4065,0
20,-2,-6,20,20,20,20,2758,0
20,-15,-8,-20,20,20,20,1981,0
-20,0,8,20,20,20,20,4965,0
-20,14,-2,20,20,20,20,880,0
20,-16,-4,20,20,20,20,3443,0
20,11,0,-20,-20,20,20,1313,0
20,-8,-14,20,20,20,20,4615,0
20,10,0,20,20,20,20,1510,0
20,-2,4,20,20,20,-20,1803,0
20,-18,2,20,20,20,-20,3372,0
20,-7,8,20,20,20,20,1253,0
20,-3,14,20,20,20,20,1961,0
20,16,-8,20,-20,20,20,2649,0
20,17,-18,20,20,20,20,1950,0
20,16,-14,20,20,20,20,235,0
20,13,14,20,-20,20,20,2525,0
20,-1,-16,20,20,-20,20,1603,0
20,18,-12,-20,20,-20,20,1808,0
20,-8,2,20,-20,20,20,3969,0
20,-1,20,20,20,-20,-20,2321,0
20,-16,12,20,20,-20,-20,4365,0
20,-8,16,20,20,20,20,2263,0
20,0,-2,20,20,20,20,2372,0
20,-1,4,20,20,20,20,2382,0
20,6,16,20,-20,20,20,388,0
20,-7,10,20,20,20,20,357,0
20,10,18,20,20,20,20,2721,0
20,-14,4,20,20,20,20,1474,0
20,14,4,20,20,20,-20,2295,0
20,7,18,20,20,20,-20,4018,0
20,-18,2,20,20,20,20,2956,0
20,12,-10,20,20,20,20,4035,0
20,18,4,20,20,20,20,29,0
20,10,8,20,-20,20,20,1376,0
-20,0,20,20,20,20,20,1124,0
20,19,18,20,20,20,20,2741,0
20,-6,20,20,20,20,20,4271,0
20,0,12,20,20,20,20,2572,0
20,-16,6,-20,20,20,-20,1956,0
20,9,8,20,20,-20,20,1164,0
20,-11,16,20,20,20,20,2753,0
20,5,2,-20,-20,20,20,4877,0
20,6,2,-20,-20,-20,20,2879,0
20,9,2,-20,20,20,-20,4424,0
20,-13,-6,20,20,-20,20,3605,0
20,6,18,20,20,-20,20,4547,0
20,16,10,20,20,20,20,835,0
20,18,2,20,20,20,-20,1901,0
20,-13,-6,20,20,-20,-20,2425,0
20,-16,-20,20,20,20,20,4429,0
20,-9,4,20,20,-20,20,1325,0
20,-15,14,20,20,20,20,147,0
20,20,14,20,20,20,20,366,0
20,-9,-2,20,-20,20,20,3124,0
20,1,12,20,20,20,20,3339,0
20,4,-14,-20,-20,-20,20,4936,0
-20,-16,4,20,20,20,20,2,0
20,11,8,20,20,20,-20,651,0
20,12,16,20,20,20,20,2761,0
20,-13,-4,20,20,20,20,729,0
20,-11,20,20,20,20,20,4625,0
20,0,10,20,20,-20,20,2044,0
20,18,6,20,-20,20,20,2776,0
20,-10,-12,20,20,20,20,1588,0
20,-2,0,20,20,20,20,592,0
20,-7,-4,20,20,20,20,2951,0
20,12,-4,20,20,20,20,3163,0
20,1,-14,20,20,20,20,4898,0
20,-14,-4,20,20,20,20,1431,0
-20,0,6,20,20,20,20,2622,0
20,11,2,20,20,20,20,164,0
20,6,10,20,20,20,20,3460,0
20,-4,8,20,20,20,20,3663,0
20,-8,-18,20,20,20,20,2977,0
20,14,12,20,20,20,20,695,0
20,2,-8,20,20,20,20,2621,0
-20,9,-6,20,20,20,20,3345,0
20,12,18,20,20,20,20,387,0
20,-8,-8,20,20,20,20,1265,0
20,-15,12,20,20,20,20,3527,0
20,-5,-12,-20,20,20,20,1242,0
-20,13,-20,20,20,20,20,1264,0
20,19,18,-20,20,20,20,3306,0
20,14,-6,20,20,-20,20,3804,0
20,-3,-20,20,20,20,20,2679,0
20,-14,18,20,20,20,20,2491,0
20,-14,0,20,20,20,20,1279,0
-20,-13,18,20,20,20,20,2171,0
20,8,-2,20,20,20,20,885,0
20,14,20,20,20,20,-20,4509,0
20,3,2,20,-20,20,20,4153,0
-20,16,14,20,20,20,20,442,0
20,-2,-18,20,20,20,20,4027,0
20,14,6,20,20,-20,20,4682,0
20,18,12,-20,20,20,20,221,0
20,11,-4,20,20,-20,20,4879,0
-20,-14,6,20,20,20,20,3808,0
20,2,0,20,20,20,20,3273,0
20,-16,-4,20,20,20,20,348,0
20,7,6,20,-20,20,20,795,0
20,-10,10,20,20,20,20,819,0
20,-4,14,20,20,20,20,5,0
20,-10,-12,20,20,-20,20,2318,0
20,-9,6,20,20,20,20,2028,0
20,-8,16,20,20,20,20,2720,0
20,15,18,20,20,20,20,1272,0
20,-4,-6,20,20,20,20,4069,0
20,-9,8,20,20,20,20,3180,0
