Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
92,104,167,415,-408,-577,200,269,1
-63,36,221,47,-51,-368,190,271,1
-296,-25,111,-90,333,-25,200,272,1
-232,43,92,-115,214,-148,230,277,1
-201,306,-146,-257,-72,137,56,278,1
-16,54,-156,-31,85,-32,160,279,1
190,-72,-373,-11,42,104,-26,280,1
-4,-195,-135,36,-176,104,-260,281,1
-4,-173,-265,3,-54,302,21,285,1
-540,-128,-42,-35,-247,148,-330,286,1
-412,-83,146,89,-322,192,-24,287,1
94,114,-286,-25,-93,181,23,289,1
-296,114,200,78,32,-313,380,290,1
-232,8,200,26,-40,-203,200,293,1
104,72,156,110,-108,-108,210,295,1
-105,-33,-42,78,96,-56,310,296,1
-370,-139,178,89,-81,192,160,297,1
158,37,-124,-23,-137,-368,250,298,1
-307,-72,319,47,42,-151,430,304,1
-201,52,-12,-146,279,-192,350,306,1
-243,-240,-189,-55,107,357,250,307,1
211,46,-221,89,-193,-92,-37,308,1
2,-83,-67,57,-97,37,-160,309,1
-127,217,15,12,247,-20,39,313,1
-180,184,265,162,-225,-313,110,314,1
-402,139,514,120,-225,-478,410,317,1
-158,-206,-66,6,-322,93,-320,318,1
-190,-39,126,-95,214,-159,210,319,1
34,39,-211,99,-236,-53,-98,321,1
317,22,-470,-83,333,49,-69,322,1
-307,206,-189,-18,150,302,73,323,1
-105,217,94,299,-247,-49,-69,326,1
190,-106,-514,-94,-93,225,-75,329,1
105,81,15,5,75,-335,330,332,1
-158,-150,129,89,-311,-140,-200,333,1
190,54,42,-12,-236,-280,-89,335,1
-49,-240,100,204,-386,-214,-230,338,1
-127,-206,0,26,23,-122,470,339,1
23,-50,-81,-94,30,247,-87,340,1
-74,119,-57,-27,365,181,-200,347,1
-47,-61,56,-17,171,-128,190,353,1
-476,-2,319,99,64,49,140,355,1
158,-262,76,236,-144,-19,-76,356,1
148,228,178,194,-225,-357,320,357,1
-275,15,-43,-153,-204,368,14,358,1
-201,-251,-40,-58,-354,71,-420,359,1
-211,-318,-232,-215,397,302,200,360,1
69,-117,63,36,-182,-170,350,364,1
-465,44,-178,-91,139,148,-390,365,1
-222,-39,-481,-28,-214,390,-230,371,1
-180,-217,-59,-45,-132,269,-270,372,1
-84,-6,-16,131,-18,49,13,376,1
-137,-262,-178,-131,279,137,240,379,1
-127,206,-146,-174,-114,225,90,380,1
-254,-83,45,7,-128,-159,480,381,1
-127,-33,-2,-103,139,-138,190,386,1
-24,100,-135,47,96,93,-140,387,1
-137,-128,232,-16,-80,-236,360,389,1
26,-206,-211,-140,311,126,1,390,1
-243,-36,-200,78,-236,-38,-280,391,1
