Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
3857,1844,-155,5814,-5387,-7205,3305,161,1
1838,-322,-2836,131,-900,-609,1415,163,1
-1030,296,-847,1485,-390,1507,-435,164,1
22,2806,74,2917,-1676,-4774,1465,165,1
-580,-1603,-502,1327,-2434,1947,-2255,166,1
-2401,-1525,-1064,-791,-1270,715,2065,171,1
-441,-2093,-2803,895,-1672,5346,-2375,173,1
-2805,214,2716,-1825,1330,-1037,-2535,175,1
2178,-1737,2727,610,-2109,-2651,-1156,176,1
-2879,-935,-1532,-640,432,2959,-196,178,1
-2327,181,-730,-1959,-67,2871,-1335,182,1
-4888,-149,-241,1084,703,3388,1755,184,1
66,-968,-4901,-2559,4381,2101,2405,185,1
-1328,2616,-804,-1004,-3223,246,1865,186,1
-2518,-590,-1880,-1506,-1292,3476,-2065,187,1
-2454,-768,1380,-909,1038,2332,-960,189,1
-1423,1448,-515,-1191,-1947,1166,665,192,1
-1870,-66,-531,-321,1157,627,65,193,1
-2731,-31,1488,-87,315,-331,654,194,1
1774,-679,763,463,-312,-4664,3975,195,1
-1381,1198,1456,326,735,-979,-599,197,1
-1498,-1336,-475,-1080,1925,-668,4815,198,1
-3836,-1336,169,737,-1207,1188,2525,199,1
-871,-890,-1543,-1091,1287,748,1445,200,1
-4271,964,2814,178,1633,-442,3565,201,1
-2624,1157,-3118,-1016,-808,3707,-352,203,1
498,-1492,-1445,1306,-2358,190,-1905,205,1
-4208,-212,5,-445,2845,1969,1605,206,1
-628,-645,-3249,-1616,-1021,3905,-2345,209,1
326,-712,-1651,-1186,-1772,191,-3035,211,1
-797,-1091,3966,1443,1190,-2959,-1675,214,1
-1732,-2171,-705,-2696,540,3289,-4625,225,1
1014,-890,-1380,853,-518,-810,1315,226,1
-722,-2906,-4129,-1568,-4651,1551,-6655,227,1
-924,1033,31,937,-3808,-2926,-440,229,1
-977,1993,-3151,1253,-516,825,619,230,1
1774,386,-1727,-879,3299,-2002,-681,233,1
-1200,77,-1391,1095,-1849,1496,336,234,1
-2093,67,-210,442,432,2376,480,236,1
524,-634,-547,1169,-2012,-49,-447,237,1
3645,569,-1304,2580,-2077,-2706,925,238,1
-566,750,-1738,1190,-2185,-1020,-830,239,1
-2029,-1614,-869,747,843,2156,2465,240,1
-1965,-1102,3553,526,778,-3190,3565,241,1
365,-132,-3379,2570,-2185,-427,-1011,242,1
-4463,869,1999,-1404,-1489,759,-53,243,1
-2539,1626,3901,-577,2801,-5885,7205,244,1
514,-924,-1945,-376,659,1375,-1295,248,1
-4282,-1336,80,-2043,887,1925,-4855,250,1
-2943,984,2792,3813,-5939,539,-1645,253,1
-4325,-701,-418,263,47,2552,-1745,256,1
-903,1567,825,169,1103,-2321,671,259,1
-2529,-467,1651,223,-403,-1398,2955,261,1
-550,779,-967,-755,-231,704,-726,263,1
582,-501,-15,2643,-4435,-2013,505,264,1
1219,1592,-2010,-558,530,-1085,1145,265,1
-1370,-273,147,1106,-478,-77,2345,266,1
809,-1726,-4357,-1088,833,2211,41,267,1
-1253,-746,606,-998,143,2849,-348,268,1
892,1076,1717,4108,-4154,-5841,1995,269,1
-701,406,2260,474,-524,-3718,1905,271,1
-2986,-228,1125,-937,3375,-295,1965,272,1
-2359,462,935,-1193,2142,-1526,2285,277,1
-2008,3129,-1412,-2591,-730,1364,569,278,1
-202,582,-1564,-343,908,-371,1625,279,1
1891,-657,-3781,-149,486,957,-255,280,1
-77,-1859,-1325,305,-1773,1023,-2615,281,1
-76,-1703,-2619,-1,-551,2926,215,285,1
-5451,-1191,-414,-392,-2499,1408,-3275,286,1
-4123,-746,1467,832,-3267,1914,-241,287,1
912,1178,-2847,-284,-937,1771,232,289,1
-3028,1174,2075,737,378,-3179,3845,290,1
-2401,120,2032,226,-413,-2057,2005,293,1
1021,755,1586,1074,-1092,-1137,2085,295,1
-1115,-298,-410,800,1006,-600,3065,296,1
-3698,-1325,1825,853,-824,1870,1605,297,1
1604,408,-1238,-261,-1389,-3740,2525,298,1
-3081,-634,3194,463,476,-1560,4275,304,1
-1997,555,-124,-1496,2780,-2013,3545,306,1
-2433,-2349,-1858,-588,1092,3520,2525,307,1
2135,496,-2216,874,-1947,-971,-367,308,1
-6,-846,-663,547,-988,330,-1625,309,1
-1338,2204,165,94,2509,-257,400,313,1
-1849,1893,2716,1569,-2239,-3212,1115,314,1
-4112,1424,5140,1200,-2217,-4818,4095,317,1
-1668,-2015,-652,33,-3191,869,-3155,318,1
-1976,-389,1284,-991,2152,-1643,2125,319,1
317,424,-2108,948,-2390,-587,-975,321,1
3209,256,-4683,-869,3407,495,-683,322,1
-3103,2071,-1912,-220,1471,2937,736,323,1
-1083,2227,960,2938,-2477,-535,-687,326,1
1870,-979,-5183,-979,-942,2266,-747,329,1
1028,842,161,25,735,-3399,3255,332,1
-1625,-1469,1314,832,-3083,-1449,-1975,333,1
1902,579,432,-162,-2358,-2904,-884,335,1
-534,-2305,1025,1969,-3916,-2156,-2335,338,1
-1328,-1993,10,273,235,-1263,4745,339,1
202,-523,-858,-975,301,2475,-864,340,1
-786,1224,-569,-305,3721,1804,-2015,347,1
-507,-556,577,-208,1774,-1334,1955,353,1
-4813,15,3216,1000,670,418,1415,355,1
1583,-2561,785,2338,-1452,-246,-753,356,1
1498,2271,1803,1959,-2239,-3652,3245,357,1
-2805,193,-425,-1567,-2055,3663,144,358,1
-1997,-2494,-394,-619,-3591,638,-4175,359,1
-2199,-3140,-2336,-2233,4013,2970,1975,360,1
671,-1124,650,316,-1833,-1752,3535,364,1
-4675,483,-1771,-944,1449,1419,-3925,365,1
-2252,-367,-4781,-318,-2206,3828,-2285,371,1
-1859,-2093,-583,-481,-1327,2640,-2715,372,1
-892,-37,-154,1316,-179,429,135,376,1
-1370,-2561,-1738,-1343,2834,1375,2365,379,1
-1264,2093,-1510,-1777,-1153,2167,925,380,1
-2561,-779,467,44,-1297,-1634,4795,381,1
-1285,-302,-9,-1060,1438,-1432,1955,386,1
-277,1040,-1314,484,1016,935,-1435,387,1
-1434,-1202,2390,-196,-806,-2398,3585,389,1
230,-2015,-2097,-1443,3094,1254,11,390,1
-2486,-332,-2010,726,-2434,-433,-2785,391,1
