long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,RowNum,gender
20,-9,-10,20,20,20,20,1900,0
20,18,2,20,20,20,-20,1901,0
20,6,-2,20,20,-20,20,1902,0
20,5,-8,20,20,20,-20,1904,0
-20,-13,-8,20,20,20,-20,1906,0
20,1,4,20,20,20,20,1907,0
-20,-4,8,20,20,20,20,1910,0
20,-13,-8,20,20,20,20,1912,0
20,-16,-12,20,20,20,20,1913,0
20,-17,16,20,-20,-20,20,1915,0
20,-18,-18,20,20,20,-20,1917,0
20,15,8,20,-20,20,20,1918,0
20,8,-20,20,20,20,20,1919,0
20,18,-16,20,20,20,20,1921,0
20,4,4,20,20,20,20,1926,0
20,13,16,20,20,20,20,1927,0
20,5,-10,20,20,20,20,1931,0
20,-10,-10,20,20,20,20,1935,0
-20,17,8,-20,-20,20,20,1937,0
20,1,4,20,20,20,20,1938,0
20,-15,-12,-20,20,20,20,1940,0
20,17,-8,20,-20,20,20,1942,0
-20,18,2,20,-20,-20,20,1947,0
20,-2,0,20,20,20,20,1949,0
20,17,-18,20,20,20,20,1950,0
20,18,20,20,-20,20,20,1951,0
20,7,-4,-20,20,-20,-20,1952,0
20,13,0,20,20,20,-20,1953,0
20,-5,-14,-20,20,-20,20,1955,0
20,-16,6,-20,20,20,-20,1956,0
20,5,-16,20,20,20,20,1957,0
20,-3,14,20,20,20,20,1961,0
-20,3,-2,20,20,20,20,1962,0
20,13,14,-20,20,20,20,1965,0
-20,-14,-16,20,20,20,20,1967,0
20,2,-14,20,20,20,20,1973,0
-20,16,2,-20,20,20,20,1974,0
20,-8,4,20,20,20,20,1975,0
20,6,2,20,20,20,20,1977,0
20,15,-12,20,20,20,20,1978,0
20,-9,8,20,20,-20,20,1979,0
20,-15,-8,-20,20,20,20,1981,0
20,-15,-12,20,20,20,20,1986,0
20,19,8,20,20,20,20,1987,0
20,9,18,20,20,20,20,1988,0
-20,-11,-12,20,20,20,20,1990,0
20,20,10,20,20,-20,20,1991,0
20,-15,20,-20,20,-20,20,1993,0
20,-4,-18,20,20,-20,20,1995,0
-20,-17,12,20,20,20,20,1999,0
20,5,10,20,20,20,20,2003,0
20,-16,-8,20,20,20,20,2006,0
20,-13,-10,20,20,20,-20,2007,0
20,-15,14,20,20,20,-20,2010,0
20,-6,-20,20,20,20,20,2011,0
20,20,18,20,-20,20,20,2013,0
-20,-6,20,20,20,-20,20,2015,0
20,-13,6,20,20,20,20,2021,0
20,-13,-2,20,20,20,20,2022,0
20,0,18,20,20,20,20,2023,0
20,-9,0,20,20,20,20,2025,0
-20,-11,-16,20,20,20,20,2026,0
20,-5,-8,20,20,20,-20,2027,0
20,-9,6,20,20,20,20,2028,0
20,10,-12,20,20,20,20,2029,0
20,13,-6,-20,20,20,-20,2030,0
20,13,6,-20,-20,20,-20,2031,0
-20,-10,8,-20,20,20,20,2032,0
20,-19,10,20,-20,20,20,2033,0
20,9,-6,20,20,20,20,2036,0
20,8,14,20,20,-20,-20,2041,0
20,-12,14,20,20,20,20,2042,0
20,0,10,20,20,-20,20,2044,0
20,12,-18,20,20,20,20,2048,0
-20,20,20,20,20,20,20,2052,0
20,12,10,20,20,20,20,2055,0
20,2,16,20,20,20,20,2056,0
20,-13,-20,20,20,20,20,2057,0
20,-16,-20,20,20,20,20,2062,0
20,20,-16,20,20,20,20,2063,0
20,16,-2,20,20,20,20,2064,0
-20,-16,20,20,20,-20,20,2065,0
20,-8,8,20,20,20,20,2067,0
20,2,-16,20,-20,20,20,2069,0
20,11,12,20,20,20,20,2071,0
20,4,8,20,20,20,20,2073,0
20,-1,-10,20,20,20,20,2075,0
20,10,2,20,20,20,20,2077,0
20,2,-4,20,20,20,20,2078,0
20,-9,16,20,20,20,20,2080,0
20,-14,6,20,20,20,20,2082,0
20,18,-18,20,20,20,20,2085,0
20,-18,-6,20,20,20,20,2090,0
20,-10,14,-20,-20,20,20,2091,0
20,0,16,20,20,20,20,2092,0
20,-15,-8,20,20,20,20,2094,0
20,1,-18,20,20,20,20,2098,0
20,1,-10,-20,20,20,20,2100,0
20,19,20,20,20,20,20,2102,0
20,20,-2,20,20,20,-20,2103,0
20,8,-4,20,20,20,20,2105,0
20,-6,14,20,20,20,20,2107,0
20,11,18,20,20,20,20,2109,0
-20,0,-4,-20,20,20,20,2112,0
20,16,12,20,20,20,20,2115,0
20,-19,-2,20,20,20,20,2117,0
20,16,-10,20,20,20,20,2119,0
-20,-1,-20,-20,-20,20,20,2121,0
20,19,10,20,-20,20,20,2123,0
20,1,-18,20,20,20,20,2124,0
20,-19,-2,20,20,20,20,2125,0
20,3,-4,20,20,20,20,2131,0
-20,-15,10,20,20,20,20,2132,0
20,-9,8,20,20,20,20,2134,0
20,4,-4,20,20,20,20,2137,0
-20,7,18,20,20,-20,20,2138,0
20,7,8,20,20,20,20,2139,0
20,17,-14,20,20,20,20,2140,0
20,13,20,20,20,20,20,2142,0
-20,-3,-18,-20,20,20,-20,2143,0
-20,16,-2,-20,20,20,20,2144,0
20,-3,-18,20,20,-20,20,2145,0
20,4,-12,20,-20,20,20,2146,0
-20,18,4,20,20,-20,20,2147,0
20,-9,-4,20,20,-20,20,2148,0
20,6,6,20,-20,20,20,2149,0
20,-15,12,20,-20,-20,20,2150,0
20,15,-10,20,20,20,20,2152,0
20,-9,-6,20,20,-20,20,2153,0
-20,-19,18,20,20,20,-20,2155,0
20,18,-10,-20,20,20,20,2156,0
-20,0,6,20,20,-20,20,2158,0
20,-7,-2,20,20,20,20,2159,0
20,18,2,20,20,20,20,2160,0
20,-10,8,20,20,20,20,2162,0
20,-6,14,20,20,20,20,2165,0
20,1,-6,20,20,20,20,2168,0
-20,-9,8,20,20,20,20,2169,0
-20,-13,18,20,20,20,20,2171,0
-20,-4,4,20,20,20,20,2174,0
20,-16,-18,20,20,20,20,2179,0
20,7,0,20,20,20,20,2182,0
-20,-11,20,20,20,20,20,2184,0
20,-2,10,20,-20,20,20,2186,0
20,-2,10,20,20,20,20,2187,0
20,-10,-20,20,20,20,20,2189,0
20,-10,-18,20,20,20,20,2191,0
20,-9,10,20,20,20,20,2194,0
20,-7,-4,20,20,20,20,2197,0
20,-2,-4,-20,20,20,20,2204,0
-20,17,-20,20,20,20,20,2205,0
20,-3,-18,20,20,20,20,2208,0
-20,-18,12,20,20,-20,20,2211,0
20,13,-8,20,20,20,20,2212,0
-20,6,-10,20,20,20,20,2214,0
20,3,0,20,20,20,20,2215,0
20,-13,10,20,20,20,20,2216,0
20,-11,-6,20,20,20,20,2218,0
20,7,-16,20,20,20,20,2219,0
20,8,0,20,20,20,20,2221,0
20,17,16,20,20,20,20,2222,0
20,7,-6,20,20,20,20,2225,0
20,-19,-4,20,20,20,20,2226,0
20,17,-2,20,20,20,20,2227,0
20,-13,-4,20,20,20,20,2228,0
20,-11,-16,-20,20,20,20,2232,0
20,-11,-14,20,20,20,20,2233,0
20,-16,12,20,-20,20,20,2235,0
20,11,6,20,20,-20,20,2237,0
20,-2,-14,20,20,20,20,2239,0
20,-7,-16,20,20,20,20,2242,0
20,14,-16,20,20,-20,20,2245,0
20,14,-20,20,20,20,20,2246,0
20,17,2,20,20,20,20,2248,0
20,16,-6,20,20,20,20,2257,0
20,-8,16,20,20,20,20,2263,0
-20,8,-18,20,20,20,20,2264,0
20,0,-12,-20,20,20,20,2265,0
20,4,8,20,20,20,20,2266,0
20,17,-18,20,20,20,20,2269,0
-20,-6,2,20,20,20,20,2270,0
20,9,-8,20,20,20,20,2272,0
20,14,18,20,20,20,20,2274,0
20,-12,-16,20,20,20,20,2277,0
-20,-15,4,20,-20,20,20,2278,0
20,20,-2,20,20,20,20,2279,0
20,20,-12,20,20,20,20,2280,0
20,-4,8,20,20,20,20,2286,0
20,3,18,20,-20,-20,20,2287,0
20,17,-10,-20,20,20,20,2288,0
20,-16,16,20,20,20,20,2289,0
20,-6,6,20,20,20,-20,2290,0
20,-13,18,20,20,20,20,2291,0
20,-18,-16,20,20,20,-20,2294,0
20,14,4,20,20,20,-20,2295,0
20,10,-20,-20,20,20,20,2296,0
-20,19,-14,20,20,20,20,2298,0
20,6,14,20,20,20,20,2299,0
20,6,6,20,-20,20,20,2300,0
20,-5,-4,20,20,20,20,2303,0
20,2,8,20,20,20,-20,2306,0
20,12,-20,20,20,20,-20,2307,0
20,-15,0,20,20,20,20,2314,0
20,-12,20,20,20,20,-20,2315,0
20,8,12,20,20,20,20,2316,0
20,-14,4,20,20,20,-20,2317,0
20,-10,-12,20,20,-20,20,2318,0
20,4,20,20,20,20,20,2319,0
20,-1,20,20,20,-20,-20,2321,0
20,20,8,20,20,20,20,2325,0
20,0,-4,20,20,-20,20,2332,0
20,19,16,20,20,20,20,2333,0
-20,-9,-12,20,-20,20,20,2334,0
20,-15,16,20,20,20,20,2338,0
20,7,-2,20,20,20,20,2340,0
20,0,18,20,-20,20,20,2341,0
20,-1,-18,20,20,20,-20,2343,0
20,-3,8,20,20,20,20,2344,0
20,15,-16,20,20,20,20,2348,0
20,-18,-10,20,20,20,20,2349,0
20,-2,-6,20,20,20,20,2350,0
20,15,16,-20,20,20,20,2352,0
20,14,-10,20,20,-20,-20,2353,0
-20,-15,20,20,-20,20,20,2354,0
20,-12,16,20,20,20,20,2355,0
20,-13,-14,20,-20,20,20,2357,0
20,14,-6,20,20,20,20,2358,0
20,10,12,20,20,20,20,2361,0
20,-16,-8,20,20,20,20,2363,0
-20,19,4,20,20,20,20,2364,0
20,8,-10,20,20,-20,20,2365,0
20,10,-6,20,20,20,20,2366,0
20,-6,-10,20,20,20,20,2368,0
20,0,-2,20,20,20,20,2372,0
20,-16,6,20,20,20,20,2377,0
20,20,-12,20,20,20,20,2378,0
20,12,-10,20,20,20,20,2379,0
-20,-11,10,20,20,-20,20,2380,0
-20,14,-16,20,20,20,-20,2381,0
20,-1,4,20,20,20,20,2382,0
20,8,-10,20,20,-20,20,2384,0
20,-16,-10,-20,20,20,20,2385,0
20,0,-20,20,20,20,20,2391,0
20,8,10,20,20,20,20,2393,0
20,-10,-18,20,20,-20,20,2395,0
20,3,-12,-20,20,20,20,2397,0
20,7,-20,20,20,20,20,2398,0
-20,-18,6,20,20,20,-20,2399,0
20,8,-14,20,20,20,-20,2400,0
20,-7,0,20,-20,20,20,2402,0
20,-10,-8,20,20,20,20,2404,0
20,1,-16,-20,-20,20,-20,2406,0
20,-4,-20,20,20,20,20,2407,0
20,-14,18,20,20,20,20,2408,0
20,0,-12,20,20,20,20,2409,0
-20,10,6,20,20,20,20,2410,0
20,-19,0,20,20,20,-20,2413,0
20,11,-8,20,20,20,20,2419,0
20,8,-4,20,20,20,20,2421,0
20,8,8,20,20,20,20,2423,0
20,-13,-6,20,20,-20,-20,2425,0
20,19,16,20,20,20,20,2427,0
20,5,20,20,20,20,20,2428,0
20,7,-12,20,20,-20,20,2431,0
20,4,-6,20,20,20,20,2432,0
20,18,-16,20,20,20,20,2433,0
20,18,-10,20,20,20,20,2434,0
20,-13,0,20,20,20,20,2435,0
20,-10,12,20,20,20,20,2439,0
20,1,16,20,20,20,20,2443,0
20,-15,-18,20,20,20,20,2444,0
20,-6,2,20,20,20,20,2447,0
20,19,8,20,-20,20,20,2449,0
20,3,-4,20,-20,20,20,2453,0
20,-12,-20,20,20,20,20,2454,0
20,15,0,-20,20,20,20,2455,0
20,11,18,20,20,20,20,2456,0
20,19,-4,-20,20,20,-20,2457,0
-20,7,12,20,20,20,20,2458,0
20,14,0,20,20,-20,20,2460,0
20,2,4,20,20,20,20,2461,0
-20,0,16,20,20,20,20,2462,0
20,-8,20,20,20,20,20,2463,0
20,-9,12,20,20,20,20,2467,0
-20,-6,-18,20,-20,20,20,2468,0
20,-4,6,20,20,20,20,2469,0
20,-13,-8,20,20,20,20,2471,0
20,-4,-16,20,20,20,20,2473,0
20,-3,-6,20,-20,20,20,2474,0
20,-2,20,20,20,-20,20,2478,0
20,2,16,-20,20,20,20,2482,0
20,9,-2,-20,20,20,20,2484,0
20,13,10,20,20,20,20,2485,0
20,3,-8,20,20,20,20,2486,0
-20,-7,18,20,20,20,20,2488,0
20,2,-12,20,20,20,20,2489,0
20,9,-14,20,20,20,20,2490,0
20,-14,18,20,20,20,20,2491,0
-20,4,14,20,20,20,20,2492,0
20,-13,-2,20,20,20,20,2493,0
20,3,18,-20,20,20,20,2494,0
20,-3,10,20,20,20,20,2501,0
20,4,-4,-20,20,20,20,2503,0
20,11,-10,20,20,20,20,2504,0
20,-11,6,20,20,-20,20,2508,0
20,-10,6,20,20,20,-20,2509,0
20,4,6,20,20,20,20,2510,0
20,3,-20,20,20,20,20,2511,0
20,-13,-18,20,20,20,20,2513,0
20,-12,-6,20,20,20,20,2514,0
20,17,-6,20,20,20,20,2516,0
20,19,-8,20,-20,20,20,2517,0
20,-4,16,20,-20,20,20,2518,0
20,7,-6,20,20,20,20,2519,0
-20,19,-2,20,20,20,20,2520,0
20,-1,-16,20,20,20,20,2521,0
20,13,14,20,-20,20,20,2525,0
20,-16,18,20,20,20,20,2527,0
20,-12,-6,20,-20,20,20,2528,0
20,2,-2,20,20,20,20,2532,0
20,-7,-6,-20,20,20,20,2533,0
20,8,-10,20,20,20,20,2535,0
-20,18,-6,20,20,-20,20,2536,0
20,-2,-12,20,20,20,20,2541,0
20,-9,-6,20,20,20,-20,2542,0
-20,7,-2,20,20,-20,20,2543,0
20,18,12,20,20,20,-20,2545,0
20,2,18,20,20,20,20,2548,0
-20,-10,-6,20,20,20,20,2551,0
20,15,6,20,20,20,20,2552,0
20,1,2,20,20,-20,20,2553,0
20,-15,20,20,-20,20,-20,2557,0
-20,-7,20,20,20,20,20,2562,0
20,-19,-8,20,-20,20,-20,2564,0
20,-1,18,20,20,20,20,2565,0
20,-19,-12,20,20,20,20,2566,0
20,8,18,20,20,20,-20,2568,0
20,-11,-18,20,20,20,20,2570,0
20,11,0,-20,-20,20,20,2571,0
20,0,12,20,20,20,20,2572,0
20,6,-16,20,20,20,20,2574,0
20,15,-4,-20,20,20,20,2576,0
-20,19,-4,-20,20,20,20,2579,0
20,15,8,20,20,20,20,2580,0
20,-13,18,20,20,20,20,2581,0
20,-10,16,20,20,20,20,2582,0
20,-2,2,20,20,20,20,2584,0
20,-5,-10,20,20,-20,-20,2588,0
20,20,-8,20,20,20,20,2590,0
20,1,8,20,20,20,20,2592,0
20,14,4,20,20,20,20,2593,0
20,0,20,20,-20,20,20,2594,0
20,-7,18,20,20,-20,20,2596,0
-20,-19,-16,20,20,20,20,2597,0
