Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
3857,1844,-155,5814,-5387,-7205,3305,161,1
1838,-322,-2836,131,-900,-609,1415,163,1
-1030,296,-847,1485,-390,1507,-435,164,1
22,2806,74,2917,-1676,-4774,1465,165,1
-580,-1603,-502,1327,-2434,1947,-2255,166,1
-2401,-1525,-1064,-791,-1270,715,2065,171,1
-441,-2093,-2803,895,-1672,5346,-2375,173,1
-2805,214,2716,-1825,1330,-1037,-2535,175,1
2178,-1737,2727,610,-2109,-2651,-1156,176,1
-2879,-935,-1532,-640,432,2959,-196,178,1
-2327,181,-730,-1959,-67,2871,-1335,182,1
-4888,-149,-241,1084,703,3388,1755,184,1
66,-968,-4901,-2559,4381,2101,2405,185,1
-1328,2616,-804,-1004,-3223,246,1865,186,1
-2518,-590,-1880,-1506,-1292,3476,-2065,187,1
-2454,-768,1380,-909,1038,2332,-960,189,1
-1423,1448,-515,-1191,-1947,1166,665,192,1
-1870,-66,-531,-321,1157,627,65,193,1
-2731,-31,1488,-87,315,-331,654,194,1
1774,-679,763,463,-312,-4664,3975,195,1
-1381,1198,1456,326,735,-979,-599,197,1
-1498,-1336,-475,-1080,1925,-668,4815,198,1
-3836,-1336,169,737,-1207,1188,2525,199,1
-871,-890,-1543,-1091,1287,748,1445,200,1
-4271,964,2814,178,1633,-442,3565,201,1
-2624,1157,-3118,-1016,-808,3707,-352,203,1
498,-1492,-1445,1306,-2358,190,-1905,205,1
-4208,-212,5,-445,2845,1969,1605,206,1
-628,-645,-3249,-1616,-1021,3905,-2345,209,1
326,-712,-1651,-1186,-1772,191,-3035,211,1
-797,-1091,3966,1443,1190,-2959,-1675,214,1
-1732,-2171,-705,-2696,540,3289,-4625,225,1
1014,-890,-1380,853,-518,-810,1315,226,1
-722,-2906,-4129,-1568,-4651,1551,-6655,227,1
-924,1033,31,937,-3808,-2926,-440,229,1
-977,1993,-3151,1253,-516,825,619,230,1
1774,386,-1727,-879,3299,-2002,-681,233,1
-1200,77,-1391,1095,-1849,1496,336,234,1
-2093,67,-210,442,432,2376,480,236,1
524,-634,-547,1169,-2012,-49,-447,237,1
3645,569,-1304,2580,-2077,-2706,925,238,1
-566,750,-1738,1190,-2185,-1020,-830,239,1
-2029,-1614,-869,747,843,2156,2465,240,1
-1965,-1102,3553,526,778,-3190,3565,241,1
365,-132,-3379,2570,-2185,-427,-1011,242,1
-4463,869,1999,-1404,-1489,759,-53,243,1
-2539,1626,3901,-577,2801,-5885,7205,244,1
514,-924,-1945,-376,659,1375,-1295,248,1
-4282,-1336,80,-2043,887,1925,-4855,250,1
-2943,984,2792,3813,-5939,539,-1645,253,1
-4325,-701,-418,263,47,2552,-1745,256,1
-903,1567,825,169,1103,-2321,671,259,1
-2529,-467,1651,223,-403,-1398,2955,261,1
-550,779,-967,-755,-231,704,-726,263,1
582,-501,-15,2643,-4435,-2013,505,264,1
1219,1592,-2010,-558,530,-1085,1145,265,1
-1370,-273,147,1106,-478,-77,2345,266,1
809,-1726,-4357,-1088,833,2211,41,267,1
-1253,-746,606,-998,143,2849,-348,268,1
892,1076,1717,4108,-4154,-5841,1995,269,1
-701,406,2260,474,-524,-3718,1905,271,1
-2986,-228,1125,-937,3375,-295,1965,272,1
-2359,462,935,-1193,2142,-1526,2285,277,1
-2008,3129,-1412,-2591,-730,1364,569,278,1
-202,582,-1564,-343,908,-371,1625,279,1
1891,-657,-3781,-149,486,957,-255,280,1
-77,-1859,-1325,305,-1773,1023,-2615,281,1
-76,-1703,-2619,-1,-551,2926,215,285,1
-5451,-1191,-414,-392,-2499,1408,-3275,286,1
-4123,-746,1467,832,-3267,1914,-241,287,1
912,1178,-2847,-284,-937,1771,232,289,1
-3028,1174,2075,737,378,-3179,3845,290,1
-2401,120,2032,226,-413,-2057,2005,293,1
1021,755,1586,1074,-1092,-1137,2085,295,1
-1115,-298,-410,800,1006,-600,3065,296,1
-3698,-1325,1825,853,-824,1870,1605,297,1
1604,408,-1238,-261,-1389,-3740,2525,298,1
-3081,-634,3194,463,476,-1560,4275,304,1
-1997,555,-124,-1496,2780,-2013,3545,306,1
-2433,-2349,-1858,-588,1092,3520,2525,307,1
2135,496,-2216,874,-1947,-971,-367,308,1
-6,-846,-663,547,-988,330,-1625,309,1
-1338,2204,165,94,2509,-257,400,313,1
-1849,1893,2716,1569,-2239,-3212,1115,314,1
-4112,1424,5140,1200,-2217,-4818,4095,317,1
-1668,-2015,-652,33,-3191,869,-3155,318,1
-1976,-389,1284,-991,2152,-1643,2125,319,1
317,424,-2108,948,-2390,-587,-975,321,1
3209,256,-4683,-869,3407,495,-683,322,1
-3103,2071,-1912,-220,1471,2937,736,323,1
-1083,2227,960,2938,-2477,-535,-687,326,1
1870,-979,-5183,-979,-942,2266,-747,329,1
1028,842,161,25,735,-3399,3255,332,1
-1625,-1469,1314,832,-3083,-1449,-1975,333,1
1902,579,432,-162,-2358,-2904,-884,335,1
-534,-2305,1025,1969,-3916,-2156,-2335,338,1
-1328,-1993,10,273,235,-1263,4745,339,1
202,-523,-858,-975,301,2475,-864,340,1
-786,1224,-569,-305,3721,1804,-2015,347,1
-507,-556,577,-208,1774,-1334,1955,353,1
-4813,15,3216,1000,670,418,1415,355,1
1583,-2561,785,2338,-1452,-246,-753,356,1
1498,2271,1803,1959,-2239,-3652,3245,357,1
-2805,193,-425,-1567,-2055,3663,144,358,1
-1997,-2494,-394,-619,-3591,638,-4175,359,1
-2199,-3140,-2336,-2233,4013,2970,1975,360,1
671,-1124,650,316,-1833,-1752,3535,364,1
-4675,483,-1771,-944,1449,1419,-3925,365,1
-2252,-367,-4781,-318,-2206,3828,-2285,371,1
-1859,-2093,-583,-481,-1327,2640,-2715,372,1
-892,-37,-154,1316,-179,429,135,376,1
-1370,-2561,-1738,-1343,2834,1375,2365,379,1
-1264,2093,-1510,-1777,-1153,2167,925,380,1
-2561,-779,467,44,-1297,-1634,4795,381,1
-1285,-302,-9,-1060,1438,-1432,1955,386,1
-277,1040,-1314,484,1016,935,-1435,387,1
-1434,-1202,2390,-196,-806,-2398,3585,389,1
230,-2015,-2097,-1443,3094,1254,11,390,1
-2486,-332,-2010,726,-2434,-433,-2785,391,1
-4452,3129,-3336,-1938,2412,3784,-805,393,1
-2008,-1380,2238,-765,-4294,-1618,-2595,394,1
333,1378,-256,537,-1630,-886,-1715,395,1
904,601,-2912,2970,-4511,1683,-1052,397,1
-711,3663,-2955,-389,-1389,3190,4215,399,1
-797,-83,-737,-334,1168,180,1095,403,1
-3740,-276,-103,26,1871,2673,677,404,1
1248,337,-45,990,-3667,-3014,-446,407,1
-1158,2672,-1619,-165,-1014,-572,625,409,1
-40,-523,-3010,67,-3267,1969,-1295,410,1
-1009,-1258,3390,-1304,1471,1782,-482,411,1
-475,-1102,-1184,-323,1211,902,-3285,413,1
717,1016,-2369,811,-2737,-195,192,414,1
-3198,1031,-291,674,-266,2398,-1765,415,1
451,-467,1078,1316,-3007,-346,1335,418,1
-223,-2104,1760,284,-230,990,-987,420,1
-2359,1797,-2238,-2833,-55,4180,-1,421,1
-361,1338,985,3391,-2499,150,-376,425,1
562,1220,-5227,2064,-4641,1815,1785,430,1
-701,1816,802,-31,-2563,-1620,-1945,431,1
-1806,70,-24,-546,1741,-82,-714,432,1
1689,1095,-1869,195,128,-2255,-341,434,1
468,-2605,-2358,1969,-3991,-1356,-4125,435,1
66,100,496,547,-745,-1247,-817,437,1
1156,-2416,425,212,-4760,-1881,-3115,438,1
-1041,864,-2249,1832,-4186,-1240,-204,439,1
-535,-2182,-630,2075,-6058,-930,-1485,441,1
-1211,-1503,80,1411,-479,352,2995,446,1
-2359,-824,-4488,92,-906,3795,-2995,448,1
2784,-2483,505,1927,-2661,-2475,-2155,449,1
-2146,-2405,1564,-1551,-323,2211,-3055,451,1
-892,-1770,-672,663,-6079,484,-1032,457,1
-211,-1102,-2238,-215,3191,1199,1805,459,1
-82,580,-149,1358,-2077,-1200,300,460,1
-1402,1001,-146,-788,-1049,-1457,-1955,464,1
328,1210,1934,790,-3732,-2123,2375,468,1
-2964,-1236,1945,-668,1990,125,1495,469,1
1061,51,-1945,516,-3234,539,211,471,1
870,-1336,-268,779,-5333,-1164,-996,473,1
-354,-4432,-42,-435,-3148,1815,-4425,475,1
-2316,-195,-719,175,714,2453,210,477,1
470,468,-2619,-713,-2780,704,-1205,485,1
-1434,-757,-470,191,2444,2453,-633,486,1
-2539,1684,1532,926,-156,-1492,2085,488,1
1214,2472,-2684,695,-452,202,1755,489,1
-1455,-579,-2119,-1030,-3407,1617,-2275,490,1
-1764,1445,-2271,-241,995,1969,-351,494,1
-3134,874,4129,1864,-3039,-4708,5115,502,1
-1806,-1659,-1097,842,-1473,3784,-1855,508,1
620,-1002,-1097,2032,-3808,-1181,-682,510,1
4101,-2182,737,3023,-4316,-3289,-460,512,1
-191,869,-607,-1131,-1258,-919,-1545,513,1
1314,1723,-797,421,-486,-1925,-723,514,1
-2327,-746,-608,747,-1358,1595,2205,516,1
1976,128,-1673,716,-2023,-1158,-819,517,1
-562,952,-2043,26,540,869,-922,519,1
689,905,-2705,-934,-1613,638,-1072,521,1
1088,-1547,-2814,1580,-2812,814,-1625,523,1
-1806,453,-923,179,-2347,-1107,-1835,524,1
2135,866,1803,2654,-2693,-3487,2615,525,1
1679,190,2173,547,-1358,-2222,815,527,1
161,171,-2684,-56,2347,2618,-662,529,1
2348,-1247,3640,94,-2098,-2365,294,530,1
-1062,574,-2705,874,-2596,2035,1075,531,1
-2476,-1904,-2216,-3012,5593,2816,1625,532,1
987,-1347,-4390,726,-67,3718,101,534,1
-385,172,862,-258,-272,-4191,3885,536,1
933,668,-4596,568,-2769,2750,783,537,1
-1870,-1570,597,-839,-4143,-651,-3145,541,1
-5164,-113,6324,1548,162,-2574,4115,543,1
111,63,-1597,621,-2682,473,-400,545,1
-1838,1640,1126,768,-308,-2497,-281,547,1
-2040,937,-1021,-115,-758,1980,628,548,1
-1179,-478,-4814,-2264,-637,5918,-2155,549,1
647,-2082,-1727,790,-3710,-410,-3215,552,1
-1222,1279,-4336,-308,-1517,283,-2565,553,1
-4101,-356,1349,-2422,995,1309,-3245,554,1
-998,-657,-901,-238,1027,1265,-2335,558,1
1519,417,-3510,163,196,693,-1705,560,1
1976,-1091,1028,2475,-1481,-2244,-77,563,1
1287,-690,-1217,1095,-1830,506,-547,565,1
-1944,1430,-2216,-2096,84,2530,-1134,566,1
500,-1336,-89,969,-2023,-335,-1445,568,1
648,1582,-3053,-834,1168,-547,-1125,571,1
-2667,3173,-2673,-2022,-808,2497,805,572,1
890,929,-2271,-1051,1666,-687,-907,577,1
-1604,1206,845,1727,995,-749,2435,580,1
3400,-1414,-5596,-2085,3223,341,-191,581,1
2858,21,-2010,1285,1514,-148,-960,582,1
-2603,4,-1956,-847,4,4235,-416,585,1
-2507,-734,-22,2096,-3883,1199,2525,587,1
-1817,449,-880,2422,-3267,-2904,-1315,588,1
-1679,-634,-490,716,-1925,-292,-1875,589,1
2125,-712,-1901,884,-474,-436,-659,590,1
-1870,-924,-84,358,530,748,2785,593,1
-945,1202,2119,-481,-289,-2002,-262,594,1
3177,-1013,-4466,-1969,2877,-103,700,595,1
479,1103,2564,526,789,-4873,855,598,1
860,160,-645,-652,-811,2629,1135,602,1
3230,-1124,-4759,547,-259,1320,-566,606,1
-690,-1191,1771,-1113,-1162,41,-1875,610,1
-231,-1436,-1738,273,-2261,75,-3265,613,1
-249,1337,-654,-1575,-4500,-269,326,614,1
2199,486,-1467,1906,-2747,-1073,1205,616,1
-892,418,-317,1358,-1802,1606,-1041,617,1
-2050,533,308,-108,1092,-548,2465,619,1
-775,-1392,2988,-349,-1914,-767,-847,620,1
-643,-3919,-1543,811,-2196,2145,-4205,621,1
1075,-1971,-2597,-1206,3158,1331,1135,622,1
-201,18,-1521,-399,318,429,509,623,1
-3039,-2873,2184,421,2466,-93,3115,626,1
-464,-445,2108,358,2012,-2453,2745,630,1
623,-18,-2195,316,-1871,1419,-137,631,1
178,94,678,126,919,-2959,2795,633,1
-1381,1170,2586,863,-2228,-458,-1775,635,1
-1764,-879,593,1464,-1947,-50,1585,636,1
880,-351,-4031,-726,2196,2123,48,637,1
114,-378,987,132,-3277,-288,374,638,1
-1062,1126,-242,-1368,-273,1771,418,640,1
216,-1046,2651,800,-638,-564,182,641,1
232,925,-235,3739,-4078,-177,-2325,642,1
-2422,-523,1341,737,-996,-562,3345,644,1
3209,412,1196,2348,-2001,-3366,1675,645,1
-1679,395,1107,-1393,-899,374,-755,646,1
977,-214,-352,379,-1325,-2068,-2175,648,1
235,-1469,-30,948,-3472,-2079,-2645,652,1
100,-902,-1597,937,-738,2156,-1215,654,1
-4059,-868,2445,937,-2098,-449,3075,655,1
1955,370,-1814,1969,-861,-380,123,656,1
-3963,346,2684,1738,-3115,506,-478,657,1
293,1104,-1543,2338,-2325,-1980,397,658,1
243,1971,574,-206,908,-4345,332,659,1
-589,-590,-729,-1021,389,572,325,661,1
-63,2093,-1477,1622,-7031,-2222,2375,663,1
2550,222,-4901,-24,1503,2618,-992,664,1
-2104,453,-3597,-2549,-815,5016,-1435,667,1
1912,310,-533,884,1016,-2827,2385,669,1
-3007,53,615,-156,2888,550,2875,670,1
-2157,1199,-1467,-2085,432,4037,327,673,1
923,-1547,1434,790,-6934,-3652,-1645,676,1
313,2628,-3162,1169,-741,1265,-2765,678,1
2539,524,511,115,-3332,-326,2375,680,1
-85,319,305,-1227,1038,-2167,159,682,1
-3602,-1247,846,-182,865,1804,1925,684,1
-839,420,-203,-97,-2931,105,252,685,1
-3878,-879,1651,-495,1330,49,2185,686,1
-2104,2906,-784,-363,-2488,-2860,-767,688,1
-3900,655,3586,1422,854,-737,2275,690,1
-3443,-734,-631,-254,1179,2937,1265,691,1
2072,-601,-2597,-544,-1527,-226,-1615,694,1
-2784,-746,-923,105,1081,748,3565,695,1
-278,-1057,-1934,1274,-1266,-765,-3215,696,1
-2465,3062,-1271,-1326,-1332,1716,1825,700,1
681,273,-2901,-782,3667,-259,1065,701,1
1239,126,-3281,779,919,1463,-1365,702,1
1572,1165,-287,1464,-2942,-679,2665,703,1
-2635,-2316,712,-828,221,3245,-2445,706,1
423,2082,1007,1485,-2315,-4235,2215,709,1
-2295,-2717,1499,-1115,-590,1166,-3955,710,1
2816,3062,-679,-49,-1240,-3740,-2645,711,1
-3751,-690,-675,1843,-1695,2200,3425,712,1
-69,1259,-786,206,-362,-193,358,713,1
752,298,51,1253,-461,-2805,3465,717,1
814,-3585,1825,95,-3407,302,-2345,718,1
-2614,1720,-3140,-815,-4284,3828,1905,720,1
-2773,-879,265,-727,3580,484,2735,721,1
1636,-768,-815,28,-1085,270,-1425,725,1
-1562,1067,166,579,-708,-594,-21,726,1
291,-2739,-3814,-452,1352,3564,536,727,1
365,-2360,762,2096,-3094,-2024,-2435,728,1
571,1103,-445,1264,-2228,-154,-3965,729,1
-1540,712,536,326,1806,319,189,737,1
-1487,1100,2271,684,346,-1600,285,739,1
-3209,517,261,-917,887,0,3315,742,1
1294,-70,-1369,273,-201,528,-1475,743,1
523,-1948,1717,379,-1192,152,-1225,744,1
-5175,-3819,1695,-655,3764,2618,4945,746,1
923,-146,-2053,-1054,6,-394,-2045,747,1
2826,-1147,-618,2359,-4781,-2266,59,750,1
2667,2115,-3912,1274,-2044,451,2205,754,1
-2284,-612,-107,-381,605,1221,695,755,1
-1009,541,-1456,1327,-1029,-289,-696,756,1
-4070,-746,1336,2011,-2412,1463,1985,757,1
255,1208,-262,-1306,2228,-3047,49,767,1
1277,462,-2532,252,-1026,-994,466,768,1
2497,2405,-1108,-721,2282,-3718,-666,769,1
-1604,-1102,-567,705,1211,836,2015,772,1
-1838,541,-409,2190,-3277,1727,-1535,773,1
-860,-501,-222,95,-2715,-30,-1325,778,1
-2019,-1236,1858,294,-3429,2,-577,782,1
940,-512,-5346,252,1276,3234,-370,783,1
-988,-501,-1912,-702,-2477,737,-2755,789,1
-293,-2093,-1477,-477,2358,1298,4135,790,1
-2242,24,-1988,842,-1743,-1219,-3145,791,1
-189,-2082,-661,-338,-2152,495,-3295,792,1
-1997,11,-934,179,-433,1386,-1046,793,1
1072,-2683,-1347,1527,-4576,-137,-2245,795,1
-1710,-1135,4564,-1809,-1968,-807,-1007,797,1
-1647,-1380,1037,-409,-1584,396,-2285,798,1
