Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
-2391,-1714,3770,2549,3580,-1716,-825,231,0
340,764,-330,800,1785,-3520,1215,232,0
-4909,544,4031,-1622,1114,-853,-2045,235,0
3060,-2706,-2760,1443,-2152,440,-1215,245,0
978,472,-336,-1351,-2499,2497,-67,246,0
-1211,6492,-143,3054,-2466,-5016,723,247,0
-1774,-467,861,1790,2304,-391,-626,249,0
5908,334,1015,2032,3818,-3058,3485,251,0
496,67,1771,-2454,-2369,1342,-2925,252,0
-505,2583,-1238,-603,-3818,-990,1,254,0
1689,1262,-707,2169,-2152,-2189,145,255,0
-2199,4766,-4053,-1241,120,135,-1865,257,0
-1328,538,-2053,-796,1157,-2673,-1180,258,0
2369,1387,-1064,-1307,-4738,3124,-274,260,0
3730,69,-1771,-3265,1395,1628,3245,262,0
829,-434,518,337,-2325,1683,532,270,0
91,-1191,1554,1590,638,506,204,273,0
3028,-790,-1282,337,-2315,272,1295,274,0
3241,-4476,1803,600,-2163,4312,497,275,0
-6121,6035,557,-2285,1363,-4510,-5215,276,0
-5100,-170,4422,-2022,649,-1457,-1585,282,0
4282,-1815,-2684,3012,-350,3454,-168,283,0
1056,-3429,-1488,484,-1191,-617,188,284,0
-1689,-801,4151,-409,-1670,1287,3355,288,0
-548,-501,-33,1917,627,627,133,291,0
-998,-478,2966,1411,1146,-783,613,292,0
921,-4253,-500,2528,1990,-2992,3155,294,0
-2794,229,2119,790,995,-1368,-143,299,0
-2465,-701,1017,-865,-838,924,-2015,300,0
1094,1491,-777,1411,-148,-2673,1135,301,0
1423,-3552,1771,1748,-372,2783,2235,302,0
3230,-3608,201,-1572,519,-655,-523,303,0
-1487,1255,-1380,1285,3137,-1256,-3845,305,0
2146,2861,1630,-14,2920,-3498,5815,310,0
-2784,488,1662,-973,1633,-558,-1265,311,0
-4739,-1870,5661,-2759,389,-535,-2365,312,0
3687,-2706,-4433,1632,1687,495,-181,315,0
-58,2138,-1173,1221,1373,-643,-2115,316,0
-336,-2605,-151,2233,2044,-4521,273,320,0
5196,173,-3923,2401,-694,352,-1425,324,0
165,-2049,3368,2064,324,704,2715,325,0
4622,-1057,-1880,-455,1287,660,2575,327,0
3623,-2216,-1336,2138,2704,-2068,1495,328,0
-487,-634,1684,-166,833,205,-1325,330,0
3219,1318,-1151,-3792,-2066,2178,2905,331,0
-3889,-634,3097,-976,649,-13,-1148,334,0
-2879,-2661,5813,1400,1547,-2068,-2155,336,0
-680,3329,2140,2433,768,-6479,2425,337,0
3432,1495,-4933,1790,-5019,1980,-2895,341,0
1540,-946,-1325,-579,-874,-808,-109,342,0
2167,-946,-1945,116,1882,-1093,1875,343,0
1005,-1135,1619,-388,2380,-3751,1995,344,0
1015,-1759,114,294,1925,-2838,2395,345,0
2306,-2138,-3434,579,-1661,869,800,346,0
2274,1618,988,-121,-1588,-1736,2455,348,0
1710,-1570,892,-2643,-1644,2728,-4235,349,0
-2369,-679,2945,695,2347,-1699,-1295,350,0
4431,-4922,1912,579,-3256,5346,2535,351,0
1742,-2037,698,2043,-1068,1749,1305,352,0
1133,-1581,168,-3728,3396,-1343,1335,354,0
4250,-668,-2043,-300,1925,-210,1645,361,0
-1349,232,524,1158,1914,-782,-2595,362,0
1396,-222,-1640,2844,-1032,-2255,1085,363,0
99,1000,-4020,114,-166,-721,-900,366,0
3878,-3875,-2173,-653,-1688,2002,1205,367,0
-3241,2037,766,-841,2315,-1376,-3395,368,0
1710,-1993,-3944,1527,-1425,162,-1765,369,0
1955,-734,1858,1021,1860,-4136,1965,370,0
-640,2906,-782,-2011,-204,-2321,-297,373,0
-2252,-1269,2510,484,1363,-238,-795,374,0
2656,-412,83,178,2250,-2079,3455,375,0
2327,-2628,-160,2601,930,2354,391,377,0
2422,-768,-1238,1969,-54,2156,-689,378,0
-1083,-1002,890,1938,2877,-710,-2785,382,0
1455,-4276,-267,737,1676,-2431,-889,383,0
281,-601,-934,2054,-2250,-2860,-2485,384,0
2858,-1213,-3129,-1766,649,1078,-1160,385,0
1944,220,-2434,2001,-2628,-671,-1034,388,0
913,438,2760,-926,-794,-3234,1925,392,0
3400,-489,-1510,188,-284,-50,1405,396,0
1222,-979,1225,2633,2639,180,-313,398,0
-1158,652,-1684,-156,1536,-3267,-1785,400,0
1732,584,-2792,1927,540,-1588,-87,401,0
1795,2672,-771,-1969,-1275,-491,-45,402,0
1214,-356,-340,-130,-1381,-1490,53,405,0
1572,795,1380,-963,2509,-3069,3215,406,0
