Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,RowNum,Quality
503,3463,33,568,-254,-3795,-651,2225,0
-154,796,-217,537,-266,935,-888,2226,0
96,129,2336,421,-899,572,-745,2227,0
1742,64,-1064,632,-1075,-969,1115,2228,0
572,-1336,1033,1200,2250,-338,-3155,2229,0
770,-679,-168,452,2347,-2926,2695,2234,0
-3315,780,2043,-3065,-306,234,-2375,2235,0
-2677,-1993,2521,495,2109,46,-1535,2240,0
-1370,-3240,2227,2169,1687,968,-104,2241,0
-690,547,-481,884,131,374,-1106,2242,0
-3538,1604,1355,1885,3537,-3366,-3035,2247,0
1668,-1269,-1021,-722,2780,-1828,1435,2251,0
-548,-1703,-177,-287,3342,-3971,170,2252,0
2263,-4231,-374,-1295,3083,-681,3915,2254,0
1902,-879,-2064,2212,486,-1734,60,2261,0
-2476,1144,-44,-1397,1254,-66,-871,2264,0
-2210,-289,1434,-1071,-823,1078,-1031,2266,0
4431,-1046,-1554,-2391,2866,594,2325,2267,0
-924,332,-194,-305,300,968,161,2268,0
2720,-489,-416,212,2261,-2310,1435,2269,0
-223,1203,-1043,1716,724,-3267,1915,2273,0
1540,360,-956,-657,-1947,-386,1425,2275,0
2380,-512,259,1653,-109,1221,386,2277,0
2135,-1503,-1206,-528,-392,-339,1855,2280,0
-1849,1269,2238,-3244,-1002,968,-2835,2282,0
1668,1308,849,1643,-426,-3861,-240,2283,0
-701,2550,47,-625,-873,35,-3045,2287,0
1096,1498,-1597,621,-259,-2343,-773,2297,0
-63,229,374,1537,573,-243,-1615,2298,0
1849,2639,-1119,1601,346,-2750,264,2299,0
1944,-1347,210,516,-503,1298,-2725,2300,0
-2879,-2995,5792,-2327,-883,407,-1915,2303,0
449,-4098,2575,958,508,1705,295,2304,0
2539,760,1988,737,3072,-4422,3505,2308,0
4070,-2249,-2053,3286,2336,-1870,549,2309,0
-743,-389,955,1716,-810,15,79,2310,0
3634,-824,-3760,1148,1049,69,-312,2311,0
4452,780,-1412,-1404,2845,-454,1445,2313,0
624,-2717,4781,737,746,165,-1835,2314,0
638,-2282,-2043,-2296,984,-424,-493,2316,0
3326,385,-2488,11,854,-133,1805,2318,0
-1466,4665,-2097,-222,627,-1402,-1385,2319,0
1094,4343,321,-395,2196,-3850,1745,2320,0
3687,-1169,-1358,-1050,3613,-1091,422,2322,0
2167,-1124,-1401,2064,-69,1870,995,2326,0
4867,-5412,-74,-1844,5149,-733,685,2327,0
-2762,-1113,3184,-140,1341,40,905,2328,0
517,-3797,527,1200,854,-3300,184,2329,0
1976,-118,-1249,368,-1062,1727,-390,2332,0
530,-2349,2716,1896,2401,-736,-206,2333,0
1042,-330,-2271,410,-1947,-628,-994,2334,0
1795,-3908,1901,1948,-688,3179,603,2335,0
-4675,3129,201,168,2098,-2398,-2395,2337,0
2050,-3207,2684,431,306,1199,-735,2338,0
4962,873,-1673,4234,3094,-2838,2305,2341,0
1774,179,750,484,-2347,1199,-376,2343,0
2210,-824,-658,452,1492,-1831,2065,2346,0
-1222,1136,836,42,1330,-4642,1415,2347,0
-1615,-2861,4205,484,908,605,-1685,2349,0
-998,-1904,3010,589,3342,-515,-2775,2350,0
1721,1447,-791,1685,-45,-2277,1915,2351,0
-1700,-779,1749,-1141,3342,-5104,1025,2352,0
452,-2572,480,589,-760,-2695,12,2353,0
-397,-2360,2532,695,2380,396,-1095,2354,0
3156,-1559,-2521,2886,-1690,-619,-599,2356,0
2699,-4276,-2173,-1744,-1475,2233,1315,2361,0
933,-935,-354,948,-1436,-1787,885,2364,0
675,-3162,2999,1537,-1354,1892,756,2367,0
1453,4398,-315,3233,-3050,-3157,1725,2368,0
4101,1080,-1771,-1063,-281,352,-23,2371,0
-2964,23,709,-1297,1666,288,-1405,2372,0
924,-1291,1814,-1357,-1860,-1881,1265,2374,0
383,1779,2988,-567,-485,-3762,3155,2376,0
1753,-1559,-1141,1306,2315,-2343,3175,2379,0
1070,-2561,1597,1948,400,1639,622,2380,0
-1849,-3463,2151,2106,1676,-6050,1405,2382,0
817,-1714,2901,758,-1751,1320,1495,2385,0
-2104,-1581,-1901,3602,-1791,-4323,-3685,2386,0
1026,-1881,-113,3623,703,-4257,1275,2387,0
2412,4432,1209,-1927,443,-2035,3115,2389,0
3198,-4020,-1467,-148,3537,-1079,1185,2390,0
-1328,2360,154,-173,876,-1958,-2395,2391,0
2816,-579,-1814,505,1536,-1370,-405,2394,0
-223,153,369,347,573,726,-318,2395,0
2104,-96,-2955,695,257,-464,1085,2396,0
1466,-1770,1630,463,-1082,1210,-1575,2397,0
1572,-779,790,2370,-781,1023,479,2401,0
1204,-3485,1331,431,-911,2992,643,2403,0
-463,-1213,2825,1874,2466,-2090,-828,2405,0
-1126,1904,499,-787,273,-283,-2175,2407,0
2933,-129,-1260,1095,-1316,-714,1375,2412,0
2444,-1258,-757,3233,865,-2684,2255,2413,0
547,-1937,-460,632,252,-2387,-84,2414,0
4303,108,-2716,-1339,746,1914,3475,2416,0
-4994,2438,3966,-3181,-1630,-1720,-2845,2419,0
1657,516,-2053,884,-2812,-413,-471,2420,0
-52,347,311,610,605,583,-1805,2422,0
647,-3463,599,-1783,3310,-2849,1205,2426,0
2189,2193,-1456,105,-45,-1370,-39,2427,0
3336,1326,804,-1091,1914,-1354,5355,2429,0
-2369,2394,-1195,-1980,1027,-722,-3825,2430,0
913,-1792,1575,231,876,-3036,3555,2432,0
-1859,584,1521,-1002,1373,-1351,-4205,2433,0
-1190,-1458,2195,-210,1492,-364,-2345,2434,0
1410,-2527,-988,-749,1006,-1471,-770,2435,0
1115,-21,-1238,1422,-1081,-1441,1875,2440,0
4813,-3173,-2195,2433,2628,-686,2745,2443,0
1115,-155,-999,-2738,1049,-507,1385,2444,0
-553,-3596,-3173,3044,-1624,-2299,-3385,2446,0
-3974,1693,1423,-807,2693,-2310,-3375,2447,0
-743,-3118,4770,1127,-180,1067,815,2451,0
238,-590,-549,1095,-346,682,-1695,2453,0
437,839,-1532,-3181,-922,-160,128,2454,0
-2731,748,2032,-1538,-265,528,-1183,2455,0
1562,2015,-2379,-1621,-1904,385,226,2456,0
2231,-2706,1423,1306,-1744,2992,1475,2457,0
-6737,556,4944,-4403,616,-349,-2875,2458,0
1477,420,232,-1917,-726,-1544,-858,2459,0
5069,-1180,-3553,737,-604,1738,1155,2465,0
1764,-2338,-1369,-4877,2098,682,-676,2468,0
-3007,790,2575,-598,2336,-1771,-2795,2469,0
2731,300,2912,-1021,2390,-2816,6995,2470,0
775,-1057,912,990,508,-3113,3225,2471,0
-1158,1307,435,-1795,-840,-339,-4715,2472,0
-2561,1122,-1141,589,-1386,-3267,-212,2473,0
-2348,-489,792,-805,-1517,1771,-352,2477,0
2879,-968,-2564,2507,2152,-2046,118,2478,0
-2263,1816,-590,-472,1125,-729,-2305,2479,0
3219,419,-723,1801,-1642,-1513,360,2480,0
3103,-2115,-4705,1896,432,-53,-2675,2481,0
911,-1147,-259,2823,2682,-398,-2085,2483,0
-602,-239,143,-1146,476,1463,-664,2484,0
-871,-4020,5455,1137,3277,-1211,-2275,2485,0
841,1810,-272,-2749,-4381,2519,-716,2486,0
1225,-968,140,1896,670,792,-1355,2487,0
2614,-2316,-3238,1748,255,-807,-1205,2488,0
658,-1536,-1282,2264,-355,-2871,-1705,2490,0
2369,-356,-1271,800,-811,1914,-1375,2491,0
2082,-1681,-581,2285,81,1936,777,2492,0
-2221,2628,718,-1467,-668,-898,-2705,2493,0
-1976,-1057,3879,-1648,421,6,-1177,2494,0
45,-1458,1412,1590,367,1056,-853,2495,0
1562,1306,-2129,-597,-867,-189,-219,2496,0
-22,-657,2129,1896,1644,-502,-488,2497,0
648,-523,-1151,108,-2109,-1586,-1151,2498,0
2741,-3006,-2390,3792,-901,-1335,21,2499,0
-376,928,1521,1190,1817,-5071,3095,2501,0
2656,2004,-2303,-660,-337,-419,-492,2504,0
-99,-501,2108,800,1319,-547,-2325,2505,0
13,-1091,-1445,-289,-499,-1656,-500,2506,0
-5568,373,5096,-2981,1135,-1298,-1985,2507,0
1392,579,553,-5287,1006,-227,1455,2510,0
364,1870,-999,1738,-2758,-2321,-255,2511,0
-1519,1169,-869,1084,1871,-1155,-3115,2512,0
-478,1083,-281,-1053,-1925,-1991,-236,2513,0
5494,1348,1037,-3012,83,440,2085,2514,0
2752,-1737,1222,305,811,-2376,2405,2515,0
579,503,1847,-360,432,-52,-3075,2517,0
-343,-1737,2292,-393,627,-2,-3915,2518,0
1364,2227,-310,474,789,-2871,579,2519,0
187,-2126,2173,431,-1259,1848,669,2521,0
-913,-4098,3108,895,378,1661,-636,2522,0
574,2527,1749,-2001,335,-2871,2405,2523,0
-786,587,272,600,1244,-304,-2265,2524,0
-255,-344,2542,-747,1276,-338,-3725,2526,0
5536,-1503,2173,-2559,4965,-1823,3055,2532,0
-122,-3318,460,194,3299,-4048,313,2534,0
129,-3463,1423,-536,5041,-4565,2225,2536,0
1859,681,-1543,579,-1556,2739,1235,2539,0
2550,-3697,-2119,-1270,5755,-764,3165,2540,0
-3666,28,2477,-1506,-1047,-4950,-489,2541,0
-2337,1515,-1217,1264,-127,-188,163,2543,0
1604,183,965,-3002,1947,-1289,3635,2545,0
299,-1581,754,1358,551,1023,-941,2547,0
3538,-4576,-2249,1422,1741,-926,202,2548,0
1153,3763,-2738,-2475,346,-548,-8,2549,0
1562,-2561,2586,516,-874,1694,815,2551,0
-2624,-208,2934,-1258,-106,-408,-1935,2553,0
1404,781,608,474,-401,781,-1005,2554,0
1965,541,-458,347,3299,-2475,4425,2555,0
-1105,2605,2597,-1906,1168,-4598,2585,2556,0
729,561,1456,-176,-398,605,-1995,2557,0
3506,-2104,-880,1032,1071,-828,3855,2559,0
-521,1904,-1782,-25,-3505,-1003,-282,2562,0
2826,-1659,-730,2485,3029,-3399,387,2563,0
-157,-139,2814,149,-923,75,975,2572,0
2221,-4454,3434,990,-482,2728,1185,2574,0
2709,-924,-2640,-3349,465,1496,-423,2575,0
-92,2995,1185,853,995,-4642,1785,2576,0
-1477,1389,457,642,1438,-73,-1265,2577,0
349,-1269,54,294,-998,2387,70,2578,0
1583,-1269,253,-1327,649,-1644,307,2580,0
784,224,-1043,747,-1473,-1892,58,2584,0
1519,-412,-1075,-33,2369,-2497,885,2586,0
-3389,2483,1010,-2391,-1054,-829,-4135,2587,0
1795,2672,-2608,1527,-4392,-631,-2665,2588,0
-404,2282,-1401,568,562,429,-1385,2592,0
1,761,294,737,659,385,-874,2593,0
2104,102,1009,-1607,2206,-2827,585,2595,0
3634,-4465,2358,2823,-2563,3927,5805,2596,0
-499,-28,-1086,1527,-2066,-2299,290,2597,0
-2210,256,-901,-270,1265,-163,-1475,2601,0
517,-6403,1028,495,1049,-2860,529,2602,0
-3815,4677,-157,-1287,-1292,-1515,-2245,2607,0
-1094,-1080,1008,716,1395,138,-2245,2610,0
-342,-53,1078,-1801,-2910,2508,-1985,2612,0
111,-2839,2423,-81,-319,2398,-288,2617,0
-49,1844,2271,1632,2542,-5984,3005,2618,0
1210,1591,1108,-51,83,-3058,1895,2623,0
-2146,-1035,2542,600,-442,605,-144,2625,0
-1062,-1213,1174,294,1471,1177,77,2626,0
-2061,-1603,2325,1179,-3277,-4147,1125,2628,0
-2582,1031,3857,-1405,2033,-2431,-4005,2629,0
419,-846,-2782,4192,-2077,-2101,18,2630,0
3443,-3897,1401,-2665,2931,-1037,3015,2632,0
1250,-779,2760,1106,-1298,1078,1435,2634,0
-1721,-2004,4770,-163,378,385,-172,2636,0
-871,-1636,1039,568,4013,-64,-3625,2637,0
5781,-3396,-2140,695,2423,251,529,2642,0
1509,1309,-912,-1906,-338,-877,122,2643,0
-1073,432,802,621,421,-1103,-4005,2646,0
1014,-1024,-2292,-164,-2920,82,-847,2651,0
965,2305,-5281,621,-3050,935,-2085,2652,0
-132,288,569,-509,1428,418,-235,2657,0
-4293,3763,-487,-3096,-1476,67,-327,2658,0
-532,408,-727,558,-478,1463,-619,2663,0
-945,586,-767,358,2390,-349,-3435,2664,0
-1381,-1057,2847,-418,3213,-1746,-4555,2665,0
-3538,202,2727,-1948,98,913,855,2666,0
-1317,1673,-1228,1980,-4338,-2574,-406,2667,0
-2784,-1291,4651,-520,1514,-1493,-3865,2668,0
-477,-111,2477,642,-1735,1067,1015,2670,0
-194,1329,-536,1601,1341,-1142,-475,2674,0
448,-701,685,-3360,4067,-3531,-1515,2679,0
775,-1169,120,-1980,3267,-2365,965,2680,0
1202,-2784,2738,642,-1092,2057,-342,2681,0
1122,1018,500,-678,930,-2310,2095,2683,0
-486,-1336,255,2896,2087,-6,179,2684,0
-3113,-53,2521,-1625,10,341,-1255,2685,0
2837,-746,-423,-2338,1687,-364,1555,2686,0
-2019,1389,1825,1506,670,-1135,731,2689,0
-3985,-3808,7204,-328,2315,-1128,-1435,2691,0
3411,1590,-836,-1569,-291,308,3405,2694,0
1795,-2672,361,-1240,3386,-2475,1475,2696,0
-3623,-512,5140,-918,119,-752,-1605,2699,0
1700,-1559,79,442,3656,-3388,2325,2700,0
4048,-121,-505,-1007,2444,-1078,1625,2702,0
-807,-2216,3999,-1521,-1616,2519,-1645,2703,0
2242,2371,2173,-946,2098,-3278,4065,2704,0
-2380,-1325,4053,4,778,-180,-1083,2708,0
674,-3129,4433,-1688,-1621,2079,-221,2711,0
1279,1118,-1380,610,-3948,-748,-934,2712,0
2656,-2104,-1434,-569,3548,-873,4715,2715,0
1325,1982,-2260,2728,778,-2816,609,2717,0
138,1598,1706,-90,-2531,-2794,2515,2719,0
2327,-2349,695,-3297,3440,-1405,2565,2721,0
761,453,2314,-3139,1525,-2882,1755,2723,0
-554,-1069,1782,-1546,-1156,1331,-1855,2725,0
-479,-946,-836,4087,1709,-5390,-924,2727,0
-153,-2338,3705,958,250,374,-654,2731,0
1594,893,670,120,1428,-3157,1065,2732,0
-2476,-51,2456,131,-861,40,53,2734,0
138,-2305,968,252,-274,1628,-690,2735,0
274,1302,-80,-2159,-385,374,-5065,2740,0
744,616,-1477,2306,-109,129,-1815,2742,0
1161,-2795,2662,1348,768,726,-1027,2746,0
1732,763,-418,1548,-950,-2464,1285,2748,0
279,-8,-569,2454,165,2123,1225,2750,0
2582,-1202,-2303,2485,-2888,-709,-2135,2751,0
4898,-4220,-2347,-1938,2358,1672,995,2754,0
2040,2884,-729,-1361,-1392,-634,361,2759,0
1353,-4443,-366,242,2001,-2101,730,2762,0
-171,136,1434,-1288,-2758,-2574,-928,2763,0
-29,-1525,866,1127,1244,374,-2285,2768,0
-775,-701,1200,-90,1633,726,-554,2769,0
48,1667,-231,1032,-400,495,-516,2771,0
2252,8,-412,-1289,-253,-1114,20,2774,0
3485,-712,-3966,379,-780,1507,995,2776,0
-1370,777,1256,-614,1135,-113,-2315,2777,0
-2242,-111,1257,895,1687,-59,955,2783,0
3166,-1915,-912,-2275,6220,-1588,2125,2784,0
-3156,5400,-3607,-1054,-520,-192,-3205,2785,0
260,-567,-1869,926,-272,-2376,-2075,2788,0
2476,-3741,443,1632,-1170,3795,-17,2789,0
-106,-3196,3401,663,-1,968,-1725,2790,0
-526,-3808,-2227,1569,-30,-2222,-1425,2791,0
1668,165,-241,-6,-265,1375,-1305,2794,0
-711,-1792,2053,2169,3137,-305,-1405,2795,0
1074,1425,2032,-3254,2228,-2541,3185,2797,0
1583,-1469,-1151,-1659,768,-791,392,2798,0
500,-679,736,-976,-1807,2453,689,2799,0
-1721,-623,-1825,-1232,-1284,-1742,-1365,2801,0
130,2438,1124,337,-1083,-3157,2595,2802,0
4101,1201,138,-430,2077,-1521,2565,2803,0
1679,668,2303,505,540,-3949,2225,2804,0
-2327,482,1124,-41,25,-609,-3205,2805,0
988,-275,901,969,335,-3212,1945,2809,0
-3198,3040,1145,-4539,-2996,495,-4305,2812,0
-3294,-1347,2923,-409,2834,-1409,-2635,2814,0
-1126,363,-1532,1980,2142,-194,-904,2815,0
-1413,-924,-589,2032,2553,-5313,-917,2816,0
-903,-3173,4433,1063,1319,-501,181,2817,0
-882,-1993,2608,653,2369,-552,-1655,2818,0
-168,987,-719,142,854,-70,-2335,2822,0
456,666,-452,-1241,130,-1903,511,2823,0
-393,-3073,5803,632,2066,-1258,-2875,2824,0
-1987,-1826,2597,937,3570,-865,-1235,2825,0
981,630,-891,-922,735,-2189,-232,2827,0
2646,1261,211,-521,1601,-2079,3055,2830,0
2869,-1982,-1608,5582,-1338,-2651,1605,2831,0
3007,-3931,1803,3233,-440,2574,3405,2837,0
-2507,1475,103,-2306,-1398,1287,-1815,2839,0
-1253,-2216,2303,1622,3137,-822,-729,2840,0
1466,-1614,-4,1990,984,1034,-1915,2842,0
